,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,"('得票数', '得票数_NHKから国民を守る党')","('得票数', '得票数_かがやけ十勝')","('得票数', '得票数_みんなの党')","('得票数', '得票数_保守党北海道')","('得票数', '得票数_公明党')","('得票数', '得票数_国民民主党')","('得票数', '得票数_地域政党かがやけ十勝')","('得票数', '得票数_大日本愛国党札幌支部')","('得票数', '得票数_市民ネットワーク北海道')","('得票数', '得票数_幸福実現党')","('得票数', '得票数_憲法の風')","('得票数', '得票数_改革札幌')","('得票数', '得票数_政治団体北守会')","('得票数', '得票数_新党大地')","('得票数', '得票数_新社会党')","('得票数', '得票数_新自由クラブ')","('得票数', '得票数_新進')","('得票数', '得票数_日本共産党')","('得票数', '得票数_日本社会党')","('得票数', '得票数_日本維新の会')","('得票数', '得票数_民主党')","('得票数', '得票数_民社')","('得票数', '得票数_無所属')","('得票数', '得票数_生長の家政治連合')","('得票数', '得票数_社会民主党')","('得票数', '得票数_立憲民主党')","('得票数', '得票数_維新の党')","('得票数', '得票数_自由党')","('得票数', '得票数_自由民主党')","('得票数', '得票数_道民党')","('得票数', '得票数_sum_v')","('得票率', '得票率_NHKから国民を守る党')","('得票率', '得票率_かがやけ十勝')","('得票率', '得票率_みんなの党')","('得票率', '得票率_保守党北海道')","('得票率', '得票率_公明党')","('得票率', '得票率_国民民主党')","('得票率', '得票率_地域政党かがやけ十勝')","('得票率', '得票率_大日本愛国党札幌支部')","('得票率', '得票率_市民ネットワーク北海道')","('得票率', '得票率_幸福実現党')","('得票率', '得票率_憲法の風')","('得票率', '得票率_改革札幌')","('得票率', '得票率_政治団体北守会')","('得票率', '得票率_新党大地')","('得票率', '得票率_新社会党')","('得票率', '得票率_新自由クラブ')","('得票率', '得票率_新進')","('得票率', '得票率_日本共産党')","('得票率', '得票率_日本社会党')","('得票率', '得票率_日本維新の会')","('得票率', '得票率_民主党')","('得票率', '得票率_民社')","('得票率', '得票率_無所属')","('得票率', '得票率_生長の家政治連合')","('得票率', '得票率_社会民主党')","('得票率', '得票率_立憲民主党')","('得票率', '得票率_維新の党')","('得票率', '得票率_自由党')","('得票率', '得票率_自由民主党')","('得票率', '得票率_道民党')","('得票率', '得票率_sum_v')","('一人あたり得票率', '一人あたり得票率_NHKから国民を守る党')","('一人あたり得票率', '一人あたり得票率_かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_みんなの党')","('一人あたり得票率', '一人あたり得票率_保守党北海道')","('一人あたり得票率', '一人あたり得票率_公明党')","('一人あたり得票率', '一人あたり得票率_国民民主党')","('一人あたり得票率', '一人あたり得票率_地域政党かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_大日本愛国党札幌支部')","('一人あたり得票率', '一人あたり得票率_市民ネットワーク北海道')","('一人あたり得票率', '一人あたり得票率_幸福実現党')","('一人あたり得票率', '一人あたり得票率_憲法の風')","('一人あたり得票率', '一人あたり得票率_改革札幌')","('一人あたり得票率', '一人あたり得票率_政治団体北守会')","('一人あたり得票率', '一人あたり得票率_新党大地')","('一人あたり得票率', '一人あたり得票率_新社会党')","('一人あたり得票率', '一人あたり得票率_新自由クラブ')","('一人あたり得票率', '一人あたり得票率_新進')","('一人あたり得票率', '一人あたり得票率_日本共産党')","('一人あたり得票率', '一人あたり得票率_日本社会党')","('一人あたり得票率', '一人あたり得票率_日本維新の会')","('一人あたり得票率', '一人あたり得票率_民主党')","('一人あたり得票率', '一人あたり得票率_民社')","('一人あたり得票率', '一人あたり得票率_無所属')","('一人あたり得票率', '一人あたり得票率_生長の家政治連合')","('一人あたり得票率', '一人あたり得票率_社会民主党')","('一人あたり得票率', '一人あたり得票率_立憲民主党')","('一人あたり得票率', '一人あたり得票率_維新の党')","('一人あたり得票率', '一人あたり得票率_自由党')","('一人あたり得票率', '一人あたり得票率_自由民主党')","('一人あたり得票率', '一人あたり得票率_道民党')","('立候補者数', '立候補者数_NHKから国民を守る党')","('立候補者数', '立候補者数_かがやけ十勝')","('立候補者数', '立候補者数_みんなの党')","('立候補者数', '立候補者数_保守党北海道')","('立候補者数', '立候補者数_公明党')","('立候補者数', '立候補者数_国民民主党')","('立候補者数', '立候補者数_地域政党かがやけ十勝')","('立候補者数', '立候補者数_大日本愛国党札幌支部')","('立候補者数', '立候補者数_市民ネットワーク北海道')","('立候補者数', '立候補者数_幸福実現党')","('立候補者数', '立候補者数_憲法の風')","('立候補者数', '立候補者数_改革札幌')","('立候補者数', '立候補者数_政治団体北守会')","('立候補者数', '立候補者数_新党大地')","('立候補者数', '立候補者数_新社会党')","('立候補者数', '立候補者数_新自由クラブ')","('立候補者数', '立候補者数_新進')","('立候補者数', '立候補者数_日本共産党')","('立候補者数', '立候補者数_日本社会党')","('立候補者数', '立候補者数_日本維新の会')","('立候補者数', '立候補者数_民主党')","('立候補者数', '立候補者数_民社')","('立候補者数', '立候補者数_無所属')","('立候補者数', '立候補者数_生長の家政治連合')","('立候補者数', '立候補者数_社会民主党')","('立候補者数', '立候補者数_立憲民主党')","('立候補者数', '立候補者数_維新の党')","('立候補者数', '立候補者数_自由党')","('立候補者数', '立候補者数_自由民主党')","('立候補者数', '立候補者数_道民党')","('当選者数', '当選者数_NHKから国民を守る党')","('当選者数', '当選者数_かがやけ十勝')","('当選者数', '当選者数_みんなの党')","('当選者数', '当選者数_保守党北海道')","('当選者数', '当選者数_公明党')","('当選者数', '当選者数_国民民主党')","('当選者数', '当選者数_地域政党かがやけ十勝')","('当選者数', '当選者数_大日本愛国党札幌支部')","('当選者数', '当選者数_市民ネットワーク北海道')","('当選者数', '当選者数_幸福実現党')","('当選者数', '当選者数_憲法の風')","('当選者数', '当選者数_改革札幌')","('当選者数', '当選者数_政治団体北守会')","('当選者数', '当選者数_新党大地')","('当選者数', '当選者数_新社会党')","('当選者数', '当選者数_新自由クラブ')","('当選者数', '当選者数_新進')","('当選者数', '当選者数_日本共産党')","('当選者数', '当選者数_日本社会党')","('当選者数', '当選者数_日本維新の会')","('当選者数', '当選者数_民主党')","('当選者数', '当選者数_民社')","('当選者数', '当選者数_無所属')","('当選者数', '当選者数_生長の家政治連合')","('当選者数', '当選者数_社会民主党')","('当選者数', '当選者数_立憲民主党')","('当選者数', '当選者数_維新の党')","('当選者数', '当選者数_自由党')","('当選者数', '当選者数_自由民主党')","('当選者数', '当選者数_道民党')"
網走市議会議員選挙（1999年04月25日投票）,網走市議会議員選挙,北海道,網走市,19990425.0,1999.0,4.0,25.0,19990418.0,76.41,26.0,29.0,1.1153846153846154,32716.0,,,,任期満了,,,,,網走市議会議員選挙（1999年04月25日投票）,1.0,29.0,26.0,1.1153846153846154,0.0,0.0,0.0,0.10344827586206896,0.11538461538461539,0.5862068965517241,0.3793103448275862,0.034482758620689655,0.6153846153846154,0.34615384615384615,0.038461538461538464,0.5586443413354851,0.38862215049425053,0.05273350817026427,0.03286143184326383,0.03532928640856823,0.05273350817026427,24785.0,5.0,54.793103448275865,10.3470112637779,25.0,51.0,54.0,58.0,77.0,54.07692307692308,9.995857129997088,25.0,51.0,54.0,57.75,77.0,,,,,1793.0,,,,,,,,,,,,,1871.0,,,2488.0,,17565.0,,,,,,1068.0,,24785.0,,,,,0.07234214242485375,,,,,,,,,,,,,0.07548920718176316,,,0.10038329634859794,,0.7086947750655639,,,,,,0.043090578979221306,,1.0,,,,,0.036171071212426874,,,,,,,,,,,,,0.025163069060587722,,,0.05019164817429897,,0.03374737024121733,,,,,,0.043090578979221306,,,,,,2.0,,,,,,,,,,,,,3.0,,,2.0,,21.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,19.0,,,,,,1.0,
網走市議会議員選挙（2003年04月27日投票）,網走市議会議員選挙,北海道,網走市,20030427.0,2003.0,4.0,27.0,20030420.0,72.17,22.0,24.0,1.0909090909090908,32607.0,,,-109.0,任期満了,76.41,,,,網走市議会議員選挙（2003年04月27日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.041666666666666664,0.045454545454545456,0.75,0.20833333333333334,0.041666666666666664,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.7475686560130242,0.20710338031789555,0.04532796366908016,0.041531592000723566,0.04142067606357911,0.04532796366908016,23341.0,5.0,53.333333333333336,9.199939613328388,29.0,50.0,55.5,58.0,68.0,52.63636363636363,9.05812269605902,29.0,50.0,55.5,58.0,64.0,,,,,2087.0,,,,,,,,,,,,,1729.0,,,3903.0,,14657.0,,,,,,965.0,,23341.0,,,,,0.08941347842851634,,,,,,,,,,,,,0.07407566085429074,,,0.167216486011739,,0.6279508161604045,,,,,,0.04134355854504949,,1.0,,,,,0.04470673921425817,,,,,,,,,,,,,0.03703783042714537,,,0.055738828670579665,,0.03924692601002528,,,,,,0.04134355854504949,,,,,,2.0,,,,,,,,,,,,,2.0,,,3.0,,16.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,2.0,,,3.0,,14.0,,,,,,1.0,
網走市議会議員選挙（2007年04月22日投票）,網走市議会議員選挙,北海道,網走市,20070422.0,2007.0,4.0,22.0,20070415.0,72.49,20.0,24.0,1.2,32089.0,,,-518.0,任期満了,72.17,,,,網走市議会議員選挙（2007年04月22日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.8,0.2,0.0,0.7962371089349164,0.18714793309645553,0.016614957968628132,0.04190721625973244,0.04678698327411388,0.016614957968628132,23078.0,5.0,54.208333333333336,10.420249383878593,31.0,50.75,56.5,62.0,68.0,53.35,10.923712738808176,31.0,46.25,56.5,62.0,66.0,,,,,2147.0,,,,,,,,,,,,,2025.0,,,2422.0,,15640.0,,,,,,844.0,,23078.0,,,,,0.09303232515815929,,,,,,,,,,,,,0.08774590519109109,,,0.10494843573966549,,0.6777017072536615,,,,,,0.036571626657422654,,1.0,,,,,0.046516162579079645,,,,,,,,,,,,,0.04387295259554554,,,0.052474217869832744,,0.039864806309038915,,,,,,0.036571626657422654,,,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,17.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,13.0,,,,,,1.0,
網走市議会議員選挙（2011年04月24日投票）,網走市議会議員選挙,北海道,網走市,20110424.0,2011.0,4.0,24.0,20110417.0,68.8,20.0,23.0,1.15,31403.0,,,-686.0,任期満了,72.49,,,,網走市議会議員選挙（2011年04月24日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.08695652173913043,0.1,0.6956521739130435,0.30434782608695654,0.0,0.65,0.35,0.0,0.6362589894461568,0.3637410105538433,,0.0397661868403848,0.0519630015076919,,21414.0,5.0,,,,,,,,,,,,,,,,,,,1972.0,,,,,,,,,765.0,,,,1606.0,,,2772.85,,14298.15,,,,,,,,21414.0,,,,,0.09208928738208648,,,,,,,,,0.03572429251891286,,,,0.07499766507892033,,,0.12948771831512093,,0.6677010367049594,,,,,,,,1.0,,,,,0.04604464369104324,,,,,,,,,0.03572429251891286,,,,0.03749883253946017,,,0.04316257277170698,,0.044513402446997294,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,2.0,,,3.0,,15.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,2.0,,,2.0,,13.0,,,,,,,
網走市議会議員選挙（2015年04月26日投票）,網走市議会議員選挙,北海道,網走市,20150426.0,2015.0,4.0,26.0,20150419.0,65.89,16.0,20.0,1.25,,,,,任期満了,68.8,,,,網走市議会議員選挙（2015年04月26日投票）,1.0,20.0,16.0,1.25,0.0,0.0,0.0,0.15,0.1875,0.7,0.3,0.0,0.75,0.25,0.0,0.7065871290632425,0.2934128709367575,,0.050470509218803035,0.04890214515612625,,19781.0,5.0,48.25,12.517487767120047,32.0,37.0,46.5,60.25,73.0,48.125,12.257013298516078,32.0,37.0,46.5,58.5,73.0,,,,,2142.0,,,,,,,,,840.0,,,,1871.0,,,2663.95,,12264.05,,,,,,,,19781.0,,,,,0.108285728729589,,,,,,,,,0.042464991658662354,,,,0.09458571356352055,,,0.13467216015368283,,0.6199914058945453,,,,,,,,1.0,,,,,0.0541428643647945,,,,,,,,,0.042464991658662354,,,,0.047292856781760276,,,0.06733608007684141,,0.047691646607272715,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,2.0,,,2.0,,13.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,1.0,,,2.0,,10.0,,,,,,,
網走市議会議員選挙（2019年04月21日投票）,網走市議会議員選挙,北海道,網走市,20190421.0,2019.0,4.0,21.0,20190414.0,61.63,16.0,17.0,1.0625,29427.0,,,,任期満了,65.89,,,,網走市議会議員選挙（2019年04月21日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.7058823529411765,0.29411764705882354,0.0,0.75,0.25,0.0,0.7016986911723754,0.2983013088276246,,0.05847489093103128,0.05966026176552493,,17955.0,6.0,53.11764705882353,11.028745077889848,36.0,43.0,55.0,59.0,77.0,52.8125,11.298333671387121,36.0,42.5,52.5,59.75,77.0,,,,,2428.0,839.0,,,,,,,,,,,,2377.0,,,,,8767.0,,,2283.0,,,1261.0,,17955.0,,,,,0.13522695627958786,0.04672793093845726,,,,,,,,,,,,0.13238652186020608,,,,,0.48827624617098303,,,0.12715121136173768,,,0.07023113338902813,,1.0,,,,,0.06761347813979393,0.04672793093845726,,,,,,,,,,,,0.06619326093010304,,,,,0.054252916241220334,,,0.06357560568086884,,,0.07023113338902813,,,,,,2.0,1.0,,,,,,,,,,,,2.0,,,,,9.0,,,2.0,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,2.0,,,,,8.0,,,2.0,,,1.0,
置戸町議会議員再選挙（2012年05月27日投票）,置戸町議会議員再選挙,北海道,置戸町,20120527.0,2012.0,5.0,27.0,20120522.0,無投票,1.0,1.0,1.0,,,,,その他,,,,,置戸町議会議員再選挙（2012年05月27日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,63.0,0.0,63.0,63.0,63.0,63.0,63.0,63.0,0.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
置戸町議会議員選挙（2003年04月27日投票）,置戸町議会議員選挙,北海道,置戸町,20030427.0,2003.0,4.0,27.0,20030422.0,89.82,12.0,13.0,1.0833333333333333,3270.0,,,,任期満了,,,,,置戸町議会議員選挙（2003年04月27日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9166666666666666,0.08333333333333333,0.0,0.90815627141878,0.09184372858122002,,0.07567968928489834,0.09184372858122002,,2918.0,1.0,,,,,,,,56.333333333333336,9.577171932372428,40.0,51.75,56.0,61.75,71.0,,,,,,,,,,,,,,,,,,,,,,,2918.0,,,,,,,,2918.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,
置戸町議会議員選挙（2007年04月22日投票）,置戸町議会議員選挙,北海道,置戸町,20070422.0,2007.0,4.0,22.0,20070417.0,91.14,10.0,12.0,1.2,3013.0,,,-257.0,任期満了,89.82,,,,置戸町議会議員選挙（2007年04月22日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.6,0.4,0.0,0.5919970631424376,0.40800293685756245,,0.08457100902034823,0.08160058737151249,,2724.0,1.0,53.75,8.870597499605086,35.0,48.0,54.5,61.0,64.0,56.5,6.637017402418047,44.0,52.0,58.0,63.0,64.0,,,,,,,,,,,,,,,,,,,,,,,2724.0,,,,,,,,2724.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
置戸町議会議員選挙（2011年04月24日投票）,置戸町議会議員選挙,北海道,置戸町,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,10.0,9.0,0.9,2893.0,,,-120.0,任期満了,91.14,,,,置戸町議会議員選挙（2011年04月24日投票）,1.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,0.0,0.1111111111111111,,,,,,,0.0,1.0,58.888888888888886,7.248669524577818,48.0,53.0,61.0,64.0,68.0,58.888888888888886,7.248669524577818,48.0,53.0,61.0,64.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
置戸町議会議員選挙（2015年04月26日投票）,置戸町議会議員選挙,北海道,置戸町,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,10.0,10.0,1.0,,,,,任期満了,,,,,置戸町議会議員選挙（2015年04月26日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8,0.2,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
置戸町議会議員選挙（2019年04月21日投票）,置戸町議会議員選挙,北海道,置戸町,20190421.0,2019.0,4.0,21.0,20190416.0,80.88,8.0,9.0,1.125,2495.0,,,,任期満了,,,,,置戸町議会議員選挙（2019年04月21日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1994.0,1.0,65.33333333333333,6.599663291074443,56.0,61.0,64.0,71.0,76.0,65.75,6.887488656977955,56.0,60.0,66.5,71.25,76.0,,,,,,,,,,,,,,,,,,,,,,,1994.0,,,,,,,,1994.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,
羅臼町議会議員選挙（1999年04月25日投票）,羅臼町議会議員選挙,北海道,羅臼町,19990425.0,1999.0,4.0,25.0,19990420.0,92.63,16.0,18.0,1.125,5234.0,,,,任期満了,,,,,羅臼町議会議員選挙（1999年04月25日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.05555555555555555,0.0,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.875,0.125,0.0,0.8420289855072464,0.12173913043478261,0.036231884057971016,0.05613526570048309,0.06086956521739131,0.036231884057971016,4830.0,1.0,58.666666666666664,9.775252199076785,46.0,48.25,61.5,66.5,74.0,57.375,9.512327528002807,46.0,47.75,58.5,65.5,74.0,,,,,,,,,,,,,,,,,,,,,,,4830.0,,,,,,,,4830.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,
羅臼町議会議員選挙（2003年04月27日投票）,羅臼町議会議員選挙,北海道,羅臼町,20030427.0,2003.0,4.0,27.0,20030422.0,90.29,16.0,17.0,1.0625,5106.0,,,-128.0,任期満了,92.63,,,,羅臼町議会議員選挙（2003年04月27日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.625,0.3125,0.0625,0.6258992805755396,0.3328973185088293,0.041203400915631135,0.05689993459777632,0.06657946370176586,0.041203400915631135,4587.0,2.0,59.411764705882355,10.917114591477924,36.0,52.0,57.0,69.0,77.0,58.5625,10.694442189754453,36.0,51.75,55.5,67.5,77.0,,,,,,,,,,,,,,,,,,173.0,,,,,4414.0,,,,,,,,4587.0,,,,,,,,,,,,,,,,,,0.037715282319598864,,,,,0.9622847176804011,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.037715282319598864,,,,,0.06014279485502507,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,15.0,,,,,,,
羅臼町議会議員選挙（2007年04月22日投票）,羅臼町議会議員選挙,北海道,羅臼町,20070422.0,2007.0,4.0,22.0,20070417.0,87.98,10.0,11.0,1.1,4976.0,,,-130.0,任期満了,90.29,,,,羅臼町議会議員選挙（2007年04月22日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.7,0.3,0.0,0.6432183908045978,0.3567816091954023,,0.08040229885057472,0.1189272030651341,,4350.0,2.0,54.63636363636363,7.339466506159785,40.0,53.5,56.0,57.5,68.0,54.0,7.402702209328699,40.0,53.25,55.5,56.75,68.0,,,,,,,,,,,,,,,,,,255.0,,,,,4095.0,,,,,,,,4350.0,,,,,,,,,,,,,,,,,,0.05862068965517241,,,,,0.9413793103448276,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.05862068965517241,,,,,0.09413793103448276,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
羅臼町議会議員選挙（2011年04月24日投票）,羅臼町議会議員選挙,北海道,羅臼町,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,10.0,10.0,1.0,4853.0,,,-123.0,任期満了,87.98,,,,羅臼町議会議員選挙（2011年04月24日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.0,0.1,0.9,0.0,0.1,,,,,,,0.0,2.0,57.3,6.293647591023825,44.0,57.25,59.5,60.75,65.0,57.3,6.293647591023825,44.0,57.25,59.5,60.75,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
羅臼町議会議員選挙（2015年04月26日投票）,羅臼町議会議員選挙,北海道,羅臼町,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,10.0,10.0,1.0,,,,,任期満了,,,,,羅臼町議会議員選挙（2015年04月26日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.1,0.1,0.8,0.1,0.1,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
羅臼町議会議員選挙（2019年04月21日投票）,羅臼町議会議員選挙,北海道,羅臼町,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,10.0,10.0,1.0,,,,,任期満了,,,,,羅臼町議会議員選挙（2019年04月21日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.0,0.1,0.9,0.0,0.1,,,,,,,0.0,2.0,68.6,8.534635317340747,52.0,66.25,68.0,69.75,89.0,68.6,8.534635317340747,52.0,66.25,68.0,69.75,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
美唄市議会議員補欠選挙（2008年09月21日投票）,美唄市議会議員補欠選挙,北海道,美唄市,20080921.0,2008.0,9.0,21.0,20080914.0,無投票,1.0,1.0,1.0,23293.0,,,,その他,,,,,美唄市議会議員補欠選挙（2008年09月21日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,51.0,0.0,51.0,51.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
美唄市議会議員選挙（2007年04月22日投票）,美唄市議会議員選挙,北海道,美唄市,20070422.0,2007.0,4.0,22.0,20070415.0,71.85,16.0,17.0,1.0625,23549.0,,,,任期満了,,,,,美唄市議会議員選挙（2007年04月22日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.058823529411764705,0.0625,0.7647058823529411,0.23529411764705882,0.0,0.75,0.25,0.0,0.7229749895541097,0.2770250104458903,,0.055613460734931515,0.06925625261147257,,16753.0,3.0,59.88235294117647,7.152805726271717,43.0,57.0,59.0,66.0,71.0,59.875,7.372881051529314,43.0,56.5,59.0,66.25,71.0,,,,,1178.0,,,,,,,,,,,,,1375.0,,,,,14200.0,,,,,,,,16753.0,,,,,0.0703157643407151,,,,,,,,,,,,,0.08207485226526592,,,,,0.847609383394019,,,,,,,,1.0,,,,,0.0703157643407151,,,,,,,,,,,,,0.04103742613263296,,,,,0.06054352738528707,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,14.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,13.0,,,,,,,
