,municipality,year,prefecture,city,population,salary_chairperson,salary_vicec,salary_council,city_dummy
3048,508,2014,大阪府,富田林市,114963.0,665000.0,617500.0,579500.0,1
3049,508,2015,大阪府,富田林市,114919.0,700000.0,650000.0,610000.0,1
3050,508,2016,大阪府,富田林市,113952.0,700000.0,650000.0,610000.0,1
3051,508,2017,大阪府,富田林市,112931.0,700000.0,650000.0,610000.0,1
3052,508,2018,大阪府,富田林市,111898.0,700000.0,650000.0,610000.0,1
3053,508,2019,大阪府,富田林市,111033.0,700000.0,650000.0,610000.0,1
3054,509,2014,大阪府,寝屋川市,240756.0,745000.0,705000.0,660000.0,1
3055,509,2015,大阪府,寝屋川市,239108.0,745000.0,705000.0,660000.0,1
3056,509,2016,大阪府,寝屋川市,237441.0,745000.0,705000.0,660000.0,1
3057,509,2017,大阪府,寝屋川市,235705.0,745000.0,705000.0,660000.0,1
3058,509,2018,大阪府,寝屋川市,233483.0,728000.0,688000.0,643000.0,1
3059,509,2019,大阪府,寝屋川市,231700.0,728000.0,688000.0,643000.0,1
3060,510,2014,大阪府,河内長野市,110975.0,660000.0,610000.0,570000.0,1
3061,510,2015,大阪府,河内長野市,109545.0,660000.0,610000.0,570000.0,1
3062,510,2016,大阪府,河内長野市,108488.0,660000.0,610000.0,570000.0,1
3063,510,2017,大阪府,河内長野市,107280.0,660000.0,610000.0,570000.0,1
3064,510,2018,大阪府,河内長野市,105924.0,660000.0,610000.0,570000.0,1
3065,510,2019,大阪府,河内長野市,104562.0,660000.0,610000.0,570000.0,1
3066,511,2014,大阪府,松原市,122910.0,760000.0,670000.0,620000.0,1
3067,511,2015,大阪府,松原市,121962.0,760000.0,670000.0,620000.0,1
3068,511,2016,大阪府,松原市,121467.0,760000.0,670000.0,620000.0,1
3069,511,2017,大阪府,松原市,120835.0,760000.0,670000.0,620000.0,1
3070,511,2018,大阪府,松原市,120835.0,760000.0,670000.0,620000.0,1
3071,511,2019,大阪府,松原市,120835.0,760000.0,670000.0,620000.0,1
3072,512,2014,大阪府,大東市,124150.0,660000.0,620000.0,590000.0,1
3073,512,2015,大阪府,大東市,123397.0,660000.0,620000.0,590000.0,1
3074,512,2016,大阪府,大東市,122461.0,660000.0,620000.0,590000.0,1
3075,512,2017,大阪府,大東市,121773.0,660000.0,620000.0,590000.0,1
3076,512,2018,大阪府,大東市,120759.0,660000.0,620000.0,590000.0,1
3077,512,2019,大阪府,大東市,120285.0,660000.0,620000.0,590000.0,1
3078,513,2014,大阪府,和泉市,185427.0,627000.0,598500.0,570000.0,1
3079,513,2015,大阪府,和泉市,186833.0,627000.0,598500.0,570000.0,1
3080,513,2016,大阪府,和泉市,186765.0,660000.0,630000.0,600000.0,1
3081,513,2017,大阪府,和泉市,186156.0,660000.0,630000.0,600000.0,1
3082,513,2018,大阪府,和泉市,186060.0,660000.0,630000.0,600000.0,1
3083,513,2019,大阪府,和泉市,186079.0,660000.0,630000.0,600000.0,1
3084,514,2014,大阪府,箕面市,132794.0,676800.0,620400.0,573400.0,1
3085,514,2015,大阪府,箕面市,135584.0,676800.0,620400.0,573400.0,1
3086,514,2016,大阪府,箕面市,136772.0,720000.0,660000.0,610000.0,1
3087,514,2017,大阪府,箕面市,137987.0,720000.0,660000.0,610000.0,1
3088,514,2018,大阪府,箕面市,138374.0,720000.0,660000.0,610000.0,1
3089,514,2019,大阪府,箕面市,138381.0,720000.0,660000.0,610000.0,1
3090,515,2014,大阪府,柏原市,72116.0,560000.0,520000.0,500000.0,1
3091,515,2015,大阪府,柏原市,71344.0,560000.0,520000.0,500000.0,1
3092,515,2016,大阪府,柏原市,70698.0,560000.0,520000.0,500000.0,1
3093,515,2017,大阪府,柏原市,70118.0,560000.0,520000.0,500000.0,1
3094,515,2018,大阪府,柏原市,69529.0,590000.0,550000.0,530000.0,1
3095,515,2019,大阪府,柏原市,68874.0,590000.0,550000.0,530000.0,1
3096,516,2014,大阪府,羽曳野市,115127.0,700000.0,650000.0,600000.0,1
3097,516,2015,大阪府,羽曳野市,114146.0,700000.0,650000.0,600000.0,1
3098,516,2016,大阪府,羽曳野市,113332.0,700000.0,650000.0,600000.0,1
3099,516,2017,大阪府,羽曳野市,112719.0,700000.0,650000.0,600000.0,1
3100,516,2018,大阪府,羽曳野市,111955.0,700000.0,650000.0,600000.0,1
3101,516,2019,大阪府,羽曳野市,111042.0,700000.0,650000.0,600000.0,1
3102,517,2014,大阪府,門真市,126603.0,666000.0,634500.0,594000.0,1
3103,517,2015,大阪府,門真市,125409.0,666000.0,634500.0,594000.0,1
3104,517,2016,大阪府,門真市,124677.0,666000.0,634500.0,594000.0,1
3105,517,2017,大阪府,門真市,123632.0,666000.0,634500.0,594000.0,1
3106,517,2018,大阪府,門真市,122656.0,666000.0,634500.0,594000.0,1
3107,517,2019,大阪府,門真市,121575.0,666000.0,634500.0,594000.0,1
3108,518,2014,大阪府,摂津市,84156.0,620000.0,570000.0,535000.0,1
3109,518,2015,大阪府,摂津市,85477.0,620000.0,570000.0,535000.0,1
3110,518,2016,大阪府,摂津市,85434.0,620000.0,570000.0,535000.0,1
3111,518,2017,大阪府,摂津市,85404.0,620000.0,570000.0,535000.0,1
3112,518,2018,大阪府,摂津市,85855.0,620000.0,570000.0,535000.0,1
3113,518,2019,大阪府,摂津市,86593.0,620000.0,570000.0,535000.0,1
3114,519,2014,大阪府,高石市,57856.0,580000.0,550000.0,520000.0,1
3115,519,2015,大阪府,高石市,58128.0,580000.0,550000.0,520000.0,1
3116,519,2016,大阪府,高石市,58150.0,580000.0,550000.0,520000.0,1
3117,519,2017,大阪府,高石市,57981.0,580000.0,550000.0,520000.0,1
3118,519,2018,大阪府,高石市,57875.0,580000.0,550000.0,520000.0,1
3119,519,2019,大阪府,高石市,57805.0,580000.0,550000.0,520000.0,1
3120,520,2014,大阪府,藤井寺市,66542.0,580000.0,540000.0,520000.0,1
3121,520,2015,大阪府,藤井寺市,66118.0,580000.0,540000.0,520000.0,1
3122,520,2016,大阪府,藤井寺市,65744.0,580000.0,540000.0,520000.0,1
3123,520,2017,大阪府,藤井寺市,65311.0,580000.0,540000.0,520000.0,1
3124,520,2018,大阪府,藤井寺市,64916.0,580000.0,540000.0,520000.0,1
3125,520,2019,大阪府,藤井寺市,64509.0,580000.0,540000.0,520000.0,1
3126,521,2014,大阪府,泉南市,63953.0,535800.0,488800.0,470000.0,1
3127,521,2015,大阪府,泉南市,63727.0,535800.0,488800.0,470000.0,1
3128,521,2016,大阪府,泉南市,63309.0,513000.0,468000.0,450000.0,1
3129,521,2017,大阪府,泉南市,62793.0,513000.0,468000.0,450000.0,1
3130,521,2018,大阪府,泉南市,62212.0,513000.0,468000.0,450000.0,1
3131,521,2019,大阪府,泉南市,61614.0,513000.0,468000.0,450000.0,1
3132,522,2014,大阪府,四條畷市,56569.0,560500.0,527250.0,503500.0,1
3133,522,2015,大阪府,四條畷市,56332.0,590000.0,555000.0,530000.0,1
3134,522,2016,大阪府,四條畷市,56021.0,590000.0,555000.0,530000.0,1
3135,522,2017,大阪府,四條畷市,55794.0,590000.0,555000.0,530000.0,1
3136,522,2018,大阪府,四條畷市,55794.0,590000.0,555000.0,530000.0,1
3137,522,2019,大阪府,四條畷市,55726.0,590000.0,555000.0,530000.0,1
3138,523,2014,大阪府,交野市,77605.0,621000.0,571500.0,540000.0,1
3139,523,2015,大阪府,交野市,78015.0,621000.0,571500.0,540000.0,1
3140,523,2016,大阪府,交野市,77876.0,621000.0,571500.0,540000.0,1
3141,523,2017,大阪府,交野市,77899.0,621000.0,571500.0,540000.0,1
3142,523,2018,大阪府,交野市,77901.0,621000.0,571500.0,540000.0,1
3143,523,2019,大阪府,交野市,77632.0,621000.0,571500.0,540000.0,1
3144,524,2014,大阪府,大阪狭山市,57473.0,528960.0,474240.0,456000.0,1
3145,524,2015,大阪府,大阪狭山市,57854.0,551000.0,494000.0,475000.0,1
3146,524,2016,大阪府,大阪狭山市,58038.0,551000.0,494000.0,475000.0,1
3147,524,2017,大阪府,大阪狭山市,58232.0,551000.0,494000.0,475000.0,1
3148,524,2018,大阪府,大阪狭山市,58547.0,551000.0,494000.0,475000.0,1
3149,524,2019,大阪府,大阪狭山市,58746.0,551000.0,494000.0,475000.0,1
3150,525,2014,大阪府,阪南市,56978.0,530000.0,480000.0,460000.0,1
3151,525,2015,大阪府,阪南市,56469.0,530000.0,480000.0,460000.0,1
3152,525,2016,大阪府,阪南市,55935.0,530000.0,480000.0,460000.0,1
3153,525,2017,大阪府,阪南市,55275.0,530000.0,480000.0,460000.0,1
3154,525,2018,大阪府,阪南市,54526.0,530000.0,480000.0,460000.0,1
3155,525,2019,大阪府,阪南市,53874.0,503500.0,456000.0,437000.0,1
3156,526,2014,京都府,京都市,1419474.0,1008000.0,927000.0,864000.0,1
3157,526,2015,京都府,京都市,1377940.0,1008000.0,927000.0,864000.0,1
3158,526,2016,京都府,京都市,1418340.0,1008000.0,927000.0,864000.0,1
3159,526,2017,京都府,京都市,1415775.0,1008000.0,927000.0,864000.0,1
3160,526,2018,京都府,京都市,1412570.0,1008000.0,927000.0,864000.0,1
3161,526,2019,京都府,京都市,1409702.0,1008000.0,927000.0,864000.0,1
3162,527,2014,京都府,福知山市,80651.0,495000.0,440000.0,410000.0,1
3163,527,2015,京都府,福知山市,79987.0,495000.0,440000.0,410000.0,1
3164,527,2016,京都府,福知山市,79568.0,495000.0,440000.0,410000.0,1
3165,527,2017,京都府,福知山市,79086.0,495000.0,440000.0,410000.0,1
3166,527,2018,京都府,福知山市,78344.0,495000.0,440000.0,410000.0,1
3167,527,2019,京都府,福知山市,77682.0,495000.0,440000.0,410000.0,1
3168,528,2014,京都府,舞鶴市,86024.0,570000.0,480000.0,440000.0,1
3169,528,2015,京都府,舞鶴市,86124.0,570000.0,480000.0,440000.0,1
3170,528,2016,京都府,舞鶴市,85152.0,570000.0,480000.0,440000.0,1
3171,528,2017,京都府,舞鶴市,83972.0,570000.0,480000.0,440000.0,1
3172,528,2018,京都府,舞鶴市,82827.0,570000.0,480000.0,440000.0,1
3173,528,2019,京都府,舞鶴市,81963.0,570000.0,480000.0,440000.0,1
3174,529,2014,京都府,綾部市,35419.0,450000.0,400000.0,365000.0,1
3175,529,2015,京都府,綾部市,34949.0,450000.0,400000.0,365000.0,1
3176,529,2016,京都府,綾部市,34500.0,450000.0,400000.0,365000.0,1
3177,529,2017,京都府,綾部市,34046.0,450000.0,400000.0,365000.0,1
3178,529,2018,京都府,綾部市,33721.0,450000.0,400000.0,365000.0,1
3179,529,2019,京都府,綾部市,33213.0,450000.0,400000.0,365000.0,1
3180,530,2014,京都府,宇治市,190856.0,635000.0,585000.0,535000.0,1
3181,530,2015,京都府,宇治市,189623.0,635000.0,585000.0,535000.0,1
3182,530,2016,京都府,宇治市,188674.0,635000.0,585000.0,535000.0,1
3183,530,2017,京都府,宇治市,187901.0,635000.0,585000.0,535000.0,1
3184,530,2018,京都府,宇治市,187138.0,635000.0,585000.0,535000.0,1
3185,530,2019,京都府,宇治市,185800.0,635000.0,585000.0,535000.0,1
3186,531,2014,京都府,宮津市,19316.0,387000.0,333000.0,315000.0,1
3187,531,2015,京都府,宮津市,19117.0,387000.0,333000.0,315000.0,1
3188,531,2016,京都府,宮津市,18743.0,430000.0,370000.0,350000.0,1
3189,531,2017,京都府,宮津市,18324.0,430000.0,370000.0,350000.0,1
3190,531,2018,京都府,宮津市,18030.0,430000.0,370000.0,350000.0,1
3191,531,2019,京都府,宮津市,17733.0,430000.0,370000.0,350000.0,1
3192,532,2014,京都府,亀岡市,90752.0,560000.0,490000.0,440000.0,1
3193,532,2015,京都府,亀岡市,90931.0,560000.0,490000.0,440000.0,1
3194,532,2016,京都府,亀岡市,90384.0,560000.0,490000.0,440000.0,1
3195,532,2017,京都府,亀岡市,89783.0,560000.0,490000.0,440000.0,1
3196,532,2018,京都府,亀岡市,89093.0,560000.0,490000.0,440000.0,1
3197,532,2019,京都府,亀岡市,88462.0,560000.0,490000.0,440000.0,1
3198,533,2014,京都府,城陽市,77989.0,560000.0,495000.0,445000.0,1
3199,533,2015,京都府,城陽市,78217.0,560000.0,495000.0,445000.0,1
3200,533,2016,京都府,城陽市,77602.0,560000.0,495000.0,445000.0,1
3201,533,2017,京都府,城陽市,77016.0,560000.0,495000.0,445000.0,1
3202,533,2018,京都府,城陽市,76409.0,532000.0,470250.0,422750.0,1
3203,533,2019,京都府,城陽市,76039.0,560000.0,495000.0,445000.0,1
3204,534,2014,京都府,長岡京市,79642.0,520000.0,490000.0,450000.0,1
3205,534,2015,京都府,長岡京市,80666.0,520000.0,490000.0,450000.0,1
3206,534,2016,京都府,長岡京市,80763.0,520000.0,490000.0,450000.0,1
3207,534,2017,京都府,長岡京市,81056.0,520000.0,490000.0,450000.0,1
3208,534,2018,京都府,長岡京市,81252.0,520000.0,490000.0,450000.0,1
3209,534,2019,京都府,長岡京市,81060.0,520000.0,490000.0,450000.0,1
3210,535,2014,京都府,向日市,53900.0,475000.0,440000.0,400000.0,1
3211,535,2015,京都府,向日市,54838.0,475000.0,440000.0,400000.0,1
3212,535,2016,京都府,向日市,55728.0,475000.0,440000.0,400000.0,1
3213,535,2017,京都府,向日市,56952.0,475000.0,440000.0,400000.0,1
3214,535,2018,京都府,向日市,57563.0,475000.0,440000.0,400000.0,1
3215,535,2019,京都府,向日市,57530.0,475000.0,440000.0,400000.0,1
3216,536,2014,京都府,八幡市,72195.0,550000.0,500000.0,470000.0,1
3217,536,2015,京都府,八幡市,72589.0,550000.0,500000.0,470000.0,1
3218,536,2016,京都府,八幡市,72144.0,550000.0,500000.0,470000.0,1
3219,536,2017,京都府,八幡市,71745.0,550000.0,500000.0,470000.0,1
3220,536,2018,京都府,八幡市,71366.0,550000.0,500000.0,470000.0,1
3221,536,2019,京都府,八幡市,70969.0,550000.0,500000.0,470000.0,1
3222,537,2014,京都府,京田辺市,66701.0,500000.0,405000.0,375000.0,1
3223,537,2015,京都府,京田辺市,67410.0,500000.0,405000.0,375000.0,1
3224,537,2016,京都府,京田辺市,68203.0,500000.0,405000.0,375000.0,1
3225,537,2017,京都府,京田辺市,69077.0,500000.0,405000.0,375000.0,1
3226,537,2018,京都府,京田辺市,69798.0,500000.0,405000.0,375000.0,1
3227,537,2019,京都府,京田辺市,70250.0,515000.0,430000.0,400000.0,1
3228,538,2014,京都府,京丹後市,58514.0,450000.0,400000.0,380000.0,1
3229,538,2015,京都府,京丹後市,57691.0,450000.0,400000.0,380000.0,1
3230,538,2016,京都府,京丹後市,56821.0,450000.0,400000.0,380000.0,1
3231,538,2017,京都府,京丹後市,55944.0,450000.0,400000.0,380000.0,1
3232,538,2018,京都府,京丹後市,55109.0,450000.0,400000.0,380000.0,1
3233,538,2019,京都府,京丹後市,54381.0,450000.0,400000.0,380000.0,1
3234,539,2014,京都府,南丹市,33172.0,470000.0,415000.0,380000.0,1
3235,539,2015,京都府,南丹市,32889.0,470000.0,415000.0,380000.0,1
3236,539,2016,京都府,南丹市,32682.0,470000.0,415000.0,380000.0,1
3237,539,2017,京都府,南丹市,32288.0,470000.0,415000.0,380000.0,1
3238,539,2018,京都府,南丹市,31981.0,470000.0,415000.0,380000.0,1
3239,539,2019,京都府,南丹市,31511.0,470000.0,415000.0,380000.0,1
3240,540,2014,京都府,木津川市,72618.0,470000.0,380000.0,350000.0,1
3241,540,2015,京都府,木津川市,74232.0,470000.0,380000.0,350000.0,1
3242,540,2016,京都府,木津川市,75162.0,470000.0,380000.0,350000.0,1
3243,540,2017,京都府,木津川市,76300.0,470000.0,380000.0,350000.0,1
3244,540,2018,京都府,木津川市,77188.0,470000.0,380000.0,350000.0,1
3245,540,2019,京都府,木津川市,78223.0,470000.0,380000.0,350000.0,1
3246,541,2014,滋賀県,大津市,342832.0,657000.0,611000.0,563000.0,1
3247,541,2015,滋賀県,大津市,342343.0,657000.0,611000.0,563000.0,1
3248,541,2016,滋賀県,大津市,342532.0,657000.0,611000.0,563000.0,1
3249,541,2017,滋賀県,大津市,342615.0,657000.0,611000.0,563000.0,1
3250,541,2018,滋賀県,大津市,342950.0,657000.0,611000.0,563000.0,1
3251,541,2019,滋賀県,大津市,343815.0,657000.0,611000.0,563000.0,1
3252,542,2014,滋賀県,彦根市,112750.0,534000.0,454000.0,405000.0,1
3253,542,2015,滋賀県,彦根市,112789.0,534000.0,454000.0,405000.0,1
3254,542,2016,滋賀県,彦根市,112902.0,534000.0,454000.0,405000.0,1
3255,542,2017,滋賀県,彦根市,112720.0,534000.0,454000.0,405000.0,1
3256,542,2018,滋賀県,彦根市,113171.0,534000.0,454000.0,405000.0,1
3257,542,2019,滋賀県,彦根市,113027.0,534000.0,454000.0,405000.0,1
3258,543,2014,滋賀県,近江八幡市,82558.0,455000.0,400000.0,360000.0,1
3259,543,2015,滋賀県,近江八幡市,82232.0,455000.0,400000.0,360000.0,1
3260,543,2016,滋賀県,近江八幡市,82130.0,455000.0,400000.0,360000.0,1
3261,543,2017,滋賀県,近江八幡市,82250.0,455000.0,400000.0,360000.0,1
3262,543,2018,滋賀県,近江八幡市,82174.0,455000.0,400000.0,360000.0,1
3263,543,2019,滋賀県,近江八幡市,82072.0,455000.0,400000.0,360000.0,1
3264,544,2014,滋賀県,草津市,126949.0,569000.0,502000.0,452000.0,1
3265,544,2015,滋賀県,草津市,130385.0,558000.0,492000.0,443000.0,1
3266,544,2016,滋賀県,草津市,131576.0,558000.0,492000.0,443000.0,1
3267,544,2017,滋賀県,草津市,132885.0,558000.0,492000.0,443000.0,1
3268,544,2018,滋賀県,草津市,133975.0,558000.0,492000.0,443000.0,1
3269,544,2019,滋賀県,草津市,134926.0,558000.0,492000.0,443000.0,1
3270,545,2014,滋賀県,守山市,80684.0,492000.0,422000.0,382000.0,1
3271,545,2015,滋賀県,守山市,81094.0,492000.0,422000.0,382000.0,1
3272,545,2016,滋賀県,守山市,82012.0,492000.0,422000.0,382000.0,1
3273,545,2017,滋賀県,守山市,82705.0,492000.0,422000.0,382000.0,1
3274,545,2018,滋賀県,守山市,83151.0,492000.0,422000.0,382000.0,1
3275,545,2019,滋賀県,守山市,83746.0,492000.0,422000.0,382000.0,1
3276,546,2014,滋賀県,栗東市,66283.0,390000.0,330000.0,300000.0,1
3277,546,2015,滋賀県,栗東市,67690.0,400000.0,340000.0,310000.0,1
3278,546,2016,滋賀県,栗東市,68259.0,420000.0,357000.0,325500.0,1
3279,546,2017,滋賀県,栗東市,68862.0,420000.0,357000.0,325500.0,1
3280,546,2018,滋賀県,栗東市,69515.0,420000.0,357000.0,325500.0,1
3281,546,2019,滋賀県,栗東市,70060.0,420000.0,357000.0,325500.0,1
3282,547,2014,滋賀県,甲賀市,90283.0,450000.0,390000.0,350000.0,1
3283,547,2015,滋賀県,甲賀市,92195.0,450000.0,390000.0,350000.0,1
3284,547,2016,滋賀県,甲賀市,91724.0,450000.0,390000.0,350000.0,1
3285,547,2017,滋賀県,甲賀市,91413.0,450000.0,390000.0,350000.0,1
3286,547,2018,滋賀県,甲賀市,90977.0,450000.0,390000.0,350000.0,1
3287,547,2019,滋賀県,甲賀市,90708.0,450000.0,390000.0,350000.0,1
3288,548,2014,滋賀県,野洲市,50397.0,380000.0,330000.0,300000.0,1
3289,548,2015,滋賀県,野洲市,50830.0,380000.0,330000.0,300000.0,1
3290,548,2016,滋賀県,野洲市,50976.0,380000.0,330000.0,300000.0,1
3291,548,2017,滋賀県,野洲市,51098.0,380000.0,330000.0,300000.0,1
3292,548,2018,滋賀県,野洲市,51091.0,380000.0,330000.0,300000.0,1
3293,548,2019,滋賀県,野洲市,51332.0,430000.0,380000.0,350000.0,1
3294,549,2014,滋賀県,湖南市,54939.0,440000.0,380000.0,350000.0,1
3295,549,2015,滋賀県,湖南市,54837.0,440000.0,380000.0,350000.0,1
3296,549,2016,滋賀県,湖南市,55097.0,440000.0,380000.0,350000.0,1
3297,549,2017,滋賀県,湖南市,54917.0,440000.0,380000.0,350000.0,1
3298,549,2018,滋賀県,湖南市,55053.0,440000.0,380000.0,350000.0,1
3299,549,2019,滋賀県,湖南市,55284.0,440000.0,380000.0,350000.0,1
3300,550,2014,滋賀県,高島市,51598.0,400000.0,340000.0,310000.0,1
3301,550,2015,滋賀県,高島市,51007.0,400000.0,340000.0,310000.0,1
3302,550,2016,滋賀県,高島市,50316.0,400000.0,340000.0,310000.0,1
3303,550,2017,滋賀県,高島市,49629.0,400000.0,340000.0,310000.0,1
3304,550,2018,滋賀県,高島市,48963.0,400000.0,340000.0,310000.0,1
3305,550,2019,滋賀県,高島市,48203.0,400000.0,340000.0,310000.0,1
3306,551,2014,滋賀県,東近江市,113126.0,460000.0,390000.0,370000.0,1
3307,551,2015,滋賀県,東近江市,115304.0,460000.0,390000.0,370000.0,1
3308,551,2016,滋賀県,東近江市,115178.0,460000.0,390000.0,370000.0,1
3309,551,2017,滋賀県,東近江市,111719.0,460000.0,390000.0,370000.0,1
3310,551,2018,滋賀県,東近江市,114361.0,460000.0,390000.0,370000.0,1
3311,551,2019,滋賀県,東近江市,114316.0,460000.0,390000.0,370000.0,1
3312,552,2014,滋賀県,米原市,39689.0,360000.0,297000.0,270000.0,1
3313,552,2015,滋賀県,米原市,39883.0,400000.0,330000.0,300000.0,1
3314,552,2016,滋賀県,米原市,39717.0,400000.0,330000.0,300000.0,1
3315,552,2017,滋賀県,米原市,39543.0,400000.0,330000.0,300000.0,1
3316,552,2018,滋賀県,米原市,39295.0,400000.0,330000.0,300000.0,1
3317,552,2019,滋賀県,米原市,38937.0,400000.0,330000.0,300000.0,1
3318,553,2014,滋賀県,長浜市,121818.0,445000.0,387000.0,356000.0,1
3319,553,2015,滋賀県,長浜市,120995.0,445000.0,387000.0,356000.0,1
3320,553,2016,滋賀県,長浜市,120123.0,460000.0,400000.0,370000.0,1
3321,553,2017,滋賀県,長浜市,119227.0,460000.0,400000.0,370000.0,1
3322,553,2018,滋賀県,長浜市,118498.0,460000.0,400000.0,370000.0,1
3323,553,2019,滋賀県,長浜市,117892.0,460000.0,400000.0,370000.0,1
3324,554,2014,兵庫県,神戸市,1507237.0,1140000.0,1040000.0,930000.0,1
3325,554,2015,兵庫県,神戸市,1547703.0,1140000.0,1040000.0,930000.0,1
