,ele_ID,prefecture_x,municipality_x,ymd,year,month,day,kokuji_dt,time_pm,pres_pm,nendo,kokuji_f1
375,兵庫県高砂市議会議員選挙（2006年09月10日投票）,兵庫県,高砂市,20060910.0,2006,9.0,10.0,2006-09-03,兵庫県高砂市,兵庫県高砂市,2006.0,2010-08-29
376,沖縄県名護市議会議員選挙（2006年09月10日投票）,沖縄県,名護市,20060910.0,2006,9.0,10.0,2006-09-03,沖縄県名護市,沖縄県名護市,2006.0,2010-09-05
377,沖縄県与那国町議会議員選挙（2006年09月10日投票）,沖縄県,与那国町,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県与那国町,沖縄県与那国町,2006.0,2010-09-05
378,沖縄県沖縄市議会議員選挙（2006年09月10日投票）,沖縄県,沖縄市,20060910.0,2006,9.0,10.0,2006-09-03,沖縄県沖縄市,沖縄県沖縄市,2006.0,2010-09-05
379,沖縄県読谷村議会議員選挙（2006年09月10日投票）,沖縄県,読谷村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県読谷村,沖縄県読谷村,2006.0,2010-09-07
380,沖縄県宜野湾市議会議員選挙（2006年09月10日投票）,沖縄県,宜野湾市,20060910.0,2006,9.0,10.0,2006-09-03,沖縄県宜野湾市,沖縄県宜野湾市,2006.0,2010-09-05
381,沖縄県国頭村議会議員選挙（2006年09月10日投票）,沖縄県,国頭村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県国頭村,沖縄県国頭村,2006.0,2010-09-07
382,沖縄県伊江村議会議員選挙（2006年09月10日投票）,沖縄県,伊江村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県伊江村,沖縄県伊江村,2006.0,2010-09-07
383,沖縄県北中城村議会議員選挙（2006年09月10日投票）,沖縄県,北中城村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県北中城村,沖縄県北中城村,2006.0,2010-09-07
384,沖縄県東村議会議員選挙（2006年09月10日投票）,沖縄県,東村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県東村,沖縄県東村,2006.0,2010-09-07
385,沖縄県渡嘉敷村議会議員選挙（2006年09月10日投票）,沖縄県,渡嘉敷村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県渡嘉敷村,沖縄県渡嘉敷村,2006.0,2010-09-07
386,沖縄県渡名喜村議会議員選挙（2006年09月10日投票）,沖縄県,渡名喜村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県渡名喜村,沖縄県渡名喜村,2006.0,2010-09-07
387,沖縄県南風原町議会議員選挙（2006年09月10日投票）,沖縄県,南風原町,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県南風原町,沖縄県南風原町,2006.0,2010-09-07
388,沖縄県北谷町議会議員選挙（2006年09月10日投票）,沖縄県,北谷町,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県北谷町,沖縄県北谷町,2006.0,2010-09-07
389,沖縄県伊是名村議会議員選挙（2006年09月10日投票）,沖縄県,伊是名村,20060910.0,2006,9.0,10.0,2006-09-05,沖縄県伊是名村,沖縄県伊是名村,2006.0,2010-09-07
390,北海道利尻町議会議員選挙（2006年09月17日投票）,北海道,利尻町,20060917.0,2006,9.0,17.0,2006-09-12,北海道利尻町,北海道利尻町,2006.0,2010-09-07
391,宮城県七ヶ宿町議会議員選挙（2006年09月24日投票）,宮城県,七ヶ宿町,20060924.0,2006,9.0,24.0,2006-09-19,宮城県七ヶ宿町,宮城県七ヶ宿町,2006.0,2010-09-14
392,群馬県館林市議会議員選挙（2006年09月24日投票）,群馬県,館林市,20060924.0,2006,9.0,24.0,2006-09-17,群馬県館林市,群馬県館林市,2006.0,2010-09-19
393,茨城県桜川市議会議員選挙（2006年09月24日投票）,茨城県,桜川市,20060924.0,2006,9.0,24.0,2006-09-17,茨城県桜川市,茨城県桜川市,2006.0,2010-09-12
394,山梨県市川三郷町議会議員選挙（2006年09月24日投票）,山梨県,市川三郷町,20060924.0,2006,9.0,24.0,2006-09-19,山梨県市川三郷町,山梨県市川三郷町,2006.0,2010-09-21
396,静岡県河津町議会議員選挙（2006年10月01日投票）,静岡県,河津町,20061001.0,2006,10.0,1.0,2006-09-26,静岡県河津町,静岡県河津町,2006.0,2010-09-28
397,福岡県柳川市議会議員選挙（2006年10月01日投票）,福岡県,柳川市,20061001.0,2006,10.0,1.0,2006-09-24,福岡県柳川市,福岡県柳川市,2006.0,2010-09-26
398,岐阜県美濃加茂市議会議員選挙（2006年10月01日投票）,岐阜県,美濃加茂市,20061001.0,2006,10.0,1.0,2006-09-24,岐阜県美濃加茂市,岐阜県美濃加茂市,2006.0,2010-09-26
399,静岡県裾野市議会議員選挙（2006年10月01日投票）,静岡県,裾野市,20061001.0,2006,10.0,1.0,2006-09-24,静岡県裾野市,静岡県裾野市,2006.0,2010-09-26
400,沖縄県うるま市議会議員選挙（2006年10月08日投票）,沖縄県,うるま市,20061008.0,2006,10.0,8.0,2006-10-01,沖縄県うるま市,沖縄県うるま市,2006.0,2010-09-19
401,熊本県宇土市議会議員選挙（2006年10月08日投票）,熊本県,宇土市,20061008.0,2006,10.0,8.0,2006-10-01,熊本県宇土市,熊本県宇土市,2006.0,2010-09-26
402,富山県黒部市議会議員選挙（2006年10月15日投票）,富山県,黒部市,20061015.0,2006,10.0,15.0,2006-10-08,富山県黒部市,富山県黒部市,2006.0,2010-10-10
403,東京都八丈町議会議員選挙（2006年10月15日投票）,東京都,八丈町,20061015.0,2006,10.0,15.0,2006-10-10,東京都八丈町,東京都八丈町,2006.0,2010-10-10
404,兵庫県川西市議会議員選挙（2006年10月22日投票）,兵庫県,川西市,20061022.0,2006,10.0,22.0,2006-10-15,兵庫県川西市,兵庫県川西市,2006.0,2010-10-10
406,京都府大山崎町議会議員選挙（2006年10月22日投票）,京都府,大山崎町,20061022.0,2006,10.0,22.0,2006-10-17,京都府大山崎町,京都府大山崎町,2006.0,2010-10-12
407,宮崎県日之影町議会議員選挙（2006年10月22日投票）,宮崎県,日之影町,20061022.0,2006,10.0,22.0,2006-10-17,宮崎県日之影町,宮崎県日之影町,2006.0,2010-10-17
408,新潟県燕市議会議員選挙（2006年10月22日投票）,新潟県,燕市,20061022.0,2006,10.0,22.0,2006-10-15,新潟県燕市,新潟県燕市,2006.0,2010-10-10
409,山口県岩国市議会議員選挙（2006年10月22日投票）,山口県,岩国市,20061022.0,2006,10.0,22.0,2006-10-15,山口県岩国市,山口県岩国市,2006.0,2010-10-17
410,新潟県見附市議会議員選挙（2006年10月22日投票）,新潟県,見附市,20061022.0,2006,10.0,22.0,2006-10-15,新潟県見附市,新潟県見附市,2006.0,2010-10-17
411,三重県亀山市議会議員選挙（2006年10月22日投票）,三重県,亀山市,20061022.0,2006,10.0,22.0,2006-10-15,三重県亀山市,三重県亀山市,2006.0,2010-10-17
412,石川県能登町議会議員選挙（2006年10月22日投票）,石川県,能登町,20061022.0,2006,10.0,22.0,2006-10-15,石川県能登町,石川県能登町,2006.0,2010-10-15
413,千葉県匝瑳市議会議員選挙（2006年10月22日投票）,千葉県,匝瑳市,20061022.0,2006,10.0,22.0,2006-10-15,千葉県匝瑳市,千葉県匝瑳市,2006.0,2010-10-17
414,青森県青森市議会議員選挙（2006年10月29日投票）,青森県,青森市,20061029.0,2006,10.0,29.0,2006-10-22,青森県青森市,青森県青森市,2006.0,2010-10-24
415,岩手県遠野市議会議員選挙（2006年10月29日投票）,岩手県,遠野市,20061029.0,2006,10.0,29.0,2006-10-22,岩手県遠野市,岩手県遠野市,2006.0,2010-10-22
416,兵庫県加東市議会議員選挙（2006年10月29日投票）,兵庫県,加東市,20061029.0,2006,10.0,29.0,2006-10-22,兵庫県加東市,兵庫県加東市,2006.0,2010-10-17
417,富山県氷見市議会議員選挙（2006年10月29日投票）,富山県,氷見市,20061029.0,2006,10.0,29.0,2006-10-22,富山県氷見市,富山県氷見市,2006.0,2010-10-24
418,千葉県一宮町議会議員選挙（2006年10月29日投票）,千葉県,一宮町,20061029.0,2006,10.0,29.0,2006-10-24,千葉県一宮町,千葉県一宮町,2006.0,2010-10-19
419,高知県須崎市議会議員選挙（2006年11月05日投票）,高知県,須崎市,20061105.0,2006,11.0,5.0,2006-10-29,高知県須崎市,高知県須崎市,2006.0,2010-10-24
420,埼玉県草加市議会議員選挙（2006年11月05日投票）,埼玉県,草加市,20061105.0,2006,11.0,5.0,2006-10-29,埼玉県草加市,埼玉県草加市,2006.0,2010-10-03
421,三重県紀北町議会議員選挙（2006年11月05日投票）,三重県,紀北町,20061105.0,2006,11.0,5.0,2006-10-31,三重県紀北町,三重県紀北町,2006.0,2010-11-02
422,広島県竹原市議会議員選挙（2006年11月12日投票）,広島県,竹原市,20061112.0,2006,11.0,12.0,2006-11-05,広島県竹原市,広島県竹原市,2006.0,2010-11-07
424,福島県南相馬市議会議員選挙（2006年11月12日投票）,福島県,南相馬市,20061112.0,2006,11.0,12.0,2006-11-05,福島県南相馬市,福島県南相馬市,2006.0,2010-10-24
425,千葉県いすみ市議会議員選挙（2006年11月12日投票）,千葉県,いすみ市,20061112.0,2006,11.0,12.0,2006-11-05,千葉県いすみ市,千葉県いすみ市,2006.0,2010-11-07
426,京都府伊根町議会議員選挙（2006年11月19日投票）,京都府,伊根町,20061119.0,2006,11.0,19.0,2006-11-14,京都府伊根町,京都府伊根町,2006.0,2010-11-09
427,徳島県つるぎ町議会議員選挙（2006年11月19日投票）,徳島県,つるぎ町,20061119.0,2006,11.0,19.0,2006-11-14,徳島県つるぎ町,徳島県つるぎ町,2006.0,2010-11-14
428,宮崎県高鍋町議会議員選挙（2006年11月19日投票）,宮崎県,高鍋町,20061119.0,2006,11.0,19.0,2006-11-14,宮崎県高鍋町,宮崎県高鍋町,2006.0,2010-11-16
429,栃木県さくら市議会議員選挙（2006年11月19日投票）,栃木県,さくら市,20061119.0,2006,11.0,19.0,2006-11-12,栃木県さくら市,栃木県さくら市,2006.0,2010-11-14
430,千葉県松戸市議会議員選挙（2006年11月19日投票）,千葉県,松戸市,20061119.0,2006,11.0,19.0,2006-11-12,千葉県松戸市,千葉県松戸市,2006.0,2010-11-14
431,京都府舞鶴市議会議員選挙（2006年11月19日投票）,京都府,舞鶴市,20061119.0,2006,11.0,19.0,2006-11-12,京都府舞鶴市,京都府舞鶴市,2006.0,2011-11-07
432,三重県桑名市議会議員選挙（2006年11月19日投票）,三重県,桑名市,20061119.0,2006,11.0,19.0,2006-11-12,三重県桑名市,三重県桑名市,2006.0,2010-11-07
433,長野県飯山市議会議員選挙（2006年11月19日投票）,長野県,飯山市,20061119.0,2006,11.0,19.0,2006-11-12,長野県飯山市,長野県飯山市,2006.0,2010-11-14
434,福岡県桂川町議会議員選挙（2006年11月19日投票）,福岡県,桂川町,20061119.0,2006,11.0,19.0,2006-11-14,福岡県桂川町,福岡県桂川町,2006.0,2010-11-09
435,群馬県昭和村議会議員選挙（2006年11月26日投票）,群馬県,昭和村,20061126.0,2006,11.0,26.0,2006-11-21,群馬県昭和村,群馬県昭和村,2006.0,2010-11-23
436,鳥取県鳥取市議会議員選挙（2006年11月26日投票）,鳥取県,鳥取市,20061126.0,2006,11.0,26.0,2006-11-19,鳥取県鳥取市,鳥取県鳥取市,2006.0,2010-11-14
437,三重県明和町議会議員選挙（2006年11月26日投票）,三重県,明和町,20061126.0,2006,11.0,26.0,2006-11-21,三重県明和町,三重県明和町,2006.0,2010-11-02
438,鹿児島県天城町議会議員選挙（2006年12月03日投票）,鹿児島県,天城町,20061203.0,2006,12.0,3.0,2006-11-28,鹿児島県天城町,鹿児島県天城町,2006.0,2010-11-30
439,青森県大鰐町議会議員選挙（2006年12月03日投票）,青森県,大鰐町,20061203.0,2006,12.0,3.0,2006-11-28,青森県大鰐町,青森県大鰐町,2006.0,2010-11-30
440,茨城県坂東市議会議員選挙（2006年12月10日投票）,茨城県,坂東市,20061210.0,2006,12.0,10.0,2006-12-03,茨城県坂東市,茨城県坂東市,2006.0,2010-12-05
441,福岡県小竹町議会議員選挙（2006年12月10日投票）,福岡県,小竹町,20061210.0,2006,12.0,10.0,2006-12-05,福岡県小竹町,福岡県小竹町,2006.0,2010-12-07
442,茨城県稲敷市議会議員選挙（2006年12月10日投票）,茨城県,稲敷市,20061210.0,2006,12.0,10.0,2006-12-03,茨城県稲敷市,茨城県稲敷市,2006.0,2010-12-05
443,石川県宝達志水町議会議員選挙（2006年12月10日投票）,石川県,宝達志水町,20061210.0,2006,12.0,10.0,2006-12-05,石川県宝達志水町,石川県宝達志水町,2006.0,2010-12-07
444,千葉県香取市議会議員選挙（2006年12月17日投票）,千葉県,香取市,20061217.0,2006,12.0,17.0,2006-12-10,千葉県香取市,千葉県香取市,2006.0,2010-12-12
445,千葉県八千代市議会議員選挙（2006年12月17日投票）,千葉県,八千代市,20061217.0,2006,12.0,17.0,2006-12-10,千葉県八千代市,千葉県八千代市,2006.0,2010-12-12
446,青森県十和田市議会議員選挙（2006年12月17日投票）,青森県,十和田市,20061217.0,2006,12.0,17.0,2006-12-10,青森県十和田市,青森県十和田市,2006.0,2010-12-12
447,東京都西東京市議会議員選挙（2006年12月24日投票）,東京都,西東京市,20061224.0,2006,12.0,24.0,2006-12-17,東京都西東京市,東京都西東京市,2006.0,2010-12-19
448,青森県中泊町議会議員選挙（2006年12月24日投票）,青森県,中泊町,20061224.0,2006,12.0,24.0,2006-12-19,青森県中泊町,青森県中泊町,2006.0,2010-12-14
449,茨城県笠間市議会議員選挙（2006年12月24日投票）,茨城県,笠間市,20061224.0,2006,12.0,24.0,2006-12-17,茨城県笠間市,茨城県笠間市,2006.0,2010-12-05
450,福岡県福津市議会議員選挙（2006年12月24日投票）,福岡県,福津市,20061224.0,2006,12.0,24.0,2006-12-17,福岡県福津市,福岡県福津市,2006.0,2010-12-19
452,佐賀県上峰町議会議員選挙（2007年01月14日投票）,佐賀県,上峰町,20070114.0,2007,1.0,14.0,2007-01-09,佐賀県上峰町,佐賀県上峰町,2006.0,2011-01-11
453,高知県馬路村議会議員選挙（2007年01月15日投票）,高知県,馬路村,20070115.0,2007,1.0,15.0,2007-01-10,高知県馬路村,高知県馬路村,2006.0,2011-01-10
454,群馬県渋川市議会議員選挙（2007年01月21日投票）,群馬県,渋川市,20070121.0,2007,1.0,21.0,2007-01-14,群馬県渋川市,群馬県渋川市,2006.0,2011-01-30
455,熊本県苓北町議会議員選挙（2007年01月21日投票）,熊本県,苓北町,20070121.0,2007,1.0,21.0,2007-01-16,熊本県苓北町,熊本県苓北町,2006.0,2011-01-11
456,北海道清水町議会議員選挙（2007年01月21日投票）,北海道,清水町,20070121.0,2007,1.0,21.0,2007-01-16,北海道清水町,北海道清水町,2006.0,2011-01-11
457,福岡県筑前町議会議員選挙（2007年01月21日投票）,福岡県,筑前町,20070121.0,2007,1.0,21.0,2007-01-16,福岡県筑前町,福岡県筑前町,2006.0,2011-01-18
458,青森県つがる市議会議員選挙（2007年01月21日投票）,青森県,つがる市,20070121.0,2007,1.0,21.0,2007-01-14,青森県つがる市,青森県つがる市,2006.0,2011-01-16
459,青森県五所川原市議会議員選挙（2007年01月21日投票）,青森県,五所川原市,20070121.0,2007,1.0,21.0,2007-01-14,青森県五所川原市,青森県五所川原市,2006.0,2011-01-16
460,京都府亀岡市議会議員選挙（2007年01月21日投票）,京都府,亀岡市,20070121.0,2007,1.0,21.0,2007-01-14,京都府亀岡市,京都府亀岡市,2006.0,2011-01-16
461,山梨県中央市議会議員選挙（2007年01月21日投票）,山梨県,中央市,20070121.0,2007,1.0,21.0,2007-01-14,山梨県中央市,山梨県中央市,2006.0,2011-01-23
462,山梨県上野原市議会議員選挙（2007年01月21日投票）,山梨県,上野原市,20070121.0,2007,1.0,21.0,2007-01-14,山梨県上野原市,山梨県上野原市,2006.0,2011-01-23
463,和歌山県御坊市議会議員選挙（2007年01月21日投票）,和歌山県,御坊市,20070121.0,2007,1.0,21.0,2007-01-14,和歌山県御坊市,和歌山県御坊市,2006.0,2011-01-16
464,茨城県かすみがうら市議会議員選挙（2007年01月21日投票）,茨城県,かすみがうら市,20070121.0,2007,1.0,21.0,2007-01-14,茨城県かすみがうら市,茨城県かすみがうら市,2006.0,2011-01-16
465,長野県小諸市議会議員選挙（2007年01月21日投票）,長野県,小諸市,20070121.0,2007,1.0,21.0,2007-01-14,長野県小諸市,長野県小諸市,2006.0,2011-01-16
466,熊本県阿蘇市議会議員選挙（2007年01月28日投票）,熊本県,阿蘇市,20070128.0,2007,1.0,28.0,2007-01-21,熊本県阿蘇市,熊本県阿蘇市,2006.0,2011-01-23
467,愛知県田原市議会議員選挙（2007年01月28日投票）,愛知県,田原市,20070128.0,2007,1.0,28.0,2007-01-21,愛知県田原市,愛知県田原市,2006.0,2011-01-23
468,三重県紀宝町議会議員選挙（2007年01月28日投票）,三重県,紀宝町,20070128.0,2007,1.0,28.0,2007-01-23,三重県紀宝町,三重県紀宝町,2006.0,2011-01-25
469,東京都新島村議会議員選挙（2007年01月28日投票）,東京都,新島村,20070128.0,2007,1.0,28.0,2007-01-23,東京都新島村,東京都新島村,2006.0,2011-02-01
470,高知県四万十町議会議員選挙（2007年01月28日投票）,高知県,四万十町,20070128.0,2007,1.0,28.0,2007-01-23,高知県四万十町,高知県四万十町,2006.0,2011-01-25
471,沖縄県豊見城市議会議員選挙（2007年02月04日投票）,沖縄県,豊見城市,20070204.0,2007,2.0,4.0,2007-01-28,沖縄県豊見城市,沖縄県豊見城市,2006.0,2011-02-06
