,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_ひろかわまちをマトモにする会,得票数_ふくおかネットワーク,得票数_ふくおか市民政治,得票数_ふくおか市民政治ネットワーク,得票数_ふくおか市民政治ネットワーク・北九州,得票数_ふくおか平成会,得票数_みどり福岡,得票数_みらい福岡,得票数_みんなの党,得票数_みんなの改革福岡,得票数_サラリーマン新党,得票数_サラリーマン新党福岡県本部,得票数_久留米党,得票数_公明党,得票数_国民民主党,得票数_子供達にツケをまわすな会,得票数_平成会,得票数_幸福実現党,得票数_愛と平和の党,得票数_日本共産,得票数_日本共産党,得票数_日本創新党,得票数_日本新進党,得票数_日本維新の会,得票数_次世代の党,得票数_民主党,得票数_民進党,得票数_無所属,得票数_社会民主党,得票数_福政会,得票数_立憲民主党,得票数_維新の党,得票数_緑の党グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_ひろかわまちをマトモにする会,得票率_ふくおかネットワーク,得票率_ふくおか市民政治,得票率_ふくおか市民政治ネットワーク,得票率_ふくおか市民政治ネットワーク・北九州,得票率_ふくおか平成会,得票率_みどり福岡,得票率_みらい福岡,得票率_みんなの党,得票率_みんなの改革福岡,得票率_サラリーマン新党,得票率_サラリーマン新党福岡県本部,得票率_久留米党,得票率_公明党,得票率_国民民主党,得票率_子供達にツケをまわすな会,得票率_平成会,得票率_幸福実現党,得票率_愛と平和の党,得票率_日本共産,得票率_日本共産党,得票率_日本創新党,得票率_日本新進党,得票率_日本維新の会,得票率_次世代の党,得票率_民主党,得票率_民進党,得票率_無所属,得票率_社会民主党,得票率_福政会,得票率_立憲民主党,得票率_維新の党,得票率_緑の党グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_ひろかわまちをマトモにする会,一人あたり得票率_ふくおかネットワーク,一人あたり得票率_ふくおか市民政治,一人あたり得票率_ふくおか市民政治ネットワーク,一人あたり得票率_ふくおか市民政治ネットワーク・北九州,一人あたり得票率_ふくおか平成会,一人あたり得票率_みどり福岡,一人あたり得票率_みらい福岡,一人あたり得票率_みんなの党,一人あたり得票率_みんなの改革福岡,一人あたり得票率_サラリーマン新党,一人あたり得票率_サラリーマン新党福岡県本部,一人あたり得票率_久留米党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_子供達にツケをまわすな会,一人あたり得票率_平成会,一人あたり得票率_幸福実現党,一人あたり得票率_愛と平和の党,一人あたり得票率_日本共産,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本新進党,一人あたり得票率_日本維新の会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_福政会,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_ひろかわまちをマトモにする会,立候補者数_ふくおかネットワーク,立候補者数_ふくおか市民政治,立候補者数_ふくおか市民政治ネットワーク,立候補者数_ふくおか市民政治ネットワーク・北九州,立候補者数_ふくおか平成会,立候補者数_みどり福岡,立候補者数_みらい福岡,立候補者数_みんなの党,立候補者数_みんなの改革福岡,立候補者数_サラリーマン新党,立候補者数_サラリーマン新党福岡県本部,立候補者数_久留米党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_子供達にツケをまわすな会,立候補者数_平成会,立候補者数_幸福実現党,立候補者数_愛と平和の党,立候補者数_日本共産,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本新進党,立候補者数_日本維新の会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_福政会,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_ひろかわまちをマトモにする会,当選者数_ふくおかネットワーク,当選者数_ふくおか市民政治,当選者数_ふくおか市民政治ネットワーク,当選者数_ふくおか市民政治ネットワーク・北九州,当選者数_ふくおか平成会,当選者数_みどり福岡,当選者数_みらい福岡,当選者数_みんなの党,当選者数_みんなの改革福岡,当選者数_サラリーマン新党,当選者数_サラリーマン新党福岡県本部,当選者数_久留米党,当選者数_公明党,当選者数_国民民主党,当選者数_子供達にツケをまわすな会,当選者数_平成会,当選者数_幸福実現党,当選者数_愛と平和の党,当選者数_日本共産,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本新進党,当選者数_日本維新の会,当選者数_次世代の党,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_社会民主党,当選者数_福政会,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党グリーンズジャパン,当選者数_自由党,当選者数_自由民主党
苅田町議会議員選挙（2015年09月27日投票）,苅田町議会議員選挙,福岡県,苅田町,20150927.0,2015.0,9.0,27.0,20150922.0,58.88,16.0,21.0,1.3125,,,,,任期満了,58.21,,,,苅田町議会議員選挙（2015年09月27日投票）,1.0,21.0,16.0,1.3125,0.0,0.0,0.0,0.09523809523809523,0.125,0.7142857142857143,0.23809523809523808,0.047619047619047616,0.8125,0.125,0.0625,0.8055742314039485,0.15200782348267222,0.04241794511337938,0.05370494876026323,0.030401564696534444,0.04241794511337938,16361.0,3.0,61.42857142857143,8.150789786864822,46.0,58.0,64.0,67.0,74.0,60.4375,8.774741805318262,46.0,52.0,64.0,67.0,74.0,,,,,,,,,,,,,,,1767.0,,,,,,,1352.0,,,,,,,13242.0,,,,,,,,16361.0,,,,,,,,,,,,,,,0.10800073345150052,,,,,,,0.08263553572520017,,,,,,,0.8093637308232993,,,,,,,,1.0,,,,,,,,,,,,,,,0.05400036672575026,,,,,,,0.04131776786260009,,,,,,,0.04760963122489996,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,13.0,,,,,,,
苅田町議会議員選挙（2019年09月29日投票）,苅田町議会議員選挙,福岡県,苅田町,20190929.0,2019.0,9.0,29.0,20190924.0,52.2,16.0,18.0,1.125,,,,,任期満了,58.88,,,,苅田町議会議員選挙（2019年09月29日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.1111111111111111,0.125,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.8125,0.125,0.0625,0.6927337465383093,0.22293287617038113,0.0843333772913095,0.04948098189559352,0.07431095872346037,0.0843333772913095,15166.0,3.0,61.44444444444444,10.589419364116985,40.0,52.25,62.0,71.0,78.0,61.4375,11.23036480930161,40.0,51.75,65.0,71.0,78.0,,,,,,,,,,,,,,,1675.0,,,,,,,1162.0,,,,,,,12329.0,,,,,,,,15166.0,,,,,,,,,,,,,,,0.11044441513912699,,,,,,,0.07661875247263616,,,,,,,0.8129368323882369,,,,,,,,1.0,,,,,,,,,,,,,,,0.055222207569563496,,,,,,,0.03830937623631808,,,,,,,0.05806691659915978,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,13.0,,,,,,,
行橋市議会議員補欠選挙（2014年03月02日投票）,行橋市議会議員補欠選挙,福岡県,行橋市,20140302.0,2014.0,3.0,2.0,20140223.0,51.24,1.0,2.0,2.0,58384.0,,,,その他,,,,,行橋市議会議員補欠選挙（2014年03月02日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,,0.63005575086112,,,0.63005575086112,,28161.0,2.0,52.0,22.0,30.0,41.0,52.0,63.0,74.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,10418.0,,,,,,,17743.0,,,,,,,,28161.0,,,,,,,,,,,,,,,,,,,,,,0.36994424913888,,,,,,,0.63005575086112,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.36994424913888,,,,,,,0.63005575086112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,
行橋市議会議員補欠選挙（2018年02月25日投票）,行橋市議会議員補欠選挙,福岡県,行橋市,20180225.0,2018.0,2.0,25.0,20180218.0,45.73,1.0,3.0,3.0,60238.0,,,1854.0,死亡/大野慶裕市議の死去,51.24,,,,行橋市議会議員補欠選挙（2018年02月25日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,25830.0,0.0,38.666666666666664,8.178562764256865,31.0,33.0,35.0,42.5,50.0,35.0,0.0,35.0,35.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行橋市議会議員選挙（2008年04月13日投票）,行橋市議会議員選挙,福岡県,行橋市,20080413.0,2008.0,4.0,13.0,20080406.0,67.99,21.0,29.0,1.380952380952381,57023.0,,,,任期満了,,,,,行橋市議会議員選挙（2008年04月13日投票）,1.0,29.0,21.0,1.380952380952381,0.0,0.0,0.0,0.06896551724137931,0.09523809523809523,0.6551724137931034,0.3103448275862069,0.034482758620689655,0.7142857142857143,0.2857142857142857,0.0,0.6509527280299875,0.3306174510620575,0.01842982090795502,0.034260669896315134,0.03673527234022861,0.01842982090795502,38416.0,3.0,56.06896551724138,9.555395783797644,29.0,50.0,58.0,61.0,70.0,55.95238095238095,7.581155776165948,36.0,50.0,58.0,60.0,68.0,,,,,,,,,,,,,,,3510.0,,,,,,,4029.0,,,,,,,30877.0,,,,,,,,38416.0,,,,,,,,,,,,,,,0.09136817992503124,,,,,,,0.10487817576009996,,,,,,,0.8037536443148688,,,,,,,,1.0,,,,,,,,,,,,,,,0.04568408996251562,,,,,,,0.03495939192003332,,,,,,,0.0334897351797862,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,16.0,,,,,,,
行橋市議会議員選挙（2012年04月15日投票）,行橋市議会議員選挙,福岡県,行橋市,20120415.0,2012.0,4.0,15.0,20120408.0,62.11,21.0,23.0,1.0952380952380951,57888.0,,,865.0,任期満了,67.99,,,,行橋市議会議員選挙（2012年04月15日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.13043478260869565,0.09523809523809523,0.7391304347826086,0.21739130434782608,0.043478260869565216,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.748786818643494,0.2196422525674303,0.031570928789075726,0.04404628344961729,0.04392845051348606,0.031570928789075726,35444.0,3.0,,,,,,,,56.095238095238095,9.65058479306164,33.0,53.0,61.0,64.0,65.0,,,,,,,,,,,,,,,3871.0,,,,,,,3062.0,,,,,,,28511.0,,,,,,,,35444.0,,,,,,,,,,,,,,,0.10921453560546214,,,,,,,0.08638979799119738,,,,,,,0.8043956664033405,,,,,,,,1.0,,,,,,,,,,,,,,,0.05460726780273107,,,,,,,0.028796599330399127,,,,,,,0.044688648133518916,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,18.0,,,,,,,
行橋市議会議員選挙（2016年04月10日投票）,行橋市議会議員選挙,福岡県,行橋市,20160410.0,2016.0,4.0,10.0,20160403.0,60.77,21.0,23.0,1.0952380952380951,58027.0,,,139.0,任期満了,62.11,,,,行橋市議会議員選挙（2016年04月10日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.13043478260869565,0.15,0.782608695652174,0.17391304347826086,0.043478260869565216,0.8,0.15,0.05,0.7907331871564593,0.1469113627489262,0.06235545009461448,0.04392962150869219,0.03672784068723155,0.06235545009461448,33293.0,0.0,54.43478260869565,12.839565504488279,29.0,43.5,57.0,67.0,69.0,54.3,11.722201158485552,32.0,43.75,57.0,65.25,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行橋市議会議員選挙（2020年04月12日投票）,行橋市議会議員選挙,福岡県,行橋市,20200412.0,2020.0,4.0,12.0,20200405.0,45.11,20.0,23.0,1.15,,,,,任期満了/2020年7月10日、城戸好光氏の副市長就任に伴う辞職のため、次点の藤本広美氏が繰り上げ当選した。,60.77,,,,行橋市議会議員選挙（2020年04月12日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.13043478260869565,0.15,0.7391304347826086,0.21739130434782608,0.043478260869565216,0.8,0.15,0.05,0.744152037192684,0.2234218107445573,0.032426152062758735,0.043773649246628465,0.04468436214891146,0.032426152062758735,26675.999,3.0,57.34782608695652,11.510330693138508,36.0,49.0,61.0,67.5,73.0,56.75,11.725506385653457,36.0,47.75,59.5,66.25,73.0,,,,,,,,,,,,,,,2681.0,,,,,,,1922.954,,,,,,,22072.045,,,,,,,,26675.999,,,,,,,,,,,,,,,0.10050232795405338,,,,,,,0.07208554776149152,,,,,,,0.8274121242844551,,,,,,,,1.0,,,,,,,,,,,,,,,0.05025116397702669,,,,,,,0.03604277388074576,,,,,,,0.04354800654128711,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,16.0,,,,,,,
豊前市議会議員補欠選挙（2017年04月16日投票）,豊前市議会議員補欠選挙,福岡県,豊前市,20170416.0,2017.0,4.0,16.0,20170409.0,35.84,1.0,2.0,2.0,,,,,任期満了/すずき正博議員の死去に伴う,,,,,豊前市議会議員補欠選挙（2017年04月16日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,7660.0,0.0,56.0,9.0,47.0,51.5,56.0,60.5,65.0,47.0,0.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豊前市議会議員補欠選挙（2021年04月11日投票）,豊前市議会議員補欠選挙,福岡県,豊前市,20210411.0,2021.0,4.0,11.0,20210404.0,70.81,1.0,2.0,2.0,20766.0,9652.0,11114.0,,辞職/現職議員の辞職に伴う,35.84,,,,豊前市議会議員補欠選挙（2021年04月11日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.44835931383016586,0.5516406861698342,,0.44835931383016586,0.5516406861698342,14049.0,1.0,48.5,4.5,44.0,46.25,48.5,50.75,53.0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14049.0,,,,,,,,14049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
豊前市議会議員選挙（2008年03月30日投票）,豊前市議会議員選挙,福岡県,豊前市,20080330.0,2008.0,3.0,30.0,20080323.0,76.95,17.0,20.0,1.1764705882352942,23076.0,,,,任期満了,,,,,豊前市議会議員選挙（2008年03月30日投票）,1.0,20.0,17.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.6,0.35,0.05,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.6159836298527823,0.32001364178934805,0.0640027283578696,0.05133196915439853,0.045716234541335436,0.0640027283578696,17593.0,4.0,57.2,11.066164647247934,40.0,49.0,55.5,63.75,79.0,57.35294117647059,11.836837696090903,40.0,46.0,55.0,69.0,79.0,,,,,,,,,,,,,,,1141.0,,,,,,,639.0,,,,,,,14465.0,1348.0,,,,,,,17593.0,,,,,,,,,,,,,,,0.06485534019212187,,,,,,,0.03632126413914625,,,,,,,0.8222020121639289,0.07662138350480305,,,,,,,1.0,,,,,,,,,,,,,,,0.06485534019212187,,,,,,,0.03632126413914625,,,,,,,0.05138762576024555,0.038310691752401524,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,16.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,15.0,1.0,,,,,,
豊前市議会議員選挙（2012年03月25日投票）,豊前市議会議員選挙,福岡県,豊前市,20120325.0,2012.0,3.0,25.0,20120318.0,75.12,15.0,19.0,1.2666666666666666,22567.0,,,-509.0,任期満了,76.95,,,,豊前市議会議員選挙（2012年03月25日投票）,1.0,19.0,15.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.7439938154138915,0.21116793529971456,0.04483824928639391,0.05314241538670654,0.05279198382492864,0.04483824928639391,16816.0,4.0,58.36842105263158,9.799089787568024,42.0,52.0,58.0,63.5,77.0,56.93333333333333,8.683061416087966,42.0,52.0,56.0,62.5,77.0,,,,,,,,,,,,,,,1153.0,,,,,,,754.0,,,,,,,14146.0,763.0,,,,,,,16816.0,,,,,,,,,,,,,,,0.06856565176022836,,,,,,,0.04483824928639391,,,,,,,0.8412226450999049,0.045373453853472884,,,,,,,1.0,,,,,,,,,,,,,,,0.06856565176022836,,,,,,,0.04483824928639391,,,,,,,0.05257641531874405,0.045373453853472884,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,16.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,12.0,1.0,,,,,,
豊前市議会議員選挙（2016年03月27日投票）,豊前市議会議員選挙,福岡県,豊前市,20160327.0,2016.0,3.0,27.0,20160320.0,70.28,13.0,15.0,1.1538461538461535,21735.0,,,-832.0,任期満了,75.12,,,,豊前市議会議員選挙（2016年03月27日投票）,1.0,15.0,13.0,1.1538461538461537,0.0,0.0,0.0,0.06666666666666667,0.07692307692307693,0.7333333333333333,0.26666666666666666,0.0,0.7692307692307693,0.23076923076923078,0.0,0.7612651359756502,0.2387348640243499,,0.06920592145233183,0.059683716006087476,,15113.0,0.0,57.0,7.402702209328699,46.0,50.0,58.0,64.0,68.0,55.76923076923077,7.191382087704765,46.0,49.0,54.0,60.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豊前市議会議員選挙（2020年03月29日投票）,豊前市議会議員選挙,福岡県,豊前市,20200329.0,2020.0,3.0,29.0,20200322.0,68.2,13.0,16.0,1.2307692307692308,,,,,任期満了,70.28,,,,豊前市議会議員選挙（2020年03月29日投票）,1.0,16.0,13.0,1.2307692307692308,0.0,0.0,0.0,0.1875,0.15384615384615385,0.8125,0.1875,0.0,0.8461538461538461,0.15384615384615385,0.0,0.8435226636821489,0.15647733631785116,,0.06488635874478069,0.05215911210595039,,14296.0,3.0,57.0625,7.956669765046178,43.0,51.5,56.0,63.25,71.0,58.69230769230769,7.599439406294443,47.0,52.0,58.0,64.0,71.0,,,,,,,,,,,,,,,976.0,,,,,,,844.0,,,,,,,12476.0,,,,,,,,14296.0,,,,,,,,,,,,,,,0.06827084499160604,,,,,,,0.05903749300503637,,,,,,,0.8726916620033576,,,,,,,,1.0,,,,,,,,,,,,,,,0.06827084499160604,,,,,,,0.05903749300503637,,,,,,,0.06233511871452554,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,11.0,,,,,,,
赤村議会議員選挙（2009年07月05日投票）,赤村議会議員選挙,福岡県,赤村,20090705.0,2009.0,7.0,5.0,20090630.0,91.23,10.0,11.0,1.1,2943.0,,,,任期満了,,,,,赤村議会議員選挙（2009年07月05日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.7,0.3,0.0,0.7070434782608696,0.29295652173913045,,0.0883804347826087,0.09765217391304348,,2645.0,1.0,65.54545454545455,6.813938073252185,51.0,62.0,66.0,71.0,76.0,65.7,7.128113354878695,51.0,61.5,66.0,71.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.0,,,,,,,,2645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
赤村議会議員選挙（2013年06月30日投票）,赤村議会議員選挙,福岡県,赤村,20130630.0,2013.0,6.0,30.0,20130625.0,90.48,10.0,12.0,1.2,,,,,任期満了,91.23,,,,赤村議会議員選挙（2013年06月30日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.08333333333333333,,,2528.0,1.0,64.58333333333333,7.653521339154212,51.0,61.0,65.5,70.0,77.0,63.1,7.217340230306452,51.0,57.0,64.0,69.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.0,,,,,,,,2528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
赤村議会議員選挙（2017年07月09日投票）,赤村議会議員選挙,福岡県,赤村,20170709.0,2017.0,7.0,9.0,20170704.0,89.32,10.0,15.0,1.5,2774.0,,,,任期満了,90.48,,,,赤村議会議員選挙（2017年07月09日投票）,1.0,15.0,10.0,1.5,0.0,0.0,0.0,0.06666666666666667,0.0,0.6,0.3333333333333333,0.06666666666666667,0.7,0.3,0.0,0.6869636289333878,0.2697180220678382,0.04331834899877401,0.07632929210370976,0.05394360441356764,0.04331834899877401,2447.0,0.0,63.8,10.463906217724494,41.0,58.5,67.0,71.0,81.0,61.1,10.319399207318225,41.0,55.75,65.5,68.5,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赤村議会議員選挙（2021年06月27日投票）,赤村議会議員選挙,福岡県,赤村,20210627.0,2021.0,6.0,27.0,20210622.0,88.97,10.0,13.0,1.3,2593.0,1219.0,1374.0,-181.0,任期満了,89.32,,,,赤村議会議員選挙（2021年06月27日投票）,1.0,13.0,10.0,1.3,0.0,0.0,0.0,0.07692307692307693,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.9,0.0,0.1,0.8157633645404577,0.09904022603859165,0.08519640942095064,0.08157633645404577,0.049520113019295826,0.08519640942095064,2291.998,1.0,65.6923076923077,9.546522648302691,45.0,62.0,68.0,73.0,78.0,64.6,10.287856919689348,45.0,59.75,67.0,72.5,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.998,,,,,,,,2291.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
遠賀町議会議員補欠選挙（2010年12月12日投票）,遠賀町議会議員補欠選挙,福岡県,遠賀町,20101212.0,2010.0,12.0,12.0,20101207.0,30.14,1.0,4.0,4.0,16110.0,,,,その他,,,,,遠賀町議会議員補欠選挙（2010年12月12日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,4699.0,1.0,58.25,13.808964479641476,38.0,53.75,59.0,63.5,77.0,38.0,0.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699.0,,,,,,,,4699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
