,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_プロジェク：くまもと再生,得票数_公明党,得票数_国の冨源党,得票数_国民新党,得票数_国民民主党,得票数_幸福実現党,得票数_新社会党,得票数_日本共和党,得票数_日本共産党,得票数_日本森海党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_sum_v,得票率_プロジェク：くまもと再生,得票率_公明党,得票率_国の冨源党,得票率_国民新党,得票率_国民民主党,得票率_幸福実現党,得票率_新社会党,得票率_日本共和党,得票率_日本共産党,得票率_日本森海党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_プロジェク：くまもと再生,一人あたり得票率_公明党,一人あたり得票率_国の冨源党,一人あたり得票率_国民新党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_日本共和党,一人あたり得票率_日本共産党,一人あたり得票率_日本森海党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,立候補者数_プロジェク：くまもと再生,立候補者数_公明党,立候補者数_国の冨源党,立候補者数_国民新党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_日本共和党,立候補者数_日本共産党,立候補者数_日本森海党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,当選者数_プロジェク：くまもと再生,当選者数_公明党,当選者数_国の冨源党,当選者数_国民新党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新社会党,当選者数_日本共和党,当選者数_日本共産党,当選者数_日本森海党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党
山都町議会議員選挙（2009年10月25日投票）,山都町議会議員選挙,熊本県,山都町,20091025.0,2009.0,10.0,25.0,20091020.0,84.78,18.0,20.0,1.1111111111111112,15864.0,,,,任期満了,,,,,山都町議会議員選挙（2009年10月25日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7260368233541888,0.27396317664581116,,0.04840245489027926,0.05479263532916223,,13340.99,2.0,62.05,6.359834903517544,45.0,59.0,61.0,63.5,75.0,62.111111111111114,6.698995686659048,45.0,59.0,61.0,64.5,75.0,,,,,,,,,381.0,,,,,,12959.99,,,,,13340.99,,,,,,,,,0.02855860022382147,,,,,,0.9714413997761785,,,,,1.0,,,,,,,,,0.02855860022382147,,,,,,0.05112849472506203,,,,,,,,,,,,,1.0,,,,,,19.0,,,,,,,,,,,,,0.0,,,,,,18.0,,,,
山都町議会議員選挙（2013年10月27日投票）,山都町議会議員選挙,熊本県,山都町,20131027.0,2013.0,10.0,27.0,20131022.0,81.72,14.0,16.0,1.1428571428571428,14767.0,,,-1097.0,任期満了,84.78,,,,山都町議会議員選挙（2013年10月27日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0625,0.07142857142857142,0.6875,0.3125,0.0,0.7142857142857143,0.2857142857142857,0.0,0.6428205358333634,0.3571794641666366,,0.058438230530305765,0.07143589283332732,,11921.99,1.0,63.625,6.707039212648156,49.0,61.75,63.5,66.0,79.0,63.57142857142857,7.128557114214085,49.0,61.25,63.5,65.75,79.0,,,,,,,,,,,,,,,11921.99,,,,,11921.99,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,14.0,,,,
山都町議会議員選挙（2017年10月22日投票）,山都町議会議員選挙,熊本県,山都町,20171022.0,2017.0,10.0,22.0,20171017.0,80.69,14.0,15.0,1.0714285714285714,13722.0,,,-1045.0,任期満了,81.72,,,,山都町議会議員選挙（2017年10月22日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.2,0.21428571428571427,0.4,0.6,0.0,0.42857142857142855,0.5714285714285714,0.0,0.3528116686542519,0.647188331345748,,0.05880194477570865,0.071909814593972,,10901.0,0.0,61.666666666666664,5.324993479390896,48.0,58.5,61.0,65.0,70.0,61.714285714285715,5.508805567045384,48.0,58.25,62.0,65.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山鹿市議会議員補欠選挙（2007年02月04日投票）,山鹿市議会議員補欠選挙,熊本県,山鹿市,20070204.0,2007.0,2.0,4.0,20070128.0,65.07,1.0,2.0,2.0,4248.0,,,,その他,,,,,山鹿市議会議員補欠選挙（2007年02月04日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,3455.0,1.0,48.5,3.5,45.0,46.75,48.5,50.25,52.0,52.0,0.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,3455.0,,,,,3455.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,
山鹿市議会議員選挙（2005年02月20日投票）,山鹿市議会議員選挙,熊本県,山鹿市,20050220.0,2005.0,2.0,20.0,20050213.0,,0.0,48.0,,48353.0,,,,その他,,,,,山鹿市議会議員選挙（2005年02月20日投票）,5.0,48.0,30.0,1.6,0.08333333333333333,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.022727272727272728,,34857.0,3.0,57.9375,7.663240855973839,38.0,53.75,58.0,63.0,77.0,57.166666666666664,7.810605325808978,38.0,51.25,57.5,63.0,70.0,,1768.0,,,,,,,1082.0,,,,,,,,,,,2850.0,,0.6203508771929824,,,,,,,0.37964912280701757,,,,,,,,,,,1.0,,0.6203508771929824,,,,,,,0.37964912280701757,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,46.0,,,,,,1.0,,,,,,,1.0,,,,,,28.0,,,,
山鹿市議会議員選挙（2009年01月25日投票）,山鹿市議会議員選挙,熊本県,山鹿市,20090125.0,2009.0,1.0,25.0,20090118.0,77.38,30.0,34.0,1.1333333333333333,47550.0,,,-803.0,任期満了,,,,,山鹿市議会議員選挙（2009年01月25日投票）,1.0,34.0,30.0,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.29411764705882354,0.0,0.8,0.2,0.0,0.7910650627557606,0.20893493724423937,,0.03296104428149003,0.020893493724423937,,36411.00000000001,4.0,59.205882352941174,6.601155922682854,39.0,55.25,59.5,64.25,71.0,58.833333333333336,6.658745293888997,39.0,54.25,59.5,64.25,70.0,,2077.0,,,,,,,1202.0,,,1036.47,,,32095.53,,,,,36411.0,,0.057043201230397404,,,,,,,0.033012001867567496,,,0.02846584823267694,,,0.8814789486693582,,,,,1.0,,0.057043201230397404,,,,,,,0.033012001867567496,,,0.02846584823267694,,,0.028434804795785747,,,,,,1.0,,,,,,,1.0,,,1.0,,,31.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,27.0,,,,
山鹿市議会議員選挙（2013年02月03日投票）,山鹿市議会議員選挙,熊本県,山鹿市,20130203.0,2013.0,2.0,3.0,20130127.0,76.21,20.0,26.0,1.3,45997.0,,,-1553.0,任期満了,77.38,,,,山鹿市議会議員選挙（2013年02月03日投票）,1.0,26.0,20.0,1.3,0.0,0.0,0.0,0.07692307692307693,0.05,0.8846153846153846,0.11538461538461539,0.0,0.9,0.1,0.0,0.8672253951518483,0.13277460484815168,,0.03770545196312384,0.04425820161605056,,34599.99,4.0,61.03846153846154,6.595340833502022,43.0,58.0,62.0,65.75,71.0,61.3,7.321885003194191,43.0,58.0,63.0,66.75,71.0,,2111.0,,,,,,,1006.0,,,1077.0,,,30405.989999999998,,,,,34599.99,,0.06101157832704576,,,,,,,0.029075152911893908,,,0.031127176626351626,,,0.8787860921347087,,,,,1.0,,0.06101157832704576,,,,,,,0.029075152911893908,,,0.031127176626351626,,,0.03820809096237864,,,,,,1.0,,,,,,,1.0,,,1.0,,,23.0,,,,,,1.0,,,,,,,0.0,,,0.0,,,19.0,,,,
山鹿市議会議員選挙（2017年01月29日投票）,山鹿市議会議員選挙,熊本県,山鹿市,20170129.0,2017.0,1.0,29.0,20170122.0,71.4,20.0,24.0,1.2,45555.0,,,-442.0,任期満了,76.21,,,,山鹿市議会議員選挙（2017年01月29日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.6666666666666666,0.3333333333333333,0.0,0.75,0.25,0.0,0.6586506971086367,0.34134930289136334,,0.04116566856928979,0.04266866286142042,,32061.0,3.0,,,,,,,,62.25,8.705601644918058,38.0,58.0,63.0,69.0,73.0,,2157.0,,,,,,,1698.0,,,,,,28206.0,,,,,32061.0,,0.0672780013100028,,,,,,,0.05296154206044727,,,,,,0.8797604566295499,,,,,1.0,,0.0672780013100028,,,,,,,0.05296154206044727,,,,,,0.039989111664979544,,,,,,1.0,,,,,,,1.0,,,,,,22.0,,,,,,1.0,,,,,,,1.0,,,,,,18.0,,,,
山鹿市議会議員選挙（2021年01月31日投票）,山鹿市議会議員選挙,熊本県,山鹿市,20210131.0,2021.0,1.0,31.0,20210124.0,68.32,20.0,21.0,1.05,,,,,任期満了,71.4,,,,山鹿市議会議員選挙（2021年01月31日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.09523809523809523,0.1,0.42857142857142855,0.5714285714285714,0.0,0.45,0.55,0.0,0.48724406352317273,0.5127559364768273,,0.05413822928035253,0.04272966137306894,,28764.999,3.0,58.38095238095238,10.389904396994458,41.0,53.0,61.0,66.0,77.0,58.3,10.640018796975877,41.0,52.0,61.5,66.0,77.0,,2289.0,,,,,,,1438.0,,,,,,25037.999,,,,,28764.999,,0.07957587622373984,,,,,,,0.04999131062024372,,,,,,0.8704328131560164,,,,,1.0,,0.07957587622373984,,,,,,,0.04999131062024372,,,,,,0.045812253324000865,,,,,,1.0,,,,,,,1.0,,,,,,19.0,,,,,,1.0,,,,,,,1.0,,,,,,18.0,,,,
御船町議会議員選挙（2003年02月27日投票）,御船町議会議員選挙,熊本県,御船町,20030227.0,2003.0,2.0,27.0,20030422.0,82.91,20.0,21.0,1.05,14867.0,,,,任期満了,,,,,御船町議会議員選挙（2003年02月27日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.047619047619047616,0.05,0.6190476190476191,0.38095238095238093,0.0,0.65,0.35,0.0,0.6295417348608838,0.3704582651391162,,0.04842628729699106,0.04630728314238953,,12220.0,3.0,54.19047619047619,7.234961727736648,34.0,51.0,55.0,57.0,69.0,54.0,7.362064927722384,34.0,50.75,54.5,57.0,69.0,,,,,,,,,356.0,,,,,,11232.0,632.0,,,,12220.0,,,,,,,,,0.029132569558101472,,,,,,0.9191489361702128,0.05171849427168576,,,,1.0,,,,,,,,,0.029132569558101472,,,,,,0.04837625979843225,0.05171849427168576,,,,,,,,,,,,1.0,,,,,,19.0,1.0,,,,,,,,,,,,0.0,,,,,,19.0,1.0,,,
御船町議会議員選挙（2007年04月22日投票）,御船町議会議員選挙,熊本県,御船町,20070422.0,2007.0,4.0,22.0,20070417.0,83.69,16.0,19.0,1.1875,14935.0,,,68.0,任期満了,82.91,,,,御船町議会議員選挙（2007年04月22日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.8421052631578947,0.15789473684210525,0.0,0.875,0.125,0.0,0.850749898662343,0.14925010133765707,,0.053171868666396435,0.04975003377921902,,12335.0,3.0,55.94736842105263,6.1428065265121825,39.0,53.0,57.0,60.0,67.0,55.6875,6.311881157784896,39.0,53.0,56.5,60.0,67.0,,,,,,,,,277.0,,,,,,11444.0,614.0,,,,12335.0,,,,,,,,,0.02245642480745845,,,,,,0.927766518038103,0.049777057154438586,,,,1.0,,,,,,,,,0.02245642480745845,,,,,,0.05457450106106488,0.049777057154438586,,,,,,,,,,,,1.0,,,,,,17.0,1.0,,,,,,,,,,,,0.0,,,,,,15.0,1.0,,,
御船町議会議員選挙（2011年04月24日投票）,御船町議会議員選挙,熊本県,御船町,20110424.0,2011.0,4.0,24.0,20110419.0,78.49,16.0,17.0,1.0625,14767.0,,,-168.0,任期満了,83.69,,,,御船町議会議員選挙（2011年04月24日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.058823529411764705,0.0625,0.5882352941176471,0.4117647058823529,0.0,0.625,0.375,0.0,0.6754587155963303,0.32454128440366975,,0.06754587155963303,0.04636304062909568,,11336.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11336.0,,,,,11336.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,16.0,,,,
御船町議会議員選挙（2015年04月26日投票）,御船町議会議員選挙,熊本県,御船町,20150426.0,2015.0,4.0,26.0,20150421.0,78.55,14.0,17.0,1.2142857142857142,14457.0,,,-310.0,任期満了,78.49,,,,御船町議会議員選挙（2015年04月26日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.058823529411764705,0.07142857142857142,0.7058823529411765,0.29411764705882354,0.0,0.7857142857142857,0.21428571428571427,0.0,0.7199640287769784,0.2800359712230216,,0.059997002398081534,0.05600719424460432,,11120.0,1.0,63.88235294117647,5.356495264862216,52.0,61.0,63.0,68.0,75.0,63.714285714285715,5.860626141933148,52.0,60.25,63.0,68.0,75.0,,,,,,,,,,,,,,,11120.0,,,,,11120.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,14.0,,,,
御船町議会議員選挙（2019年04月21日投票）,御船町議会議員選挙,熊本県,御船町,20190421.0,2019.0,4.0,21.0,20190416.0,70.2,14.0,15.0,1.0714285714285714,14022.0,,,-435.0,任期満了,78.55,,,,御船町議会議員選挙（2019年04月21日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6163575692901243,0.3251113980225213,0.05853103268735447,0.06163575692901243,0.08127784950563033,0.05853103268735447,9652.999,1.0,63.13333333333333,11.943571027497969,27.0,58.0,65.0,71.5,79.0,62.5,12.116989253582284,27.0,57.0,64.5,70.75,79.0,,,,,,,,,,,,,,,9652.999,,,,,9652.999,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,14.0,,,,
水上村議会議員選挙（2007年04月22日投票）,水上村議会議員選挙,熊本県,水上村,20070422.0,2007.0,4.0,22.0,20070417.0,無投票,11.0,10.0,0.9090909090909092,2160.0,,,,任期満了,,,,,水上村議会議員選挙（2007年04月22日投票）,1.0,10.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,1.0,0.0,0.0,,,,,,,55.0,1.0,49.8,9.987992791347018,35.0,42.5,50.5,57.75,65.0,53.2,8.795453370918407,42.0,44.0,57.0,58.0,65.0,,,,,,,,,,,,,,,55.0,,,,,55.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,5.0,,,,
水上村議会議員選挙（2011年04月24日投票）,水上村議会議員選挙,熊本県,水上村,20110424.0,2011.0,4.0,24.0,20110419.0,93.98,10.0,12.0,1.2,2044.0,,,-116.0,任期満了,94.4,,,,水上村議会議員選挙（2011年04月24日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7,0.3,0.0,0.6807165437302424,0.3192834562697576,,0.0850895679662803,0.0798208640674394,,1898.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.0,,,,,1898.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,10.0,,,,
水上村議会議員選挙（2015年04月26日投票）,水上村議会議員選挙,熊本県,水上村,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,10.0,10.0,1.0,,,,,任期満了,93.98,,,,水上村議会議員選挙（2015年04月26日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8,0.2,0.0,,,,,,,0.0,1.0,57.8,9.987992791347018,43.0,50.5,58.5,65.75,73.0,57.8,9.987992791347018,43.0,50.5,58.5,65.75,73.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,10.0,,,,
水上村議会議員選挙（2019年04月21日投票）,水上村議会議員選挙,熊本県,水上村,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,10.0,10.0,1.0,,,,,任期満了,,,,,水上村議会議員選挙（2019年04月21日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.1,0.0,0.9,0.1,0.0,,,,,,,0.0,1.0,60.2,9.987992791347018,47.0,53.25,56.0,69.75,77.0,60.2,9.987992791347018,47.0,53.25,56.0,69.75,77.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,10.0,,,,
水俣市議会議員補欠選挙（2002年02月10日投票）,水俣市議会議員補欠選挙,熊本県,水俣市,20020210.0,2002.0,2.0,10.0,20020203.0,78.37,2.0,4.0,2.0,24719.0,,,,その他,,,,,水俣市議会議員補欠選挙（2002年02月10日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,18635.0,2.0,47.75,8.104782538723663,34.0,46.75,51.0,52.0,55.0,53.0,2.0,51.0,52.0,53.0,54.0,55.0,,,,,,,,,3174.0,,,,,,15461.0,,,,,18635.0,,,,,,,,,0.17032465790179768,,,,,,0.8296753420982023,,,,,1.0,,,,,,,,,0.17032465790179768,,,,,,0.27655844736606744,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,0.0,,,,,,2.0,,,,
水俣市議会議員補欠選挙（2006年02月05日投票）,水俣市議会議員補欠選挙,熊本県,水俣市,20060205.0,2006.0,2.0,5.0,20060129.0,79.25,1.0,2.0,2.0,24096.0,,,-623.0,その他,78.37,,,,水俣市議会議員補欠選挙（2006年02月05日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.42938066465256797,0.570619335347432,,0.42938066465256797,0.570619335347432,18536.0,1.0,52.0,5.0,47.0,49.5,52.0,54.5,57.0,57.0,0.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,18536.0,,,,,18536.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,
水俣市議会議員補欠選挙（2014年02月09日投票）,水俣市議会議員補欠選挙,熊本県,水俣市,20140209.0,2014.0,2.0,9.0,20140202.0,無投票,2.0,2.0,1.0,,,,,その他,79.25,,,,水俣市議会議員補欠選挙（2014年02月09日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,,,,,,,0.0,1.0,54.5,5.5,49.0,51.75,54.5,57.25,60.0,54.5,5.5,49.0,51.75,54.5,57.25,60.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,
水俣市議会議員補欠選挙（2018年02月04日投票）,水俣市議会議員補欠選挙,熊本県,水俣市,20180204.0,2018.0,2.0,4.0,20180128.0,無投票,1.0,1.0,1.0,,,,,その他,,,,,水俣市議会議員補欠選挙（2018年02月04日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0,1.0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
水俣市議会議員選挙（1999年04月25日投票）,水俣市議会議員選挙,熊本県,水俣市,19990425.0,1999.0,4.0,25.0,19990418.0,84.17,24.0,29.0,1.2083333333333333,24396.0,,,,任期満了,,,,,水俣市議会議員選挙（1999年04月25日投票）,1.0,29.0,24.0,1.2083333333333333,0.0,0.0,0.0,0.10344827586206896,0.0,0.6551724137931034,0.27586206896551724,0.06896551724137931,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.7192766334877304,0.23603035379915246,0.04469301271311718,0.03785666492040687,0.029503794224894058,0.02234650635655859,20294.0,5.0,54.06896551724138,9.05131361959082,32.0,47.0,54.0,59.0,74.0,53.875,8.257887643540164,32.0,49.25,54.0,59.0,70.0,,1071.0,,,,,,,2016.0,,,,,,11314.0,814.0,,,5079.0,20294.0,,0.0527742189809796,,,,,,,0.09933970631713807,,,,,,0.5575046811865576,0.04011037745146349,,,0.25027101606386126,1.0,,0.0527742189809796,,,,,,,0.03311323543904602,,,,,,0.03279439301097398,0.04011037745146349,,,0.03575300229483732,,1.0,,,,,,,3.0,,,,,,17.0,1.0,,,7.0,,1.0,,,,,,,3.0,,,,,,12.0,1.0,,,7.0
