,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_　,得票数_かりゆしクラブ,得票数_公務員を変える,得票数_公明党,得票数_命どぅ宝！琉球の自己決定権の会,得票数_幸福実現党,得票数_政党そうぞう,得票数_新しい風・にぬふぁぶし,得票数_日本共産党,得票数_日本社会党,得票数_日本維新の会,得票数_民主党,得票数_沖縄社会大衆党,得票数_無所属,得票数_社会民主党,得票数_社会民主党（沖縄県連合）,得票数_立憲民主党,得票数_自由民主党,得票数_sum_v,得票率_　,得票率_かりゆしクラブ,得票率_公務員を変える,得票率_公明党,得票率_命どぅ宝！琉球の自己決定権の会,得票率_幸福実現党,得票率_政党そうぞう,得票率_新しい風・にぬふぁぶし,得票率_日本共産党,得票率_日本社会党,得票率_日本維新の会,得票率_民主党,得票率_沖縄社会大衆党,得票率_無所属,得票率_社会民主党,得票率_社会民主党（沖縄県連合）,得票率_立憲民主党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_　,一人あたり得票率_かりゆしクラブ,一人あたり得票率_公務員を変える,一人あたり得票率_公明党,一人あたり得票率_命どぅ宝！琉球の自己決定権の会,一人あたり得票率_幸福実現党,一人あたり得票率_政党そうぞう,一人あたり得票率_新しい風・にぬふぁぶし,一人あたり得票率_日本共産党,一人あたり得票率_日本社会党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_沖縄社会大衆党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社会民主党（沖縄県連合）,一人あたり得票率_立憲民主党,一人あたり得票率_自由民主党,立候補者数_　,立候補者数_かりゆしクラブ,立候補者数_公務員を変える,立候補者数_公明党,立候補者数_命どぅ宝！琉球の自己決定権の会,立候補者数_幸福実現党,立候補者数_政党そうぞう,立候補者数_新しい風・にぬふぁぶし,立候補者数_日本共産党,立候補者数_日本社会党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_沖縄社会大衆党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社会民主党（沖縄県連合）,立候補者数_立憲民主党,立候補者数_自由民主党,当選者数_　,当選者数_かりゆしクラブ,当選者数_公務員を変える,当選者数_公明党,当選者数_命どぅ宝！琉球の自己決定権の会,当選者数_幸福実現党,当選者数_政党そうぞう,当選者数_新しい風・にぬふぁぶし,当選者数_日本共産党,当選者数_日本社会党,当選者数_日本維新の会,当選者数_民主党,当選者数_沖縄社会大衆党,当選者数_無所属,当選者数_社会民主党,当選者数_社会民主党（沖縄県連合）,当選者数_立憲民主党,当選者数_自由民主党
南風原町議会議員選挙（2018年09月09日投票）,南風原町議会議員選挙,沖縄県,南風原町,20180909.0,2018.0,9.0,9.0,20180904.0,52.27,16.0,18.0,1.125,29040.0,,,,任期満了,48.85,,,,南風原町議会議員選挙（2018年09月09日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.1111111111111111,0.125,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.625,0.3125,0.0625,0.5983885179144605,0.3385893440057058,0.06302213807983374,0.049865709826205036,0.06771786880114115,0.06302213807983374,14962.996,4.0,56.22222222222222,12.611967665477966,30.0,46.0,62.5,66.0,70.0,55.8125,13.177721493111015,30.0,45.0,62.5,66.0,70.0,,,,1197.0,,,,,1932.741,,1226.8419999999999,,,10606.412999999999,,,,,14962.996,,,,0.07999734812466702,,,,,0.12916804896559486,,0.08199173481032809,,,0.70884286809941,,,,,1.0,,,,0.07999734812466702,,,,,0.06458402448279743,,0.08199173481032809,,,0.05063163343567214,,,,,,,,1.0,,,,,2.0,,1.0,,,14.0,,,,,,,,1.0,,,,,2.0,,1.0,,,12.0,,,,
名護市議会議員補欠選挙（2010年01月24日投票）,名護市議会議員補欠選挙,沖縄県,名護市,20100124.0,2010.0,1.0,24.0,20100117.0,76.84,1.0,2.0,2.0,44896.0,,,,その他,,,,,名護市議会議員補欠選挙（2010年01月24日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,33120.0,1.0,47.5,5.5,42.0,44.75,47.5,50.25,53.0,42.0,0.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,33120.0,,,,,33120.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
名護市議会議員補欠選挙（2014年01月19日投票）,名護市議会議員補欠選挙,沖縄県,名護市,20140119.0,2014.0,1.0,19.0,20140112.0,無投票,1.0,1.0,1.0,,,,,その他,76.84,,,,名護市議会議員補欠選挙（2014年01月19日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,42.0,0.0,42.0,42.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
名護市議会議員補欠選挙（2018年02月04日投票）,名護市議会議員補欠選挙,沖縄県,名護市,20180204.0,2018.0,2.0,4.0,20180128.0,,1.0,2.0,2.0,48781.0,,,,その他,,,,,名護市議会議員補欠選挙（2018年02月04日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,35709.0,0.0,59.0,12.0,47.0,53.0,59.0,65.0,71.0,47.0,0.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名護市議会議員選挙（1998年09月13日投票）,名護市議会議員選挙,沖縄県,名護市,19980913.0,1998.0,9.0,13.0,19980906.0,81.37,30.0,41.0,1.3666666666666667,38989.0,,,,任期満了,,,,,名護市議会議員選挙（1998年09月13日投票）,1.0,41.0,30.0,1.3666666666666667,0.0,0.0,0.0,0.04878048780487805,0.03333333333333333,0.5853658536585366,0.4146341463414634,0.0,0.6,0.4,0.0,0.5861595306837225,0.41384046931627755,,0.02442331377848844,0.02434355701860456,,31369.89,5.0,52.58536585365854,8.590907302537097,34.0,48.0,51.0,58.0,70.0,52.1,8.776293826743343,34.0,48.25,51.0,57.75,70.0,,,,1897.24,,,,,1063.92,,,,464.71,27349.19,594.83,,,,31369.89,,,,0.06047965102842248,,,,,0.03391532453572518,,,,0.014813886819494745,0.8718293242341622,0.018961813382195478,,,,1.0,,,,0.03023982551421124,,,,,0.01695766226786259,,,,0.014813886819494745,0.024909409263833206,0.018961813382195478,,,,,,,2.0,,,,,2.0,,,,1.0,35.0,1.0,,,,,,,2.0,,,,,1.0,,,,0.0,26.0,1.0,,,
名護市議会議員選挙（2002年09月08日投票）,名護市議会議員選挙,沖縄県,名護市,20020908.0,2002.0,9.0,8.0,20020901.0,78.72,30.0,37.0,1.2333333333333334,40917.0,,,1928.0,任期満了,81.37,,,,名護市議会議員選挙（2002年09月08日投票）,1.0,37.0,30.0,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.43243243243243246,0.4864864864864865,0.08108108108108109,0.36666666666666664,0.5333333333333333,0.1,0.415600311875609,0.4868041636587041,0.09759552446568692,0.02597501949222556,0.027044675758816895,0.03253184148856231,31846.03,4.0,54.78378378378378,8.344394898584369,38.0,52.0,55.0,60.0,74.0,53.86666666666667,7.762015774841539,38.0,49.75,54.5,58.0,68.0,,,,2006.03,,,,,1254.1100000000001,,,,,27913.260000000002,672.63,,,,31846.030000000002,,,,0.062991525160279,,,,,0.03938041884655639,,,,,0.8765067419706633,0.021121314022501392,,,,1.0,,,,0.0314957625801395,,,,,0.019690209423278194,,,,,0.027390835686583227,0.021121314022501392,,,,,,,2.0,,,,,2.0,,,,,32.0,1.0,,,,,,,2.0,,,,,0.0,,,,,28.0,0.0,,,
名護市議会議員選挙（2006年09月10日投票）,名護市議会議員選挙,沖縄県,名護市,20060910.0,2006.0,9.0,10.0,20060903.0,74.06,27.0,32.0,1.1851851851851851,43866.0,,,2949.0,任期満了,78.72,,,,名護市議会議員選挙（2006年09月10日投票）,1.0,32.0,27.0,1.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.65625,0.21875,0.0,0.6296296296296297,0.2222222222222222,0.0,0.6462747103110915,0.2163999182178947,,0.030774986205290074,0.030914274031127814,,32231.99,3.0,54.25,7.566372975210778,33.0,47.75,56.0,59.0,66.0,53.851851851851855,7.209580579076725,33.0,48.5,56.0,58.5,66.0,,,,2501.69,,,,,1294.0,,,,,28436.300000000003,,,,,32231.99,,,,0.07761512708337276,,,,,0.04014645077762806,,,,,0.8822384221389992,,,,,1.0,,,,0.03880756354168638,,,,,0.04014645077762806,,,,,0.03042201455651721,,,,,,,,2.0,,,,,1.0,,,,,29.0,,,,,,,,2.0,,,,,1.0,,,,,24.0,,,,
名護市議会議員選挙（2010年09月12日投票）,名護市議会議員選挙,沖縄県,名護市,20100912.0,2010.0,9.0,12.0,20100905.0,72.07,27.0,37.0,1.3703703703703705,44932.0,,,1066.0,任期満了,74.06,,,,名護市議会議員選挙（2010年09月12日投票）,1.0,37.0,27.0,1.3703703703703705,0.0,0.0,0.0,0.02702702702702703,0.037037037037037035,0.6486486486486487,0.2972972972972973,0.0,0.8148148148148148,0.14814814814814814,0.0,0.7322899667476759,0.21327014218009477,,0.03051208194781983,0.01938819474364498,,32090.989999999998,3.0,56.351351351351354,8.141373203170886,37.0,50.0,57.0,62.0,70.0,57.148148148148145,8.030975696932398,37.0,52.0,56.0,63.0,70.0,,,,2075.06,,,,,1121.0,,,,,28894.929999999997,,,,,32090.989999999998,,,,0.06466176331736728,,,,,0.03493192325945694,,,,,0.9004063134231758,,,,,1.0,,,,0.03233088165868364,,,,,0.03493192325945694,,,,,0.026482538630093404,,,,,,,,2.0,,,,,1.0,,,,,34.0,,,,,,,,2.0,,,,,1.0,,,,,24.0,,,,
名護市議会議員選挙（2014年09月07日投票）,名護市議会議員選挙,沖縄県,名護市,20140907.0,2014.0,9.0,7.0,20140831.0,70.4,27.0,35.0,1.2962962962962965,,,,,任期満了,72.07,,,,名護市議会議員選挙（2014年09月07日投票）,1.0,35.0,27.0,1.2962962962962963,0.0,0.0,0.0,0.08571428571428572,0.07407407407407407,0.6857142857142857,0.2571428571428571,0.05714285714285714,0.7407407407407407,0.18518518518518517,0.07407407407407407,0.7361952478578203,0.19681396892818165,0.06699078321399801,0.030674801994075847,0.02186821876979796,0.033495391606999006,32188.01,5.0,57.94285714285714,8.349312570994291,41.0,53.0,58.0,65.5,73.0,58.592592592592595,7.558459863006873,41.0,53.5,59.0,66.0,73.0,,,,2296.85,,,,,1334.0,,,,1143.0,26489.16,925.0,,,,32188.01,,,,0.07135731596951785,,,,,0.04144400352802177,,,,0.035510116965913704,0.8229511547933532,0.028737408743193506,,,,1.0,,,,0.03567865798475892,,,,,0.04144400352802177,,,,0.035510116965913704,0.02743170515977844,0.028737408743193506,,,,,,,2.0,,,,,1.0,,,,1.0,30.0,1.0,,,,,,,2.0,,,,,1.0,,,,1.0,22.0,1.0,,,
名護市議会議員選挙（2018年09月09日投票）,名護市議会議員選挙,沖縄県,名護市,20180909.0,2018.0,9.0,9.0,20180902.0,65.04,26.0,32.0,1.2307692307692308,,,,,任期満了,70.4,,,,名護市議会議員選挙（2018年09月09日投票）,1.0,32.0,26.0,1.2307692307692308,0.0,0.0,0.0,0.09375,0.11538461538461539,0.65625,0.3125,0.03125,0.7692307692307693,0.23076923076923078,0.0,0.7081100569706597,0.27143763206133525,0.02045231096800501,0.03371952652241236,0.027143763206133525,0.02045231096800501,31438.99,5.0,58.59375,10.09906980555635,25.0,53.25,60.0,64.25,77.0,59.19230769230769,10.410864261652641,25.0,57.0,60.5,63.75,77.0,,,,2461.146,,,,,1160.0,,,,1019.0,25908.843999999997,,890.0,,,31438.989999999998,,,,0.07828324001502594,,,,,0.03689685960013347,,,,0.03241198270046207,0.8240991202325519,,0.028308797451826538,,,1.0,,,,0.03914162000751297,,,,,0.03689685960013347,,,,0.03241198270046207,0.030522189638242665,,0.028308797451826538,,,,,,2.0,,,,,1.0,,,,1.0,27.0,,1.0,,,,,,2.0,,,,,1.0,,,,1.0,21.0,,1.0,,
嘉手納町議会議員選挙（2009年01月18日投票）,嘉手納町議会議員選挙,沖縄県,嘉手納町,20090118.0,2009.0,1.0,18.0,20090113.0,73.99,16.0,17.0,1.0625,10289.0,,,,任期満了,,,,,嘉手納町議会議員選挙（2009年01月18日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.75,0.1875,0.0625,0.7409096927966102,0.2160553495762712,0.04303495762711865,0.056993053292046944,0.07201844985875706,0.04303495762711865,7552.0,3.0,49.8235294117647,9.32570952429293,30.0,44.0,48.0,58.0,64.0,49.9375,9.601228762507432,30.0,44.0,48.5,58.25,64.0,,,,575.0,,,,,396.0,,,,,6581.0,,,,,7552.0,,,,0.07613877118644068,,,,,0.0524364406779661,,,,,0.8714247881355932,,,,,1.0,,,,0.07613877118644068,,,,,0.0524364406779661,,,,,0.05809498587570621,,,,,,,,1.0,,,,,1.0,,,,,15.0,,,,,,,,1.0,,,,,1.0,,,,,14.0,,,,
嘉手納町議会議員選挙（2013年01月20日投票）,嘉手納町議会議員選挙,沖縄県,嘉手納町,20130120.0,2013.0,1.0,20.0,20130115.0,70.02,16.0,19.0,1.1875,10455.0,,,166.0,任期満了,73.99,,,,嘉手納町議会議員選挙（2013年01月20日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.05263157894736842,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.05263157894736842,,,7257.0,3.0,52.63157894736842,11.136523724431244,26.0,48.0,51.0,62.0,68.0,52.8125,9.193875339050448,34.0,48.0,50.5,61.25,68.0,,,,467.0,,,,,335.0,,,,,6455.0,,,,,7257.0,,,,0.0643516604657572,,,,,0.04616232603003996,,,,,0.8894860135042029,,,,,1.0,,,,0.0643516604657572,,,,,0.04616232603003996,,,,,0.05232270667671782,,,,,,,,1.0,,,,,1.0,,,,,17.0,,,,,,,,1.0,,,,,1.0,,,,,14.0,,,,
嘉手納町議会議員選挙（2017年01月15日投票）,嘉手納町議会議員選挙,沖縄県,嘉手納町,20170115.0,2017.0,1.0,15.0,20170110.0,67.97,16.0,18.0,1.125,10717.0,,,262.0,任期満了,70.02,,,,嘉手納町議会議員選挙（2017年01月15日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8125,0.1875,0.0,0.8018241848844921,0.1981758151155079,,0.05345494565896614,0.06605860503850262,,7235.999,3.0,56.22222222222222,8.436399676768096,38.0,52.0,54.5,60.75,72.0,55.5,8.565920849505908,38.0,52.0,53.5,60.25,72.0,,,,469.0,,,,,349.0,,,,,6417.999,,,,,7235.999,,,,0.06481482377208732,,,,,0.04823107355321636,,,,,0.8869541026746963,,,,,1.0,,,,0.06481482377208732,,,,,0.04823107355321636,,,,,0.05543463141716852,,,,,,,,1.0,,,,,1.0,,,,,16.0,,,,,,,,1.0,,,,,1.0,,,,,14.0,,,,
嘉手納町議会議員選挙（2021年01月17日投票）,嘉手納町議会議員選挙,沖縄県,嘉手納町,20210117.0,2021.0,1.0,17.0,20210112.0,64.86,16.0,18.0,1.125,10586.0,,,-131.0,任期満了,67.97,,,,嘉手納町議会議員選挙（2021年01月17日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.05555555555555555,0.0625,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6875,0.125,0.1875,0.6556437389770723,0.16504997060552615,0.17930629041740154,0.05463697824808936,0.05501665686850871,0.05976876347246718,6804.0,3.0,59.44444444444444,8.661679476754188,42.0,56.0,57.5,63.5,76.0,59.0,7.842193570679061,42.0,56.0,57.5,62.5,74.0,,,,601.0,,,,,265.0,,,,,5938.0,,,,,6804.0,,,,0.08833039388594945,,,,,0.038947677836566726,,,,,0.8727219282774838,,,,,1.0,,,,0.08833039388594945,,,,,0.038947677836566726,,,,,0.05454512051734274,,,,,,,,1.0,,,,,1.0,,,,,16.0,,,,,,,,1.0,,,,,0.0,,,,,15.0,,,,
国頭村議会議員選挙（2006年09月10日投票）,国頭村議会議員選挙,沖縄県,国頭村,20060910.0,2006.0,9.0,10.0,20060905.0,83.38,10.0,12.0,1.2,4453.0,,,,任期満了,,,,,国頭村議会議員選挙（2006年09月10日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.9,0.1,0.0,0.8710990502035278,0.12890094979647218,,0.08710990502035279,0.06445047489823609,,3685.0,1.0,57.0,7.735200923914862,39.0,53.75,58.0,62.25,70.0,57.5,8.357631243360764,39.0,54.75,59.0,62.75,70.0,,,,,,,,,,,,,,3685.0,,,,,3685.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,10.0,,,,
国頭村議会議員選挙（2010年09月12日投票）,国頭村議会議員選挙,沖縄県,国頭村,20100912.0,2010.0,9.0,12.0,20100907.0,,10.0,12.0,1.2,,,,,任期満了,83.38,,,,国頭村議会議員選挙（2010年09月12日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.5,0.4166666666666667,0.0,0.6,0.3,0.0,0.4361948955916473,0.435614849187935,,0.07269914926527456,0.08712296983758701,,3448.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448.0,,,,,3448.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,10.0,,,,
国頭村議会議員選挙（2014年09月07日投票）,国頭村議会議員選挙,沖縄県,国頭村,20140907.0,2014.0,9.0,7.0,20140902.0,74.31,10.0,11.0,1.1,,,,,任期満了,,,,,国頭村議会議員選挙（2014年09月07日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.8,0.1,0.1,0.7097181456833893,0.20770490056474192,0.08257695375186876,0.08871476821042366,0.10385245028237096,0.08257695375186876,3096.99,1.0,60.63636363636363,8.7829662340105,46.0,54.0,62.0,66.5,73.0,59.4,8.248636250920512,46.0,53.0,62.0,65.75,71.0,,,,,,,,,,,,,,3096.99,,,,,3096.99,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,10.0,,,,
国頭村議会議員選挙（2018年09月09日投票）,国頭村議会議員選挙,沖縄県,国頭村,20180909.0,2018.0,9.0,9.0,20180904.0,73.38,10.0,12.0,1.2,3990.0,,,,任期満了,74.31,,,,国頭村議会議員選挙（2018年09月09日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.8333333333333334,0.16666666666666666,0.0,0.9,0.1,0.0,0.8475567266196582,0.15244327338034183,,0.08475567266196582,0.07622163669017092,,2905.9990000000003,1.0,63.833333333333336,7.7549267494212275,51.0,59.0,66.0,70.25,75.0,62.0,7.155417527999327,51.0,57.0,63.0,68.25,71.0,,,,,,,,,,,,,,2905.9990000000003,,,,,2905.9990000000003,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,10.0,,,,
多良間村議会議員選挙（2009年05月17日投票）,多良間村議会議員選挙,沖縄県,多良間村,20090517.0,2009.0,5.0,17.0,20090512.0,97.97,7.0,8.0,1.1428571428571428,936.0,,,,任期満了,,,,,多良間村議会議員選挙（2009年05月17日投票）,1.0,8.0,7.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.125,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.6864035087719298,0.17982456140350878,0.1337719298245614,0.13728070175438595,0.08991228070175439,0.1337719298245614,912.0,1.0,57.125,7.183966522750506,44.0,51.75,58.0,63.5,66.0,58.0,7.270291799999699,44.0,55.0,58.0,64.0,66.0,,,,,,,,,,,,,,912.0,,,,,912.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,7.0,,,,
多良間村議会議員選挙（2013年05月19日投票）,多良間村議会議員選挙,沖縄県,多良間村,20130519.0,2013.0,5.0,19.0,20130514.0,98.23,7.0,10.0,1.4285714285714286,,,,,任期満了,97.97,,,,多良間村議会議員選挙（2013年05月19日投票）,1.0,10.0,7.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5343855693348365,0.46561443066516345,,0.1068771138669673,0.09312288613303268,,887.0,1.0,58.6,5.023942674832188,48.0,55.25,59.5,62.0,67.0,59.142857142857146,5.514359733033938,48.0,57.5,60.0,62.0,67.0,,,,,,,,,,,,,,887.0,,,,,887.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,7.0,,,,
多良間村議会議員選挙（2017年05月28日投票）,多良間村議会議員選挙,沖縄県,多良間村,20170528.0,2017.0,5.0,28.0,20170523.0,97.55,7.0,10.0,1.4285714285714286,817.0,,,,任期満了,98.23,,,,多良間村議会議員選挙（2017年05月28日投票）,1.0,10.0,7.0,1.4285714285714286,0.0,0.0,0.0,0.1,0.0,0.6,0.3,0.1,0.7142857142857143,0.2857142857142857,0.0,0.6844106463878327,0.21292775665399238,0.10266159695817491,0.11406844106463877,0.07097591888466413,0.10266159695817491,789.0,0.0,62.7,6.986415389883427,49.0,60.0,65.0,66.0,71.0,63.0,5.606119105813881,52.0,61.0,64.0,66.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
多良間村議会議員選挙（2021年05月23日投票）,多良間村議会議員選挙,沖縄県,多良間村,20210523.0,2021.0,5.0,23.0,20210518.0,97.87,7.0,8.0,1.1428571428571428,797.0,444.0,353.0,-20.0,任期満了,97.55,,,,多良間村議会議員選挙（2021年05月23日投票）,1.0,8.0,7.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.5714285714285714,0.42857142857142855,0.0,0.6076533505154639,0.3923466494845361,,0.12153067010309278,0.13078221649484537,,776.0,1.0,63.25,7.137051211810099,52.0,57.5,64.0,67.75,75.0,64.28571428571429,7.045044574821688,52.0,60.5,65.0,68.5,75.0,,,,,,,,,,,,,,776.0,,,,,776.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,7.0,,,,
大宜味村議会議員選挙（1998年09月20日投票）,大宜味村議会議員選挙,沖縄県,大宜味村,19980920.0,1998.0,9.0,20.0,19980915.0,88.48,12.0,13.0,1.0833333333333333,2605.0,,,,任期満了,,,,,大宜味村議会議員選挙（1998年09月20日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.6923076923076923,0.3076923076923077,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6796017427027593,0.32039825729724075,,0.07551130474475104,0.08009956432431019,,2292.99,3.0,53.15384615384615,8.244776004291854,37.0,48.0,51.0,57.0,67.0,53.333333333333336,8.556998435328957,37.0,47.75,52.5,58.5,67.0,,,,,,,,,116.0,,,,,2029.9899999999998,147.0,,,,2292.99,,,,,,,,,0.05058896898808979,,,,,0.885302596173555,0.06410843483835517,,,,1.0,,,,,,,,,0.05058896898808979,,,,,0.08048205419759591,0.06410843483835517,,,,,,,,,,,,1.0,,,,,11.0,1.0,,,,,,,,,,,,1.0,,,,,10.0,1.0,,,
大宜味村議会議員選挙（2002年09月08日投票）,大宜味村議会議員選挙,沖縄県,大宜味村,20020908.0,2002.0,9.0,8.0,20020903.0,88.45,12.0,15.0,1.25,2763.0,,,158.0,任期満了,88.48,,,,大宜味村議会議員選挙（2002年09月08日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.671673614603552,0.3283263853964481,,0.06716736146035521,0.06566527707928962,,2405.99,2.0,52.06666666666667,10.22067621159296,34.0,45.5,52.0,56.5,71.0,52.0,9.300537618869138,34.0,48.75,52.5,55.75,71.0,,,,,,,,,123.0,,,,,2282.99,,,,,2405.99,,,,,,,,,0.05112240699254777,,,,,0.9488775930074522,,,,,1.0,,,,,,,,,0.05112240699254777,,,,,0.06777697092910373,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,,0.0,,,,,12.0,,,,
大宜味村議会議員選挙（2006年09月10日投票）,大宜味村議会議員選挙,沖縄県,大宜味村,20060910.0,2006.0,9.0,10.0,20060905.0,84.81,10.0,13.0,1.3,2831.0,,,68.0,任期満了,88.45,,,,大宜味村議会議員選挙（2006年09月10日投票）,1.0,13.0,10.0,1.3,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.7,0.3,0.0,0.7518891687657431,0.24811083123425692,,0.07518891687657431,0.08270361041141898,,2382.0,1.0,53.61538461538461,8.00517584046012,38.0,46.0,56.0,59.0,65.0,52.0,8.402380615040002,38.0,45.25,54.0,58.25,65.0,,,,,,,,,,,,,,2382.0,,,,,2382.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,10.0,,,,
