,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_みんなの党,得票数_公明党,得票数_公明政治連,得票数_国民民主党,得票数_希望の風那須,得票数_幸福実現党,得票数_政治結社憂思会総本部,得票数_日本共産党,得票数_日本民主,得票数_日本社会党,得票数_民主党,得票数_民主社会,得票数_民社,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由党,得票数_自由民主党,得票数_諸,得票数_足利市政刷新連盟,得票数_sum_v,得票率_NHKから国民を守る党,得票率_みんなの党,得票率_公明党,得票率_公明政治連,得票率_国民民主党,得票率_希望の風那須,得票率_幸福実現党,得票率_政治結社憂思会総本部,得票率_日本共産党,得票率_日本民主,得票率_日本社会党,得票率_民主党,得票率_民主社会,得票率_民社,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由党,得票率_自由民主党,得票率_諸,得票率_足利市政刷新連盟,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_公明政治連,一人あたり得票率_国民民主党,一人あたり得票率_希望の風那須,一人あたり得票率_幸福実現党,一人あたり得票率_政治結社憂思会総本部,一人あたり得票率_日本共産党,一人あたり得票率_日本民主,一人あたり得票率_日本社会党,一人あたり得票率_民主党,一人あたり得票率_民主社会,一人あたり得票率_民社,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_諸,一人あたり得票率_足利市政刷新連盟,立候補者数_NHKから国民を守る党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_公明政治連,立候補者数_国民民主党,立候補者数_希望の風那須,立候補者数_幸福実現党,立候補者数_政治結社憂思会総本部,立候補者数_日本共産党,立候補者数_日本民主,立候補者数_日本社会党,立候補者数_民主党,立候補者数_民主社会,立候補者数_民社,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由党,立候補者数_自由民主党,立候補者数_諸,立候補者数_足利市政刷新連盟,当選者数_NHKから国民を守る党,当選者数_みんなの党,当選者数_公明党,当選者数_公明政治連,当選者数_国民民主党,当選者数_希望の風那須,当選者数_幸福実現党,当選者数_政治結社憂思会総本部,当選者数_日本共産党,当選者数_日本民主,当選者数_日本社会党,当選者数_民主党,当選者数_民主社会,当選者数_民社,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由党,当選者数_自由民主党,当選者数_諸,当選者数_足利市政刷新連盟
足利市議会議員選挙（1991年04月21日投票）,足利市議会議員選挙,栃木県,足利市,19910421.0,1991.0,4.0,21.0,19910414.0,79.74,32.0,36.0,1.125,123847.0,,,4120.0,任期満了,83.23,,,,足利市議会議員選挙（1991年04月21日投票）,1.0,36.0,32.0,1.125,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.65625,0.34375,0.0,0.6366659459904664,0.3633340540095335,,0.03031742599954602,0.024222270267302233,,97131.0,7.0,,,,,,,,,,,,,,,,,7836.0,,,,,316.68,2657.0,,7344.0,,,2799.0,31492.32,,,,44686.0,,,97131.0,,,0.08067455292337153,,,,,0.0032603391296290576,0.027354809484098793,,0.07560922877351206,,,0.028816752633041974,0.32422522160793155,,,,0.460059095448415,,,1.0,,,0.02689151764112384,,,,,0.0032603391296290576,0.027354809484098793,,0.03780461438675603,,,0.028816752633041974,0.02494040166214858,,,,0.030670606363227666,,,,,3.0,,,,,1.0,1.0,,2.0,,,1.0,13.0,,,,15.0,,,,,3.0,,,,,0.0,1.0,,2.0,,,1.0,10.0,,,,15.0,,
足利市議会議員選挙（2003年04月27日投票）,足利市議会議員選挙,栃木県,足利市,20030427.0,2003.0,4.0,27.0,20030420.0,62.05,30.0,34.0,1.1333333333333333,129520.0,,,-425.0,任期満了,67.73,,,,足利市議会議員選挙（2003年04月27日投票）,1.0,34.0,30.0,1.1333333333333333,0.0,0.0,0.0,0.029411764705882353,0.03333333333333333,0.7352941176470589,0.2647058823529412,0.0,0.8,0.2,0.0,0.7851080755086982,0.21489192449130187,,0.03140432302034793,0.02387688049903354,,79183.98999999999,4.0,54.6764705882353,10.654246842388567,25.0,47.0,54.0,63.75,76.0,55.2,9.826494797230596,37.0,47.0,54.0,64.0,76.0,,,8413.619999999999,,,,,,2182.0,,,,,,36034.72,,,,32553.65,,,79183.98999999999,,,0.1062540546390754,,,,,,0.02755607541372947,,,,,,0.4550758303540906,,,,0.41111403959310466,,,1.0,,,0.035418018213025135,,,,,,0.02755607541372947,,,,,,0.026769166491417095,,,,0.031624156891777284,,,,,3.0,,,,,,1.0,,,,,,17.0,,,,13.0,,,,,3.0,,,,,,1.0,,,,,,13.0,,,,13.0,,
足利市議会議員選挙（2007年04月22日投票）,足利市議会議員選挙,栃木県,足利市,20070422.0,2007.0,4.0,22.0,20070415.0,59.9,28.0,30.0,1.0714285714285714,128325.0,,,-1195.0,任期満了,62.05,,,,足利市議会議員選挙（2007年04月22日投票）,1.0,30.0,28.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.7666666666666667,0.16666666666666666,0.06666666666666667,0.75,0.17857142857142858,0.07142857142857142,0.7521782112963817,0.16818032030580637,0.0796414683978119,0.03270340049114703,0.03363606406116128,0.03982073419890595,75865.0,4.0,57.266666666666666,10.11247854001294,39.0,49.0,58.0,63.75,80.0,57.17857142857143,10.149080082973642,39.0,49.0,58.0,63.25,80.0,,,8906.43,,,,,,2774.0,,,,,,28616.66,,,,35567.91,,,75865.0,,,0.11739840506162262,,,,,,0.03656495089962433,,,,,,0.3772050352600013,,,,0.4688316087787518,,,1.0,,,0.03913280168720754,,,,,,0.03656495089962433,,,,,,0.0342913668418183,,,,0.03125544058525012,,,,,3.0,,,,,,1.0,,,,,,11.0,,,,15.0,,,,,3.0,,,,,,1.0,,,,,,11.0,,,,13.0,,
足利市議会議員選挙（2011年04月24日投票）,足利市議会議員選挙,栃木県,足利市,20110424.0,2011.0,4.0,24.0,20110417.0,54.78,24.0,31.0,1.2916666666666667,126146.0,,,-2179.0,任期満了,59.9,,,,足利市議会議員選挙（2011年04月24日投票）,1.0,31.0,24.0,1.2916666666666667,0.0,0.0,0.0,0.16129032258064516,0.20833333333333334,0.6451612903225806,0.2903225806451613,0.06451612903225806,0.7083333333333334,0.2916666666666667,0.0,0.663892945109078,0.29741657870044574,0.03869047619047619,0.0331946472554539,0.03304628652227175,0.019345238095238096,68208.0,6.0,,,,,,,,,,,,,,,,3434.12,7183.0,,,,,,2125.0,,,1009.0,,,29919.879999999997,,,,24537.0,,,68208.0,,0.0503477597935726,0.10531022753929158,,,,,,0.03115470326061459,,,0.014792986159981234,,,0.438656462585034,,,,0.359737860661506,,,1.0,,0.0503477597935726,0.03510340917976386,,,,,,0.03115470326061459,,,0.014792986159981234,,,0.03133260447035957,,,,0.03270344187831872,,,,1.0,3.0,,,,,,1.0,,,1.0,,,14.0,,,,11.0,,,,1.0,3.0,,,,,,1.0,,,0.0,,,9.0,,,,10.0,,
足利市議会議員選挙（2015年04月26日投票）,足利市議会議員選挙,栃木県,足利市,20150426.0,2015.0,4.0,26.0,20150419.0,51.93,24.0,28.0,1.1666666666666667,,,,,任期満了,54.78,,,,足利市議会議員選挙（2015年04月26日投票）,1.0,28.0,24.0,1.1666666666666667,0.0,0.0,0.0,0.17857142857142858,0.20833333333333334,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.7916666666666666,0.125,0.08333333333333333,0.7747771241942938,0.15774025345631978,0.06748262234938644,0.03873885620971469,0.026290042242719965,0.03374131117469322,63116.98999999999,5.0,52.892857142857146,13.069428028019887,30.0,41.0,56.5,62.25,77.0,55.291666666666664,12.259279365262689,34.0,47.75,58.0,63.75,77.0,,,6718.0,,,,,,2824.0,,,1960.0,,,30002.09,,,,21612.9,,,63116.99,,,0.10643726831713617,,,,,,0.044742311063946494,,,0.031053445355996856,,,0.47534095019423456,,,,0.34242602506868597,,,1.0,,,0.03547908943904539,,,,,,0.044742311063946494,,,0.031053445355996856,,,0.0339529250138739,,,,0.038047336118742885,,,,,3.0,,,,,,1.0,,,1.0,,,14.0,,,,9.0,,,,,3.0,,,,,,1.0,,,1.0,,,10.0,,,,9.0,,
足利市議会議員選挙（2019年04月21日投票）,足利市議会議員選挙,栃木県,足利市,20190421.0,2019.0,4.0,21.0,20190414.0,46.34,24.0,26.0,1.0833333333333333,122630.0,,,,任期満了,51.93,,,,足利市議会議員選挙（2019年04月21日投票）,1.0,26.0,24.0,1.0833333333333333,0.0,0.0,0.0,0.23076923076923078,0.25,0.8461538461538461,0.11538461538461539,0.038461538461538464,0.9166666666666666,0.08333333333333333,0.0,0.8914617535307191,0.08676249193490573,0.021775754534375222,0.04052098879685087,0.028920830644968577,0.021775754534375222,55796.0,5.0,56.07692307692308,13.014557165914331,33.0,46.5,58.0,64.5,81.0,56.708333333333336,12.856513156978279,33.0,49.5,58.0,65.25,81.0,,,5972.0,,,,,,3506.0,,,,,,20082.0,,1761.0,,24475.0,,,55796.0,,,0.107032762205176,,,,,,0.06283604559466628,,,,,,0.35991827371137713,,0.03156140225105742,,0.43865151623772314,,,1.0,,,0.03567758740172534,,,,,,0.03141802279733314,,,,,,0.039990919301264125,,0.03156140225105742,,0.03987741056706574,,,,,3.0,,,,,,2.0,,,,,,9.0,,1.0,,11.0,,,,,3.0,,,,,,2.0,,,,,,7.0,,1.0,,11.0,,
那珂川町議会議員補欠選挙（2017年10月29日投票）,那珂川町議会議員補欠選挙,栃木県,那珂川町,20171029.0,2017.0,10.0,29.0,20171024.0,34.9,3.0,5.0,1.6666666666666667,14804.0,,,,任期満了,,,,,那珂川町議会議員補欠選挙（2017年10月29日投票）,1.0,5.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.8,0.2,0.0,1.0,0.0,,0.8935878014749851,0.10641219852501495,,0.22339695036874627,0.10641219852501495,5017.0,0.0,56.0,15.504837954651444,37.0,38.0,63.0,68.0,74.0,56.333333333333336,13.12334645668635,38.0,50.5,63.0,65.5,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
那珂川町議会議員選挙（2006年04月16日投票）,那珂川町議会議員選挙,栃木県,那珂川町,20060416.0,2006.0,4.0,16.0,20060411.0,79.01,18.0,20.0,1.1111111111111112,16507.0,,,,任期満了,,,,,那珂川町議会議員選挙（2006年04月16日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.85,0.15,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8383043242825094,0.1616956757174905,,0.049312019075441735,0.053898558572496834,,12927.0,3.0,58.25,9.093266739736606,32.0,55.0,57.5,62.25,75.0,57.166666666666664,8.642594774976114,32.0,55.0,56.5,61.25,71.0,,,637.0,,,,,,523.0,,,,,,11767.0,,,,,,,12927.0,,,0.049276707666125165,,,,,,0.04045795621567262,,,,,,0.9102653361182023,,,,,,,1.0,,,0.049276707666125165,,,,,,0.04045795621567262,,,,,,0.050570296451011236,,,,,,,,,1.0,,,,,,1.0,,,,,,18.0,,,,,,,,,1.0,,,,,,1.0,,,,,,16.0,,,,,,
那珂川町議会議員選挙（2010年04月18日投票）,那珂川町議会議員選挙,栃木県,那珂川町,20100418.0,2010.0,4.0,18.0,20100413.0,,15.0,16.0,1.0666666666666669,16079.0,,,-428.0,任期満了,79.01,,,,那珂川町議会議員選挙（2010年04月18日投票）,1.0,16.0,15.0,1.0666666666666667,0.0,0.0,0.0,0.125,0.13333333333333333,0.6875,0.25,0.0625,0.7333333333333333,0.2,0.06666666666666667,0.7148716567230009,0.21337900640814017,0.07174933686885894,0.06498833242936372,0.05334475160203504,0.07174933686885894,11358.99,2.0,,,,,,,,,,,,,,,,,,,,,,,399.77,,,,,,10959.22,,,,,,,11358.99,,,,,,,,,0.03519415018412728,,,,,,0.9648058498158727,,,,,,,1.0,,,,,,,,,0.03519415018412728,,,,,,0.06432038998772485,,,,,,,,,,,,,,,1.0,,,,,,15.0,,,,,,,,,,,,,,,1.0,,,,,,14.0,,,,,,
那珂川町議会議員選挙（2014年04月20日投票）,那珂川町議会議員選挙,栃木県,那珂川町,20140420.0,2014.0,4.0,20.0,20140415.0,65.61,15.0,16.0,1.0666666666666669,,,,,任期満了,,,,,那珂川町議会議員選挙（2014年04月20日投票）,1.0,16.0,15.0,1.0666666666666667,0.0,0.0,0.0,0.0625,0.06666666666666667,0.6875,0.25,0.0625,0.7333333333333333,0.2,0.06666666666666667,0.7737819917274444,0.19541017469346206,0.030807833579093544,0.07034381742976768,0.048852543673365514,0.030807833579093544,9964.998,2.0,63.0,6.254998001598402,50.0,58.0,64.0,67.0,73.0,62.333333333333336,5.884065110297661,50.0,58.0,64.0,65.0,71.0,,,,,,,,,518.688,,,,,,9446.31,,,,,,,9964.998,,,,,,,,,0.05205098887124714,,,,,,0.9479490111287528,,,,,,,1.0,,,,,,,,,0.05205098887124714,,,,,,0.06319660074191685,,,,,,,,,,,,,,,1.0,,,,,,15.0,,,,,,,,,,,,,,,1.0,,,,,,14.0,,,,,,
那珂川町議会議員選挙（2018年04月22日投票）,那珂川町議会議員選挙,栃木県,那珂川町,20180422.0,2018.0,4.0,22.0,20180417.0,62.28,13.0,18.0,1.3846153846153846,,,,,任期満了,65.61,,,,那珂川町議会議員選挙（2018年04月22日投票）,1.0,18.0,13.0,1.3846153846153846,0.0,0.0,0.0,0.1111111111111111,0.15384615384615385,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.6923076923076923,0.3076923076923077,0.0,0.686470945264045,0.2948430657533869,0.018685988982568093,0.06240644956945863,0.04914051095889782,0.018685988982568093,9008.996,3.0,61.5,9.9958324649159,37.0,59.0,62.5,68.75,74.0,61.30769230769231,8.37013569768335,39.0,59.0,62.0,68.0,74.0,,,927.24,,,,,,405.0,,,,,,7676.755999999999,,,,,,,9008.996,,,0.10292378862195078,,,,,,0.044955064915113745,,,,,,0.8521211464629355,,,,,,,1.0,,,0.10292378862195078,,,,,,0.044955064915113745,,,,,,0.053257571653933466,,,,,,,,,1.0,,,,,,1.0,,,,,,16.0,,,,,,,,,1.0,,,,,,1.0,,,,,,11.0,,,,,,
那須塩原市議会議員補欠選挙（2012年01月22日投票）,那須塩原市議会議員補欠選挙,栃木県,那須塩原市,20120122.0,2012.0,1.0,22.0,20120115.0,50.07,1.0,2.0,2.0,93646.0,,,,その他,,,,,那須塩原市議会議員補欠選挙（2012年01月22日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.4375861577221087,0.5624138422778914,,0.4375861577221087,0.5624138422778914,42074.0,1.0,50.5,21.5,29.0,39.75,50.5,61.25,72.0,72.0,0.0,72.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,42074.0,,,,,,,42074.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
那須塩原市議会議員補欠選挙（2019年04月21日投票）,那須塩原市議会議員補欠選挙,栃木県,那須塩原市,20190421.0,2019.0,4.0,21.0,20190414.0,43.89,1.0,3.0,3.0,,,,,その他,50.07,,,,那須塩原市議会議員補欠選挙（2019年04月21日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.6701450347396507,0.32985496526034924,,0.33507251736982535,0.32985496526034924,37853.0,2.0,64.0,14.352700094407323,44.0,57.5,71.0,74.0,77.0,44.0,0.0,44.0,44.0,44.0,44.0,44.0,,,,,,,,,6050.0,,,,,,31803.0,,,,,,,37853.0,,,,,,,,,0.15982881145483846,,,,,,0.8401711885451616,,,,,,,1.0,,,,,,,,,0.15982881145483846,,,,,,0.4200855942725808,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,
那須塩原市議会議員選挙（2005年04月24日投票）,那須塩原市議会議員選挙,栃木県,那須塩原市,20050424.0,2005.0,4.0,24.0,20050417.0,66.05,32.0,42.0,1.3125,88334.0,,,,任期満了,,,,,那須塩原市議会議員選挙（2005年04月24日投票）,1.0,42.0,32.0,1.3125,0.0,0.0,0.0,0.11904761904761904,0.125,0.7857142857142857,0.21428571428571427,0.0,0.75,0.25,0.0,0.7582449992193057,0.24175500078069428,,0.022977121188463807,0.026861666753410476,,57641.0,4.0,58.285714285714285,8.91303410016748,39.0,51.5,58.0,65.75,74.0,57.1875,7.899515412352836,41.0,50.75,57.0,63.25,70.0,,,9109.0,,,,,,1160.0,,,945.0,,,46427.0,,,,,,,57641.0,,,0.15802987456844955,,,,,,0.020124564112350585,,,0.0163945802466994,,,0.8054509810725005,,,,,,,1.0,,,0.03950746864211239,,,,,,0.020124564112350585,,,0.0163945802466994,,,0.022373638363125014,,,,,,,,,4.0,,,,,,1.0,,,1.0,,,36.0,,,,,,,,,4.0,,,,,,1.0,,,0.0,,,27.0,,,,,,
那須塩原市議会議員選挙（2009年04月26日投票）,那須塩原市議会議員選挙,栃木県,那須塩原市,20090426.0,2009.0,4.0,26.0,20090419.0,59.01,30.0,36.0,1.2,91466.0,,,3132.0,任期満了,66.05,,,,那須塩原市議会議員選挙（2009年04月26日投票）,1.0,36.0,30.0,1.2,0.0,0.0,0.0,0.1111111111111111,0.13333333333333333,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.8,0.2,0.0,0.7527817079807096,0.22481300782496103,0.022405284194329245,0.028953142614642678,0.028101625978120128,0.011202642097164622,53291.0,3.0,56.75,9.031964840990518,34.0,51.75,60.0,62.0,70.0,56.833333333333336,8.528709684875485,35.0,51.25,60.0,61.75,70.0,,,8976.43,,,,,,1640.0,,,,,,42674.57,,,,,,,53291.0,,,0.16844176314949993,,,,,,0.030774427201591265,,,,,,0.8007838096489088,,,,,,,1.0,,,0.042110440787374984,,,,,,0.030774427201591265,,,,,,0.02583173579512609,,,,,,,,,4.0,,,,,,1.0,,,,,,31.0,,,,,,,,,4.0,,,,,,1.0,,,,,,25.0,,,,,,
那須塩原市議会議員選挙（2013年04月21日投票）,那須塩原市議会議員選挙,栃木県,那須塩原市,20130421.0,2013.0,4.0,21.0,20130414.0,48.99,26.0,30.0,1.1538461538461535,93388.0,,,1922.0,任期満了,59.01,,,,那須塩原市議会議員選挙（2013年04月21日投票）,1.0,30.0,26.0,1.1538461538461537,0.0,0.0,0.0,0.13333333333333333,0.15384615384615385,0.7,0.23333333333333334,0.06666666666666667,0.8076923076923077,0.19230769230769232,0.0,0.7509120271516937,0.2216943615632058,0.02739361128510057,0.03575771557865208,0.03167062308045797,0.013696805642550285,44973.990000000005,3.0,,,,,,,,57.80769230769231,9.24045965710344,38.0,53.25,57.0,65.0,74.0,,,9457.47,,,,,,1260.0,,,,,,34256.520000000004,,,,,,,44973.990000000005,,,0.21028754620170453,,,,,,0.02801619335976194,,,,,,0.7616962604385334,,,,,,,1.0,,,0.05257188655042613,,,,,,0.02801619335976194,,,,,,0.03046785041754134,,,,,,,,,4.0,,,,,,1.0,,,,,,25.0,,,,,,,,,4.0,,,,,,1.0,,,,,,21.0,,,,,,
那須塩原市議会議員選挙（2017年04月23日投票）,那須塩原市議会議員選挙,栃木県,那須塩原市,20170423.0,2017.0,4.0,23.0,20170416.0,47.57,26.0,34.0,1.3076923076923077,95647.0,,,2259.0,任期満了,48.99,,,,那須塩原市議会議員選挙（2017年04月23日投票）,1.0,34.0,26.0,1.3076923076923077,0.0,0.0,0.0,0.08823529411764706,0.07692307692307693,0.6176470588235294,0.35294117647058826,0.029411764705882353,0.7307692307692307,0.23076923076923078,0.038461538461538464,0.6718775645835163,0.2930437458793173,0.035078689537166356,0.031994169742072205,0.024420312156609777,0.035078689537166356,44670.996,0.0,58.73529411764706,10.387517462374824,38.0,51.0,59.5,67.25,78.0,57.65384615384615,9.707024846004401,38.0,51.0,58.5,62.5,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
那須塩原市議会議員選挙（2021年04月25日投票）,那須塩原市議会議員選挙,栃木県,那須塩原市,20210425.0,2021.0,4.0,25.0,20210418.0,42.66,26.0,28.0,1.0769230769230769,95820.0,47508.0,48312.0,173.0,任期満了,47.57,,,,那須塩原市議会議員選挙（2021年04月25日投票）,1.0,28.0,26.0,1.0769230769230769,0.0,0.0,0.0,0.14285714285714285,0.11538461538461539,0.7857142857142857,0.21428571428571427,0.0,0.8076923076923077,0.19230769230769232,0.0,0.7494941145477859,0.2505058854522141,,0.03406791429762663,0.04175098090870235,,40183.998,3.0,59.5,10.01962360285341,42.0,51.0,59.5,65.5,82.0,59.88461538461539,10.22187293946332,42.0,51.0,61.0,66.5,82.0,,,7342.3279999999995,,,,,,1563.0,,,,,,31278.67,,,,,,,40183.998,,,0.18271770768055481,,,,,,0.03889607997691021,,,,,,0.7783862123425349,,,,,,,1.0,,,0.045679426920138703,,,,,,0.03889607997691021,,,,,,0.033842878797501516,,,,,,,,,4.0,,,,,,1.0,,,,,,23.0,,,,,,,,,4.0,,,,,,1.0,,,,,,21.0,,,,,,
那須烏山市議会議員選挙（2006年04月16日投票）,那須烏山市議会議員選挙,栃木県,那須烏山市,20060416.0,2006.0,4.0,16.0,20060409.0,78.37,20.0,24.0,1.2,25780.0,,,,任期満了,,,,,那須烏山市議会議員選挙（2006年04月16日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.85,0.15,0.0,0.8202579030557161,0.17974209694428397,,0.03905990014551029,0.05991403231476133,,19922.99,4.0,60.958333333333336,9.29372174582868,34.0,55.75,60.5,66.75,77.0,59.2,8.121576201698781,34.0,55.75,59.5,65.0,70.0,,,2485.0,,,,,,996.0,,,990.0,,,15451.99,,,,,,,19922.989999999998,,,0.12473027391972792,,,,,,0.049992496106257146,,,0.04969133649115921,,,0.7755858934828558,,,,,,,1.0,,,0.06236513695986396,,,,,,0.049992496106257146,,,0.04969133649115921,,,0.03877929467414279,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,20.0,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,16.0,,,,,,
那須烏山市議会議員選挙（2010年04月25日投票）,那須烏山市議会議員選挙,栃木県,那須烏山市,20100425.0,2010.0,4.0,25.0,20100418.0,71.92,18.0,23.0,1.2777777777777777,25141.0,,,-639.0,任期満了,78.37,,,,那須烏山市議会議員選挙（2010年04月25日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.08695652173913043,0.05555555555555555,0.6086956521739131,0.391304347826087,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7179857766827192,0.28201422331728077,,0.05128469833447995,0.031334913701920084,,17857.999999999996,3.0,,,,,,,,,,,,,,,,,1512.0,,,,,,970.0,,,,,,15376.0,,,,,,,17858.0,,,0.08466793593907493,,,,,,0.05431739276514727,,,,,,0.8610146712957778,,,,,,,1.0,,,0.08466793593907493,,,,,,0.05431739276514727,,,,,,0.04100069863313228,,,,,,,,,1.0,,,,,,1.0,,,,,,21.0,,,,,,,,,1.0,,,,,,1.0,,,,,,16.0,,,,,,
那須烏山市議会議員選挙（2014年04月20日投票）,那須烏山市議会議員選挙,栃木県,那須烏山市,20140420.0,2014.0,4.0,20.0,20140413.0,67.23,18.0,19.0,1.0555555555555556,,,,,任期満了,71.92,,,,那須烏山市議会議員選挙（2014年04月20日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.631578947368421,0.2631578947368421,0.10526315789473684,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.6218286862597338,0.29942225571464454,0.07874905802562171,0.051819057188311146,0.05988445114292891,0.039374529012810855,15924.0,3.0,60.0,8.926601286397629,40.0,56.0,62.0,66.0,77.0,59.888888888888886,9.158413793331055,40.0,55.0,61.0,66.5,77.0,,,1572.0,,,,,,864.0,,,,,,13488.0,,,,,,,15924.0,,,0.0987189148455162,,,,,,0.05425772418990203,,,,,,0.8470233609645818,,,,,,,1.0,,,0.0987189148455162,,,,,,0.05425772418990203,,,,,,0.04982490358615187,,,,,,,,,1.0,,,,,,1.0,,,,,,17.0,,,,,,,,,1.0,,,,,,1.0,,,,,,16.0,,,,,,
那須烏山市議会議員選挙（2018年04月22日投票）,那須烏山市議会議員選挙,栃木県,那須烏山市,20180422.0,2018.0,4.0,22.0,20180415.0,63.97,17.0,19.0,1.1176470588235294,,,,,任期満了,67.23,,,,那須烏山市議会議員選挙（2018年04月22日投票）,1.0,19.0,17.0,1.1176470588235294,0.0,0.0,0.0,0.05263157894736842,0.058823529411764705,0.6842105263157895,0.3157894736842105,0.0,0.7058823529411765,0.29411764705882354,0.0,0.7312973970075836,0.2687026029924165,,0.05625364592366027,0.04478376716540275,,14637.0,3.0,60.473684210526315,10.75256846208644,35.0,56.0,62.0,68.5,81.0,59.705882352941174,10.985363020494203,35.0,54.0,61.0,68.0,81.0,,,1360.0,,,,,,750.0,,,,,,12527.0,,,,,,,14637.0,,,0.09291521486643438,,,,,,0.05124000819840131,,,,,,0.8558447769351644,,,,,,,1.0,,,0.09291521486643438,,,,,,0.05124000819840131,,,,,,0.05034381040795084,,,,,,,,,1.0,,,,,,1.0,,,,,,17.0,,,,,,,,,1.0,,,,,,1.0,,,,,,15.0,,,,,,
那須町議会議員補欠選挙（2002年04月07日投票）,那須町議会議員補欠選挙,栃木県,那須町,20020407.0,2002.0,4.0,7.0,20020402.0,76.93,2.0,4.0,2.0,21603.0,,,,その他,,,,,那須町議会議員補欠選挙（2002年04月07日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,15868.0,2.0,56.5,5.937171043518958,47.0,53.75,58.5,61.25,62.0,61.5,0.5,61.0,61.25,61.5,61.75,62.0,,,,,,,,,1815.0,,,,,,14053.0,,,,,,,15868.0,,,,,,,,,0.11438114444164356,,,,,,0.8856188555583564,,,,,,,1.0,,,,,,,,,0.11438114444164356,,,,,,0.2952062851861188,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,,,
