,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_ざおう民衆党,得票数_みんなの党,得票数_仙台市を福祉のまちにする会,得票数_公明党,得票数_国民民主党,得票数_地域政党富谷町民党 ,得票数_地域政党輝くまち ,得票数_幸福実現党,得票数_日本共産党,得票数_杜の市民・県民会議,得票数_民主党,得票数_清き碧の女川をつくる会,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由党,得票数_自由民主党,得票数_sum_v,得票率_ざおう民衆党,得票率_みんなの党,得票率_仙台市を福祉のまちにする会,得票率_公明党,得票率_国民民主党,得票率_地域政党富谷町民党 ,得票率_地域政党輝くまち ,得票率_幸福実現党,得票率_日本共産党,得票率_杜の市民・県民会議,得票率_民主党,得票率_清き碧の女川をつくる会,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_ざおう民衆党,一人あたり得票率_みんなの党,一人あたり得票率_仙台市を福祉のまちにする会,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_地域政党富谷町民党 ,一人あたり得票率_地域政党輝くまち ,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_杜の市民・県民会議,一人あたり得票率_民主党,一人あたり得票率_清き碧の女川をつくる会,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由党,一人あたり得票率_自由民主党,立候補者数_ざおう民衆党,立候補者数_みんなの党,立候補者数_仙台市を福祉のまちにする会,立候補者数_公明党,立候補者数_国民民主党,立候補者数_地域政党富谷町民党 ,立候補者数_地域政党輝くまち ,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_杜の市民・県民会議,立候補者数_民主党,立候補者数_清き碧の女川をつくる会,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由党,立候補者数_自由民主党,当選者数_ざおう民衆党,当選者数_みんなの党,当選者数_仙台市を福祉のまちにする会,当選者数_公明党,当選者数_国民民主党,当選者数_地域政党富谷町民党 ,当選者数_地域政党輝くまち ,当選者数_幸福実現党,当選者数_日本共産党,当選者数_杜の市民・県民会議,当選者数_民主党,当選者数_清き碧の女川をつくる会,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由党,当選者数_自由民主党
大崎市議会議員選挙（2014年04月20日投票）,大崎市議会議員選挙,宮城県,大崎市,20140420.0,2014.0,4.0,20.0,20140413.0,54.87,30.0,32.0,1.0666666666666669,,,,,任期満了,69.3,,,,大崎市議会議員選挙（2014年04月20日投票）,1.0,32.0,30.0,1.0666666666666667,0.0,0.0,0.0,0.09375,0.1,0.90625,0.0625,0.03125,0.9,0.06666666666666667,0.03333333333333333,0.8694882533776479,0.1021867034211979,0.028325043201154174,0.02998235356474648,0.05109335171059895,0.028325043201154174,59487.994,4.0,62.5625,6.1944405518174115,40.0,59.75,63.0,66.0,73.0,62.46666666666667,6.3651830732160075,40.0,59.25,63.0,65.75,73.0,,,,5635.0,,,,,7196.0,,,,44617.994,2039.0,,,,,59487.994,,,,0.09472499610593695,,,,,0.12096558508932072,,,,0.7500335950141469,0.03427582379059546,,,,,1.0,,,,0.04736249805296847,,,,,0.03024139627233018,,,,0.030001343800565877,0.03427582379059546,,,,,,,,2.0,,,,,4.0,,,,25.0,1.0,,,,,,,,2.0,,,,,4.0,,,,23.0,1.0,,,,
大崎市議会議員選挙（2018年04月15日投票）,大崎市議会議員選挙,宮城県,大崎市,20180415.0,2018.0,4.0,15.0,20180408.0,51.24,30.0,33.0,1.1,,,,,任期満了,54.87,,,,大崎市議会議員選挙（2018年04月15日投票）,1.0,33.0,30.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7575757575757576,0.24242424242424243,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8103988777033319,0.18960112229666826,,0.032415955108133276,0.023700140287083532,,55178.993,3.0,62.333333333333336,10.51598110429353,32.0,62.0,65.0,67.0,80.0,61.56666666666667,10.381661181568626,32.0,62.0,64.5,67.0,74.0,,,,5853.0,,,,,7399.0,,,,41926.993,,,,,,55178.993,,,,0.10607297599649924,,,,,0.1340908849133945,,,,0.7598361390901063,,,,,,1.0,,,,0.05303648799824962,,,,,0.0268181769826789,,,,0.02922446688808101,,,,,,,,,2.0,,,,,5.0,,,,26.0,,,,,,,,,2.0,,,,,4.0,,,,24.0,,,,,
大河原町議会議員補欠選挙（2000年10月15日投票）,大河原町議会議員補欠選挙,宮城県,大河原町,20001015.0,2000.0,10.0,15.0,20001010.0,74.0,3.0,4.0,1.3333333333333333,17629.0,,,,その他,,,,,大河原町議会議員補欠選挙（2000年10月15日投票）,1.0,4.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.0,,0.9274594236502153,0.0725405763497847,,0.3091531412167384,0.0725405763497847,12076.0,2.0,62.0,6.745368781616021,55.0,55.75,61.0,67.25,71.0,60.666666666666664,7.3181661333667165,55.0,55.5,56.0,63.5,71.0,,,,,,,,,2515.0,,,,9561.0,,,,,,12076.0,,,,,,,,,0.20826432593574032,,,,0.7917356740642597,,,,,,1.0,,,,,,,,,0.20826432593574032,,,,0.26391189135475324,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,
大河原町議会議員補欠選挙（2008年10月19日投票）,大河原町議会議員補欠選挙,宮城県,大河原町,20081019.0,2008.0,10.0,19.0,20081014.0,62.69,2.0,4.0,2.0,18739.0,,,1110.0,その他,74.0,,,,大河原町議会議員補欠選挙（2008年10月19日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.5,0.5,,0.5246597818743365,0.47534021812566357,,0.17488659395811215,0.47534021812566357,10361.0,1.0,52.25,12.336429791475327,33.0,45.75,56.0,62.5,64.0,48.5,15.5,33.0,40.75,48.5,56.25,64.0,,,,,,,,,,,,,10361.0,,,,,,10361.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,
大河原町議会議員補欠選挙（2020年10月18日投票）,大河原町議会議員補欠選挙,宮城県,大河原町,20201018.0,2020.0,10.0,18.0,20201013.0,51.62,1.0,3.0,3.0,,,,,その他,62.69,,,,大河原町議会議員補欠選挙（2020年10月18日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.38640310122356497,0.6135968987764351,,0.19320155061178249,0.6135968987764351,7952.99,1.0,70.66666666666667,8.379870059984357,62.0,65.0,68.0,75.0,82.0,82.0,0.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,7952.99,,,,,,7952.99,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,
大河原町議会議員選挙（2001年04月15日投票）,大河原町議会議員選挙,宮城県,大河原町,20010415.0,2001.0,4.0,15.0,20010410.0,68.43,20.0,21.0,1.05,17627.0,,,,任期満了,,,,,大河原町議会議員選挙（2001年04月15日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.09523809523809523,0.1,0.8571428571428571,0.047619047619047616,0.09523809523809523,0.85,0.05,0.1,0.7640788921527486,0.08627780109106169,0.14964330675618967,0.042448827341819366,0.08627780109106169,0.07482165337809484,11915.0,4.0,61.333333333333336,6.251349060752013,51.0,56.0,61.0,67.0,72.0,60.8,5.921148537234986,51.0,56.0,59.5,67.0,70.0,,,,1028.0,,,,,1330.0,,,,9038.0,519.0,,,,,11915.0,,,,0.08627780109106169,,,,,0.11162400335711288,,,,0.7585396558959295,0.04355853965589593,,,,,1.0,,,,0.08627780109106169,,,,,0.037208001119037624,,,,0.047408728493495596,0.04355853965589593,,,,,,,,1.0,,,,,3.0,,,,16.0,1.0,,,,,,,,1.0,,,,,2.0,,,,16.0,1.0,,,,
大河原町議会議員選挙（2005年04月17日投票）,大河原町議会議員選挙,宮城県,大河原町,20050417.0,2005.0,4.0,17.0,20050412.0,62.5,17.0,20.0,1.1764705882352942,18337.0,,,710.0,任期満了,68.43,,,,大河原町議会議員選挙（2005年04月17日投票）,1.0,20.0,17.0,1.1764705882352942,0.0,0.0,0.0,0.1,0.11764705882352941,0.8,0.2,0.0,0.8235294117647058,0.17647058823529413,0.0,0.8185941223193011,0.181405877680699,,0.05116213264495632,0.04535146942017475,,11331.0,5.0,60.6,6.843975452907471,41.0,58.0,60.0,65.0,72.0,60.88235294117647,7.379481513280204,41.0,58.0,61.0,65.0,72.0,,,,1000.0,,,,,1125.0,,861.0,,7845.0,500.0,,,,,11331.0,,,,0.08825346394845998,,,,,0.09928514694201747,,0.07598623245962403,,0.6923484246756685,0.04412673197422999,,,,,1.0,,,,0.08825346394845998,,,,,0.049642573471008734,,0.07598623245962403,,0.046156561645044565,0.04412673197422999,,,,,,,,1.0,,,,,2.0,,1.0,,15.0,1.0,,,,,,,,1.0,,,,,2.0,,1.0,,12.0,1.0,,,,
大河原町議会議員選挙（2009年04月19日投票）,大河原町議会議員選挙,宮城県,大河原町,20090419.0,2009.0,4.0,19.0,20090414.0,65.51,15.0,20.0,1.3333333333333333,18563.0,,,226.0,任期満了,62.5,,,,大河原町議会議員選挙（2009年04月19日投票）,1.0,20.0,15.0,1.3333333333333333,0.0,0.0,0.0,0.1,0.13333333333333333,0.7,0.3,0.0,0.8,0.2,0.0,0.7142001944538313,0.2857998055461687,,0.05101429960384509,0.047633300924361445,,12043.99,4.0,56.5,12.467958934805647,25.0,48.75,61.0,64.5,71.0,59.53333333333333,9.135036337579008,41.0,58.0,62.0,65.0,71.0,,,,1150.0,,,,,1223.0,,1190.0,,8480.99,,,,,,12043.99,,,,0.09548330744213504,,,,,0.10154442174063578,,0.09880446596186147,,0.7041678048553677,,,,,,1.0,,,,0.09548330744213504,,,,,0.05077221087031789,,0.09880446596186147,,0.04401048780346048,,,,,,,,,1.0,,,,,2.0,,1.0,,16.0,,,,,,,,,1.0,,,,,2.0,,1.0,,11.0,,,,,
大河原町議会議員選挙（2013年04月14日投票）,大河原町議会議員選挙,宮城県,大河原町,20130414.0,2013.0,4.0,14.0,20130409.0,59.3,15.0,18.0,1.2,18829.0,,,266.0,任期満了,65.51,,,,大河原町議会議員選挙（2013年04月14日投票）,1.0,18.0,15.0,1.2,0.0,0.0,0.0,0.1111111111111111,0.06666666666666667,0.7222222222222222,0.2777777777777778,0.0,0.7333333333333333,0.26666666666666666,0.0,0.7271409152695968,0.27285908473040327,,0.055933916559199756,0.054571816946080653,,11034.999999999998,4.0,58.22222222222222,12.053379219840549,35.0,47.5,62.0,68.0,75.0,57.0,12.649110640673518,35.0,46.0,62.0,66.0,75.0,,,,800.0,,,,,1030.0,,1230.0,,7975.0,,,,,,11035.0,,,,0.07249660172179428,,,,,0.09333937471681016,,0.11146352514725873,,0.7227004984141369,,,,,,1.0,,,,0.07249660172179428,,,,,0.04666968735840508,,0.11146352514725873,,0.05162146417243835,,,,,,,,,1.0,,,,,2.0,,1.0,,14.0,,,,,,,,,1.0,,,,,1.0,,1.0,,12.0,,,,,
大河原町議会議員選挙（2017年04月16日投票）,大河原町議会議員選挙,宮城県,大河原町,20170416.0,2017.0,4.0,16.0,20170411.0,55.34,15.0,16.0,1.0666666666666669,19281.0,,,452.0,任期満了,59.3,,,,大河原町議会議員選挙（2017年04月16日投票）,1.0,16.0,15.0,1.0666666666666667,0.0,0.0,0.0,0.0625,0.06666666666666667,0.875,0.125,0.0,0.8666666666666667,0.13333333333333333,0.0,0.8052239229024943,0.1947760770975057,,0.05751599449303531,0.09738803854875284,,10584.0,0.0,59.875,12.509371487009249,39.0,48.5,66.0,68.0,79.0,58.6,11.870411394162659,39.0,48.0,66.0,67.5,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大河原町議会議員選挙（2021年04月18日投票）,大河原町議会議員選挙,宮城県,大河原町,20210418.0,2021.0,4.0,18.0,20210413.0,51.78,15.0,17.0,1.1333333333333333,19365.0,9377.0,9988.0,84.0,任期満了,55.34,,,,大河原町議会議員選挙（2021年04月18日投票）,1.0,17.0,15.0,1.1333333333333333,0.0,0.0,0.0,0.058823529411764705,0.06666666666666667,0.7058823529411765,0.29411764705882354,0.0,0.8,0.2,0.0,0.776570632753557,0.22342936724644308,,0.06471421939612974,0.044685873449288614,,9918.996,4.0,60.0,11.75735064194511,43.0,51.0,57.0,70.0,83.0,60.46666666666667,12.279341278025552,43.0,49.5,57.0,70.0,83.0,,,,667.55,,,,,964.0,,,,7664.446,,,,,623.0,9918.996,,,,0.06730015820149539,,,,,0.09718725564563188,,,,0.7727038099420547,,,,,0.06280877621081811,1.0,,,,0.06730015820149539,,,,,0.09718725564563188,,,,0.05519312928157533,,,,,0.06280877621081811,,,,1.0,,,,,1.0,,,,14.0,,,,,1.0,,,,1.0,,,,,1.0,,,,12.0,,,,,1.0
大衡村議会議員補欠選挙（2012年06月10日投票）,大衡村議会議員補欠選挙,宮城県,大衡村,20120610.0,2012.0,6.0,10.0,20120605.0,無投票,1.0,1.0,1.0,4472.0,,,,その他,,,,,大衡村議会議員補欠選挙（2012年06月10日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,48.0,0.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
大衡村議会議員選挙（2007年04月22日投票）,大衡村議会議員選挙,宮城県,大衡村,20070422.0,2007.0,4.0,22.0,20070417.0,83.41,14.0,15.0,1.0714285714285714,4454.0,,,,任期満了,,,,,大衡村議会議員選挙（2007年04月22日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7199891716296697,0.2800108283703303,,0.0654535610572427,0.07000270709258258,,3694.0,1.0,53.666666666666664,8.186710097604667,39.0,47.0,58.0,59.0,66.0,52.785714285714285,7.756827144325106,39.0,46.5,55.5,58.75,64.0,,,,,,,,,,,,,3694.0,,,,,,3694.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,14.0,,,,,
大衡村議会議員選挙（2011年09月11日投票）,大衡村議会議員選挙,宮城県,大衡村,20110911.0,2011.0,9.0,11.0,20110906.0,80.82,14.0,15.0,1.0714285714285714,4421.0,,,-33.0,任期満了,83.41,,,,大衡村議会議員選挙（2011年09月11日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8112676056338028,0.18873239436619718,,0.06760563380281691,0.06291079812206572,,3550.0,1.0,57.733333333333334,7.388880534665286,43.0,51.0,62.0,63.0,69.0,56.92857142857143,6.984311866239792,43.0,50.5,60.0,62.75,67.0,,,,,,,,,,,,,3550.0,,,,,,3550.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,14.0,,,,,
大衡村議会議員選挙（2015年04月26日投票）,大衡村議会議員選挙,宮城県,大衡村,20150426.0,2015.0,4.0,26.0,20150421.0,80.94,14.0,15.0,1.0714285714285714,4532.0,,,111.0,解散,80.82,,,,大衡村議会議員選挙（2015年04月26日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.0,0.06666666666666667,0.0,0.0,0.07142857142857142,0.0,,0.058046767537826685,,,0.058046767537826685,,3635.0,1.0,59.06666666666667,7.602338821412498,47.0,53.0,57.0,66.0,70.0,59.785714285714285,7.359916259505863,47.0,53.25,59.5,66.0,70.0,,,,,,,,,,,,,3635.0,,,,,,3635.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,14.0,,,,,
大衡村議会議員選挙（2019年04月21日投票）,大衡村議会議員選挙,宮城県,大衡村,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,12.0,12.0,1.0,,,,,任期満了,80.94,,,,大衡村議会議員選挙（2019年04月21日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.75,0.16666666666666666,0.08333333333333333,0.75,0.16666666666666666,0.08333333333333333,,,,,,,0.0,1.0,63.166666666666664,9.770988804733236,41.0,57.25,67.0,70.25,74.0,63.166666666666664,9.770988804733236,41.0,57.25,67.0,70.25,74.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,12.0,,,,,
大郷町議会議員補欠選挙（2017年08月27日投票）,大郷町議会議員補欠選挙,宮城県,大郷町,20170827.0,2017.0,8.0,27.0,20170822.0,無投票,1.0,1.0,1.0,,,,,任期満了/石垣正博議員の町長選出馬による辞職のため,,,,,大郷町議会議員補欠選挙（2017年08月27日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0,0.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大郷町議会議員選挙（2007年06月17日投票）,大郷町議会議員選挙,宮城県,大郷町,20070617.0,2007.0,6.0,17.0,20070612.0,83.41,14.0,15.0,1.0714285714285714,7805.0,,,,任期満了,,,,,大郷町議会議員選挙（2007年06月17日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9281964175416924,0.07180358245830759,,0.06629974411012088,0.07180358245830759,,6476.0,3.0,60.13333333333333,5.402057221302106,54.0,57.0,59.0,62.0,75.0,59.642857142857146,5.259102895485705,54.0,57.0,58.5,60.75,75.0,,,,489.0,,,,,531.0,,,,5456.0,,,,,,6476.0,,,,0.07550957381099443,,,,,0.08199505867819641,,,,0.8424953675108091,,,,,,1.0,,,,0.07550957381099443,,,,,0.08199505867819641,,,,0.06480733596236993,,,,,,,,,1.0,,,,,1.0,,,,13.0,,,,,,,,,1.0,,,,,1.0,,,,12.0,,,,,
大郷町議会議員選挙（2011年09月11日投票）,大郷町議会議員選挙,宮城県,大郷町,20110911.0,2011.0,9.0,11.0,20110907.0,81.93,14.0,16.0,1.1428571428571428,7532.0,,,-273.0,任期満了,83.41,,,,大郷町議会議員選挙（2011年09月11日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5625,0.375,0.0625,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.5740322580645162,0.36514336917562723,0.060824372759856624,0.06378136200716847,0.06085722819593787,0.060824372759856624,6138.0,3.0,,,,,,,,,,,,,,,,,,357.0,,,,,506.0,,,,5275.0,,,,,,6138.0,,,,0.05816226783968719,,,,,0.08243727598566308,,,,0.8594004561746498,,,,,,1.0,,,,0.05816226783968719,,,,,0.08243727598566308,,,,0.06138574686961784,,,,,,,,,1.0,,,,,1.0,,,,14.0,,,,,,,,,1.0,,,,,1.0,,,,12.0,,,,,
大郷町議会議員選挙（2015年08月30日投票）,大郷町議会議員選挙,宮城県,大郷町,20150830.0,2015.0,8.0,30.0,20150825.0,76.76,14.0,15.0,1.0714285714285714,7153.0,,,-379.0,任期満了,81.93,,,,大郷町議会議員選挙（2015年08月30日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.7857142857142857,0.21428571428571427,0.0,0.7848247384841256,0.21517526151587446,,0.0654020615403438,0.07172508717195815,,5449.000000000001,3.0,61.93333333333333,4.090096440047458,52.0,59.0,63.0,65.0,67.0,62.642857142857146,3.220628662170142,56.0,59.75,63.0,65.0,67.0,,,,370.0,,,,,379.0,,,,4700.0,,,,,,5449.0,,,,0.06790236740686365,,,,,0.06955404661405762,,,,0.8625435859790788,,,,,,1.0,,,,0.06790236740686365,,,,,0.06955404661405762,,,,0.06634950661377528,,,,,,,,,1.0,,,,,1.0,,,,13.0,,,,,,,,,1.0,,,,,1.0,,,,12.0,,,,,
大郷町議会議員選挙（2019年08月25日投票）,大郷町議会議員選挙,宮城県,大郷町,20190825.0,2019.0,8.0,25.0,20190820.0,無投票,14.0,14.0,1.0,,,,,任期満了,76.76,,,,大郷町議会議員選挙（2019年08月25日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.07142857142857142,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,,,,,,,0.0,3.0,61.92857142857143,10.780036348429878,37.0,60.75,65.0,68.5,74.0,61.92857142857143,10.780036348429878,37.0,60.75,65.0,68.5,74.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,12.0,,,,,,,,,1.0,,,,,1.0,,,,12.0,,,,,
女川町議会議員選挙（2003年04月27日投票）,女川町議会議員選挙,宮城県,女川町,20030427.0,2003.0,4.0,27.0,20030422.0,85.06,18.0,20.0,1.1111111111111112,9368.0,,,,任期満了,,,,,女川町議会議員選挙（2003年04月27日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.05,0.0,0.7,0.25,0.05,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.6968508916150247,0.2367522448463387,0.06639686353863665,0.049775063686787475,0.04735044896926774,0.06639686353863665,7907.0,3.0,58.85,9.722525392098495,38.0,55.75,59.0,63.0,77.0,58.833333333333336,10.242883708539635,38.0,55.25,59.0,65.0,77.0,,,,412.0,,,,,652.0,,,,6843.0,,,,,,7907.0,,,,0.05210572910079676,,,,,0.08245858100417351,,,,0.8654356898950297,,,,,,1.0,,,,0.05210572910079676,,,,,0.041229290502086756,,,,0.05090798175853116,,,,,,,,,1.0,,,,,2.0,,,,17.0,,,,,,,,,1.0,,,,,1.0,,,,16.0,,,,,
女川町議会議員選挙（2007年04月22日投票）,女川町議会議員選挙,宮城県,女川町,20070422.0,2007.0,4.0,22.0,20070417.0,82.33,16.0,17.0,1.0625,8921.0,,,-447.0,任期満了,85.06,,,,女川町議会議員選挙（2007年04月22日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.11764705882352941,0.875,0.0,0.125,0.8236830081188143,,0.1763169918811857,0.05491220054125429,,0.08815849594059284,7288.01,4.0,62.76470588235294,10.663458283340994,41.0,59.0,64.0,70.0,81.0,61.625,9.9365172470036,41.0,56.75,62.5,67.0,78.0,,,,439.56,,,,,1107.62,,,275.39,5465.44,,,,,,7288.009999999999,,,,0.060312760273380533,,,,,0.15197838641824038,,,0.037786720929307176,0.7499221323790719,,,,,,1.0,,,,0.060312760273380533,,,,,0.07598919320912019,,,0.037786720929307176,0.057686317875313226,,,,,,,,,1.0,,,,,2.0,,,1.0,13.0,,,,,,,,,1.0,,,,,2.0,,,0.0,13.0,,,,,
女川町議会議員選挙（2011年11月13日投票）,女川町議会議員選挙,宮城県,女川町,20111113.0,2011.0,11.0,13.0,20111104.0,67.99,12.0,13.0,1.0833333333333333,7414.0,,,-1507.0,任期満了,82.33,,,,女川町議会議員選挙（2011年11月13日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.75,0.25,0.0,0.8361344537815126,0.1638655462184874,,0.08361344537815127,0.0546218487394958,,4998.0,2.0,62.38461538461539,7.468276101550752,46.0,59.0,64.0,66.0,75.0,63.75,6.015604707757983,53.0,60.5,64.5,66.5,75.0,,,,,,,,,1107.0,,,,3891.0,,,,,,4998.0,,,,,,,,,0.22148859543817526,,,,0.7785114045618248,,,,,,1.0,,,,,,,,,0.11074429771908763,,,,0.07077376405107498,,,,,,,,,,,,,,2.0,,,,11.0,,,,,,,,,,,,,,2.0,,,,10.0,,,,,
女川町議会議員選挙（2015年10月25日投票）,女川町議会議員選挙,宮城県,女川町,20151025.0,2015.0,10.0,25.0,20151016.0,無投票,12.0,12.0,1.0,,,,,任期満了,67.99,,,,女川町議会議員選挙（2015年10月25日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,,,,,,,0.0,2.0,63.083333333333336,10.411998954198095,42.0,58.5,65.5,70.0,79.0,63.083333333333336,10.411998954198095,42.0,58.5,65.5,70.0,79.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,10.0,,,,,,,,,,,,,,2.0,,,,10.0,,,,,
女川町議会議員選挙（2019年10月27日投票）,女川町議会議員選挙,宮城県,女川町,20191027.0,2019.0,10.0,27.0,20191022.0,68.77,12.0,14.0,1.1666666666666667,,,,,任期満了,,,,,女川町議会議員選挙（2019年10月27日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.21428571428571427,0.16666666666666666,0.5714285714285714,0.42857142857142855,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6291384484135185,0.3708615515864816,,0.07864230605168981,0.061810258597746935,,3764.9979999999996,2.0,58.714285714285715,13.981766552133797,30.0,50.5,60.5,68.5,83.0,61.166666666666664,12.38166206757217,36.0,53.5,62.0,69.25,83.0,,,,,,,,,302.0,,,,3462.9979999999996,,,,,,3764.9979999999996,,,,,,,,,0.08021252600930998,,,,0.91978747399069,,,,,,1.0,,,,,,,,,0.08021252600930998,,,,0.07075288261466847,,,,,,,,,,,,,,1.0,,,,13.0,,,,,,,,,,,,,,1.0,,,,11.0,,,,,
