,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_たちあがれ日本,得票数_はなまる組,得票数_みんなの党,得票数_公明党,得票数_公明政治連盟,得票数_国民民主党,得票数_地域産業を発展させる会・イノベーション静岡,得票数_幸福実現党,得票数_新社会党,得票数_新自由クラブ,得票数_日本共産党,得票数_日本民主党,得票数_日本社会党,得票数_日本維新の会,得票数_民主党,得票数_民社党,得票数_浜松ハッピーネットワーク,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_緑の党 Greens Japan,得票数_緑の党 グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_青年自由,得票数_sum_v,得票率_たちあがれ日本,得票率_はなまる組,得票率_みんなの党,得票率_公明党,得票率_公明政治連盟,得票率_国民民主党,得票率_地域産業を発展させる会・イノベーション静岡,得票率_幸福実現党,得票率_新社会党,得票率_新自由クラブ,得票率_日本共産党,得票率_日本民主党,得票率_日本社会党,得票率_日本維新の会,得票率_民主党,得票率_民社党,得票率_浜松ハッピーネットワーク,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_緑の党 Greens Japan,得票率_緑の党 グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_青年自由,得票率_sum_v,一人あたり得票率_たちあがれ日本,一人あたり得票率_はなまる組,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_公明政治連盟,一人あたり得票率_国民民主党,一人あたり得票率_地域産業を発展させる会・イノベーション静岡,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_新自由クラブ,一人あたり得票率_日本共産党,一人あたり得票率_日本民主党,一人あたり得票率_日本社会党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民社党,一人あたり得票率_浜松ハッピーネットワーク,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党 Greens Japan,一人あたり得票率_緑の党 グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_青年自由,立候補者数_たちあがれ日本,立候補者数_はなまる組,立候補者数_みんなの党,立候補者数_公明党,立候補者数_公明政治連盟,立候補者数_国民民主党,立候補者数_地域産業を発展させる会・イノベーション静岡,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_新自由クラブ,立候補者数_日本共産党,立候補者数_日本民主党,立候補者数_日本社会党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民社党,立候補者数_浜松ハッピーネットワーク,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党 Greens Japan,立候補者数_緑の党 グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,立候補者数_青年自由,当選者数_たちあがれ日本,当選者数_はなまる組,当選者数_みんなの党,当選者数_公明党,当選者数_公明政治連盟,当選者数_国民民主党,当選者数_地域産業を発展させる会・イノベーション静岡,当選者数_幸福実現党,当選者数_新社会党,当選者数_新自由クラブ,当選者数_日本共産党,当選者数_日本民主党,当選者数_日本社会党,当選者数_日本維新の会,当選者数_民主党,当選者数_民社党,当選者数_浜松ハッピーネットワーク,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党 Greens Japan,当選者数_緑の党 グリーンズジャパン,当選者数_自由党,当選者数_自由民主党,当選者数_青年自由
沼津市議会議員選挙（2011年04月24日投票）,沼津市議会議員選挙,静岡県,沼津市,20110424.0,2011.0,4.0,24.0,20110417.0,45.49,28.0,36.0,1.2857142857142858,168766.0,,,-902.0,任期満了,51.25,,,,沼津市議会議員選挙（2011年04月24日投票）,1.0,36.0,28.0,1.2857142857142858,0.0,0.0,0.0,0.1388888888888889,0.10714285714285714,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.6785714285714286,0.25,0.07142857142857142,0.6059879695685366,0.3127755547950614,0.08123647563640193,0.027544907707660757,0.026064629566255118,0.04061823781820097,75974.0,5.0,,,,,,,,,,,,,,,,,1512.0,8982.0,,,,,,,5942.0,,,,,,,54645.0,,,,,,,4893.0,,75974.0,,,0.01990154526548556,0.11822465580330113,,,,,,,0.07821096690973228,,,,,,,0.7192592202595625,,,,,,,0.06440361176191856,,1.0,,,0.01990154526548556,0.03940821860110038,,,,,,,0.026070322303244093,,,,,,,0.026639230379983794,,,,,,,0.03220180588095928,,,,1.0,3.0,,,,,,,3.0,,,,,,,27.0,,,,,,,2.0,,,,0.0,3.0,,,,,,,2.0,,,,,,,21.0,,,,,,,2.0,
沼津市議会議員選挙（2015年04月26日投票）,沼津市議会議員選挙,静岡県,沼津市,20150426.0,2015.0,4.0,26.0,20150419.0,45.05,28.0,36.0,1.2857142857142858,164123.0,,,-4643.0,任期満了,45.49,,,,沼津市議会議員選挙（2015年04月26日投票）,1.0,36.0,28.0,1.2857142857142858,0.0,0.0,0.0,0.05555555555555555,0.07142857142857142,0.6944444444444444,0.2777777777777778,0.027777777777777776,0.8214285714285714,0.14285714285714285,0.03571428571428571,0.773185014913937,0.1992857729250472,0.02752921216101579,0.030927400596557478,0.01992857729250472,0.02752921216101579,73086.0,5.0,55.416666666666664,12.06320162035491,29.0,45.0,56.0,64.75,75.0,56.214285714285715,11.80604307383403,29.0,46.75,57.0,64.75,75.0,,,,8550.55,,,,235.0,,,5960.32,,,,,,,52041.13,,,,,,,6299.0,,73086.0,,,,0.1169929945543606,,,,0.003215390088389021,,,0.08155214404947596,,,,,,,0.7120533344279342,,,,,,,0.08618613687984018,,1.0,,,,0.038997664851453534,,,,0.003215390088389021,,,0.027184048016491987,,,,,,,0.0273866667087667,,,,,,,0.02872871229328006,,,,,3.0,,,,1.0,,,3.0,,,,,,,26.0,,,,,,,3.0,,,,,3.0,,,,0.0,,,2.0,,,,,,,20.0,,,,,,,3.0,
沼津市議会議員選挙（2019年04月21日投票）,沼津市議会議員選挙,静岡県,沼津市,20190421.0,2019.0,4.0,21.0,20190414.0,41.16,28.0,36.0,1.2857142857142858,163356.0,,,-767.0,任期満了,45.05,,,,沼津市議会議員選挙（2019年04月21日投票）,1.0,36.0,28.0,1.2857142857142858,0.0,0.0,0.0,,,,,,,,,,,,,,,66463.99799999999,5.0,,,,,,,,,,,,,,,,,,8107.0,,,,,,,3994.0,,,,,,,40711.998,,3808.0,,,,,9843.0,,66463.99799999999,,,,0.12197581012204534,,,,,,,0.06009268356080536,,,,,,,0.6125421164101504,,0.057294176013907565,,,,,0.14809521389309144,,1.0,,,,0.04065860337401511,,,,,,,0.03004634178040268,,,,,,,0.02450168465640602,,0.028647088006953782,,,,,0.03702380347327286,,,,,3.0,,,,,,,2.0,,,,,,,25.0,,2.0,,,,,4.0,,,,,3.0,,,,,,,2.0,,,,,,,17.0,,2.0,,,,,4.0,
浜松市議会議員増員選挙（2005年07月24日投票）,浜松市議会議員増員選挙,静岡県,浜松市,20050724.0,2005.0,7.0,24.0,20050717.0,,0.0,36.0,,163766.0,,,,その他,,,,,浜松市議会議員増員選挙（2005年07月24日投票）,11.0,36.0,19.0,1.894736842105263,0.05555555555555555,0.18181818181818182,0.18181818181818182,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.029411764705882353,,99873.0,3.0,54.72222222222222,8.248269552899197,33.0,51.75,55.0,59.5,70.0,54.8421052631579,7.263920631194154,33.0,51.5,54.0,58.0,65.0,,,,5608.0,,,,,,,11251.0,,,,,,,,,,,,,,,,16859.0,,,,0.33264131917670087,,,,,,,0.6673586808232991,,,,,,,,,,,,,,,,1.0,,,,0.33264131917670087,,,,,,,0.16683967020582477,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,31.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,16.0,,,,,,,,
浜松市議会議員選挙（2003年04月27日投票）,浜松市議会議員選挙,静岡県,浜松市,20030427.0,2003.0,4.0,27.0,20030420.0,55.4,46.0,55.0,1.1956521739130437,458736.0,,,,任期満了,,,,,浜松市議会議員選挙（2003年04月27日投票）,1.0,55.0,46.0,1.1956521739130435,0.0,0.0,0.0,0.09090909090909091,0.08695652173913043,0.6363636363636364,0.34545454545454546,0.01818181818181818,0.7391304347826086,0.2391304347826087,0.021739130434782608,0.6730444524859956,0.31307991226378656,0.013875635250217849,0.019229841499599876,0.01647789011914666,0.013875635250217849,248348.99000000002,5.0,54.10909090909091,8.796017130234109,34.0,48.5,54.0,59.0,73.0,54.21739130434783,9.470579256601814,34.0,48.25,54.5,59.75,73.0,,,,30284.56,,,,,,,14755.59,,,,4422.0,,,192216.84,6670.0,,,,,,,,248348.99,,,,0.12194356014896619,,,,,,,0.05941473730173012,,,,0.01780558882079609,,,0.7739787466017075,0.026857367126800074,,,,,,,,1.0,,,,0.020323926691494364,,,,,,,0.01485368432543253,,,,0.01780558882079609,,,0.01799950573492343,0.026857367126800074,,,,,,,,,,,6.0,,,,,,,4.0,,,,1.0,,,43.0,1.0,,,,,,,,,,,6.0,,,,,,,2.0,,,,1.0,,,36.0,1.0,,,,,,,
浜松市議会議員選挙（2007年04月08日投票）,浜松市議会議員選挙,静岡県,浜松市,20070408.0,2007.0,4.0,8.0,20070330.0,57.23,46.0,70.0,1.5217391304347827,631303.0,,,172567.0,任期満了,55.4,,,,浜松市議会議員選挙（2007年04月08日投票）,7.0,70.0,54.0,1.2962962962962963,0.08571428571428572,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.6571428571428571,0.2857142857142857,0.05714285714285714,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.7129528706882982,0.25030640697872825,0.03674072233297363,0.017823821767207454,0.012515320348936413,0.009185180583243408,366350.99,7.0,55.82857142857143,9.49582077784211,25.0,51.0,56.0,62.0,77.0,54.851851851851855,9.268439893106402,25.0,49.5,56.0,60.0,77.0,,8371.0,,32646.0,,,,,,,,,,,15220.0,,,,7251.0,,,,,,49031.05,,112519.05,,0.07439629111692642,,0.29013753671045034,,,,,,,,,,,0.13526598384895713,,,,0.06444242108336322,,,,,,0.43575776724030285,,1.0,,0.018599072779231604,,0.07253438417761258,,,,,,,,,,,0.06763299192447857,,,,0.06444242108336322,,,,,,0.07262629454005047,,,4.0,,4.0,,,,,,,7.0,,,,2.0,,,46.0,1.0,,,,,,6.0,,,0.0,,4.0,,,,,,,4.0,,,,2.0,,,37.0,1.0,,,,,,6.0,
浜松市議会議員選挙（2011年04月10日投票）,浜松市議会議員選挙,静岡県,浜松市,20110410.0,2011.0,4.0,10.0,20110401.0,55.3,46.0,66.0,1.4347826086956519,637185.0,,,5882.0,任期満了,57.23,,,,浜松市議会議員選挙（2011年04月10日投票）,7.0,66.0,46.0,1.434782608695652,0.0,0.0,0.0,0.15151515151515152,0.06521739130434782,0.6666666666666666,0.30303030303030304,0.030303030303030304,0.8478260869565217,0.15217391304347827,0.0,0.7605405452270237,0.21924969871770789,0.020209756055268323,0.017285012391523268,0.010962484935885395,0.010104878027634162,346021.0,9.0,55.13636363636363,10.254173376013513,29.0,50.0,58.0,62.0,75.0,56.43478260869565,9.044941353219256,29.0,51.25,58.0,62.0,75.0,4012.0,,3500.0,36815.0,,,,,,,29092.0,,,,18501.0,,6603.0,201652.0,6790.0,,,,,,39056.0,,346021.0,0.01159467199967632,,0.010114993020654816,0.10639527658725915,,,,,,,0.08407582198768283,,,,0.05346785310718136,,0.019082656832966786,0.5827738778860243,0.01962308646007034,,,,,,0.11287176211848414,,1.0,0.01159467199967632,,0.010114993020654816,0.02127905531745183,,,,,,,0.010509477748460354,,,,0.01336696327679534,,0.006360885610988929,0.015750645348270927,0.00981154323003517,,,,,,0.022574352423696827,,1.0,,1.0,5.0,,,,,,,8.0,,,,4.0,,3.0,37.0,2.0,,,,,,5.0,,0.0,,0.0,5.0,,,,,,,2.0,,,,2.0,,0.0,31.0,1.0,,,,,,5.0,
浜松市議会議員選挙（2015年04月12日投票）,浜松市議会議員選挙,静岡県,浜松市,20150412.0,2015.0,4.0,12.0,20150403.0,53.5,46.0,58.0,1.2608695652173914,637012.0,,,-173.0,任期満了,55.3,,,,浜松市議会議員選挙（2015年04月12日投票）,7.0,58.0,46.0,1.2608695652173914,0.0,0.0,0.0,0.1896551724137931,0.1956521739130435,0.5862068965517241,0.3448275862068966,0.06896551724137931,0.6304347826086957,0.30434782608695654,0.06521739130434782,0.6507844503441731,0.300736998906815,0.04847855074901193,0.019140719127769795,0.01503684994534075,0.012119637687252983,332972.0,6.0,54.37931034482759,11.629077091804593,27.0,47.0,56.0,63.75,71.0,54.23913043478261,10.734310659321018,27.0,47.25,56.0,62.75,71.0,,,,33909.0,,,,,,,31064.0,,,,10659.0,,,187357.0,,,7400.0,,,,62583.0,,332972.0,,,,0.10183739173263819,,,,,,,0.09329312975265187,,,,0.03201170068354096,,,0.5626809461456218,,,0.022224090914551374,,,,0.18795274077099575,,1.0,,,,0.020367478346527638,,,,,,,0.015548854958775312,,,,0.01600585034177048,,,0.015630026281822827,,,0.022224090914551374,,,,0.02349409259637447,,,,,5.0,,,,,,,6.0,,,,2.0,,,36.0,,,1.0,,,,8.0,,,,,5.0,,,,,,,5.0,,,,2.0,,,26.0,,,1.0,,,,7.0,
浜松市議会議員選挙（2019年04月07日投票）,浜松市議会議員選挙,静岡県,浜松市,20190407.0,2019.0,4.0,7.0,20190329.0,56.25,46.0,61.0,1.326086956521739,543562.0,,,-93450.0,任期満了,53.5,,,,浜松市議会議員選挙（2019年04月07日投票）,7.0,61.0,46.0,1.326086956521739,0.13114754098360656,0.2857142857142857,0.0,0.21311475409836064,0.2608695652173913,,,,,,,,,,,,,295526.99600000004,6.0,56.80327868852459,10.36042228415132,27.0,51.0,57.0,65.0,74.0,56.26086956521739,10.81752760993391,27.0,50.25,57.5,64.75,74.0,,,,33033.0,,4053.0,,,,,,,,,,,,,,3207.0,,,,,,,40293.0,,,,0.8198198198198198,,0.1005881914972824,,,,,,,,,,,,,,0.07959198868289777,,,,,,,1.0,,,,0.16396396396396395,,0.1005881914972824,,,,,,,,,,,,,,0.07959198868289777,,,,,,,,,,5.0,,1.0,,,,,7.0,,,,,,,38.0,,1.0,,,,,9.0,,,,,5.0,,0.0,,,,,4.0,,,,,,,28.0,,0.0,,,,,9.0,
清水町議会議員選挙（2007年04月22日投票）,清水町議会議員選挙,静岡県,清水町,20070422.0,2007.0,4.0,22.0,20070417.0,61.01,16.0,18.0,1.125,24327.0,,,,任期満了,,,,,清水町議会議員選挙（2007年04月22日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.5,0.5,0.0,0.4200251597987216,0.5799748402012784,,0.0525031449748402,0.057997484020127846,,14706.0,3.0,55.388888888888886,10.698592269229156,33.0,53.0,57.0,63.0,69.0,55.8125,9.951248351337634,33.0,53.0,57.0,61.0,69.0,,,,1703.0,,,,,,,1279.0,,,,,,,11724.0,,,,,,,,,14706.0,,,,0.11580307357541139,,,,,,,0.08697130422956616,,,,,,,0.7972256221950225,,,,,,,,,1.0,,,,0.11580307357541139,,,,,,,0.04348565211478308,,,,,,,0.0531483748130015,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,15.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,13.0,,,,,,,,
清水町議会議員選挙（2011年04月24日投票）,清水町議会議員選挙,静岡県,清水町,20110424.0,2011.0,4.0,24.0,20110419.0,52.61,16.0,17.0,1.0625,24637.0,,,310.0,任期満了,61.01,,,,清水町議会議員選挙（2011年04月24日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.058823529411764705,0.0625,0.8235294117647058,0.17647058823529413,0.0,0.875,0.125,0.0,0.9060015588464536,0.09399844115354637,,0.06471439706046098,0.03133281371784879,,12830.0,3.0,,,,,,,,,,,,,,,,,,1640.0,,,,,,,923.0,,,,,,,10267.0,,,,,,,,,12830.0,,,,0.12782540919719407,,,,,,,0.07194076383476228,,,,,,,0.8002338269680437,,,,,,,,,1.0,,,,0.12782540919719407,,,,,,,0.03597038191738114,,,,,,,0.05715955906914598,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,14.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,13.0,,,,,,,,
清水町議会議員選挙（2015年04月26日投票）,清水町議会議員選挙,静岡県,清水町,20150426.0,2015.0,4.0,26.0,20150421.0,,14.0,17.0,1.2142857142857142,24874.0,,,237.0,任期満了,52.61,,,,清水町議会議員選挙（2015年04月26日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.058823529411764705,0.07142857142857142,0.7058823529411765,0.29411764705882354,0.0,0.6428571428571429,0.35714285714285715,0.0,0.7026070629017116,0.29739293709828846,,0.058550588575142636,0.05947858741965769,,13847.0,3.0,59.35294117647059,12.499134918162222,39.0,48.0,61.0,67.0,77.0,58.42857142857143,10.93300563636999,40.0,49.25,61.0,66.0,77.0,,,,1598.0,,,,,,,1103.0,,,,,,,11146.0,,,,,,,,,13847.0,,,,0.11540405864086084,,,,,,,0.07965624322958041,,,,,,,0.8049396981295588,,,,,,,,,1.0,,,,0.11540405864086084,,,,,,,0.039828121614790206,,,,,,,0.057495692723539917,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,14.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,11.0,,,,,,,,
清水町議会議員選挙（2019年04月21日投票）,清水町議会議員選挙,静岡県,清水町,20190421.0,2019.0,4.0,21.0,20190416.0,,14.0,15.0,1.0714285714285714,,,,,任期満了,,,,,清水町議会議員選挙（2019年04月21日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,,,,,,,,,,,,,,,12646.0,3.0,,,,,,,,,,,,,,,,,,1735.0,,,,,,,911.0,,,,,,,10000.0,,,,,,,,,12646.0,,,,0.13719753281670094,,,,,,,0.07203858927724181,,,,,,,0.7907638779060573,,,,,,,,,1.0,,,,0.13719753281670094,,,,,,,0.036019294638620906,,,,,,,0.06589698982550478,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,12.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,11.0,,,,,,,,
湖西市議会議員補欠選挙（2008年11月16日投票）,湖西市議会議員補欠選挙,静岡県,湖西市,20081116.0,2008.0,11.0,16.0,20081109.0,57.27,1.0,3.0,3.0,33839.0,,,,その他,,,,,湖西市議会議員補欠選挙（2008年11月16日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.7785959062702602,0.22140409372973974,,0.3892979531351301,0.22140409372973974,21594.0,1.0,58.666666666666664,4.921607686744467,53.0,55.5,58.0,61.5,65.0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,21594.0,,,,,,,,,21594.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
湖西市議会議員補欠選挙（2012年11月18日投票）,湖西市議会議員補欠選挙,静岡県,湖西市,20121118.0,2012.0,11.0,18.0,20121111.0,50.29,1.0,2.0,2.0,,,,,その他,57.27,,,,湖西市議会議員補欠選挙（2012年11月18日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.4549021059254599,0.5450978940745401,,0.4549021059254599,0.5450978940745401,27019.0,1.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,27019.0,,,,,,,,,27019.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
湖西市議会議員選挙（1999年04月25日投票）,湖西市議会議員選挙,静岡県,湖西市,19990425.0,1999.0,4.0,25.0,19990418.0,77.78,22.0,26.0,1.181818181818182,32504.0,,,,任期満了,,,,,湖西市議会議員選挙（1999年04月25日投票）,1.0,26.0,22.0,1.1818181818181819,0.0,0.0,0.0,0.07692307692307693,0.045454545454545456,0.6538461538461539,0.3076923076923077,0.038461538461538464,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.6783119478754448,0.26664548107287045,0.055042571051684856,0.039900702816202636,0.033330685134108806,0.055042571051684856,25017.0,3.0,58.0,5.291502622129181,45.0,54.75,60.0,61.0,66.0,58.18181818181818,5.059970927300271,45.0,57.0,60.0,60.75,66.0,,,,1394.0,,,,,,,1142.0,,,,,,,22481.0,,,,,,,,,25017.0,,,,0.05572210896590318,,,,,,,0.04564895870807851,,,,,,,0.8986289323260183,,,,,,,,,1.0,,,,0.05572210896590318,,,,,,,0.04564895870807851,,,,,,,0.03744287218025076,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,24.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,20.0,,,,,,,,
湖西市議会議員選挙（2003年04月27日投票）,湖西市議会議員選挙,静岡県,湖西市,20030427.0,2003.0,4.0,27.0,20030420.0,74.39,20.0,21.0,1.05,32778.0,,,274.0,任期満了,77.78,,,,湖西市議会議員選挙（2003年04月27日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.09523809523809523,0.1,0.8571428571428571,0.14285714285714285,0.0,0.85,0.15,0.0,0.8565393259916035,0.1434606740083964,,0.04758551811064464,0.04782022466946547,,24145.99,3.0,60.04761904761905,6.535443224494386,43.0,55.0,63.0,64.0,69.0,60.0,6.6932802122726045,43.0,55.0,63.0,64.25,69.0,,,,1870.0,,,,,,,1255.0,,,,,,,21020.99,,,,,,,,,24145.99,,,,0.07744557170776596,,,,,,,0.051975504007083576,,,,,,,0.8705789242851505,,,,,,,,,1.0,,,,0.07744557170776596,,,,,,,0.051975504007083576,,,,,,,0.04581994338342897,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,19.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,18.0,,,,,,,,
湖西市議会議員選挙（2007年04月22日投票）,湖西市議会議員選挙,静岡県,湖西市,20070422.0,2007.0,4.0,22.0,20070415.0,74.69,17.0,22.0,1.2941176470588236,33393.0,,,615.0,任期満了,74.39,,,,湖西市議会議員選挙（2007年04月22日投票）,1.0,22.0,17.0,1.2941176470588236,0.0,0.0,0.0,0.13636363636363635,0.058823529411764705,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.045454545454545456,,,24727.0,3.0,61.09090909090909,4.491497937103863,53.0,58.25,61.0,64.75,69.0,60.88235294117647,4.638488000874429,53.0,58.0,61.0,65.0,69.0,,,,1870.0,,,,,,,942.0,,,,,,,21915.0,,,,,,,,,24727.0,,,,0.07562583410846443,,,,,,,0.038096008411857486,,,,,,,0.8862781574796781,,,,,,,,,1.0,,,,0.07562583410846443,,,,,,,0.038096008411857486,,,,,,,0.044313907873983906,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,20.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,15.0,,,,,,,,
湖西市議会議員選挙（2011年04月24日投票）,湖西市議会議員選挙,静岡県,湖西市,20110424.0,2011.0,4.0,24.0,20110417.0,69.22,18.0,25.0,1.3888888888888888,47304.0,,,13911.0,任期満了,74.69,,,,湖西市議会議員選挙（2011年04月24日投票）,1.0,25.0,18.0,1.3888888888888888,0.0,0.0,0.0,0.12,0.1111111111111111,0.68,0.32,0.0,0.7222222222222222,0.2777777777777778,0.0,0.6311794112201444,0.3688205887798556,,0.03712820066000849,0.04610257359748195,,32406.0,3.0,,,,,,,,,,,,,,,,,,2369.0,,,,,,,1271.0,,,,,,,28766.0,,,,,,,,,32406.0,,,,0.07310374621983583,,,,,,,0.03922113188915633,,,,,,,0.8876751218910078,,,,,,,,,1.0,,,,0.07310374621983583,,,,,,,0.03922113188915633,,,,,,,0.03859457051700034,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,23.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,16.0,,,,,,,,
湖西市議会議員選挙（2015年04月26日投票）,湖西市議会議員選挙,静岡県,湖西市,20150426.0,2015.0,4.0,26.0,20150419.0,61.74,18.0,19.0,1.0555555555555556,,,,,任期満了,69.22,,,,湖西市議会議員選挙（2015年04月26日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.21052631578947367,0.2222222222222222,0.7894736842105263,0.21052631578947367,0.0,0.7777777777777778,0.2222222222222222,0.0,0.8218014757065293,0.1781985242934707,,0.054786765047101955,0.04454963107336767,,28732.0,3.0,65.05263157894737,5.155208752836161,52.0,62.0,66.0,68.5,74.0,64.61111111111111,4.934446821285923,52.0,61.5,65.5,68.0,74.0,,,,2363.0,,,,,,,1385.0,,,,,,,24984.0,,,,,,,,,28732.0,,,,0.08224279548934986,,,,,,,0.04820409299735486,,,,,,,0.8695531115132953,,,,,,,,,1.0,,,,0.08224279548934986,,,,,,,0.04820409299735486,,,,,,,0.05115018303019384,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,16.0,,,,,,,,
湖西市議会議員選挙（2019年04月21日投票）,湖西市議会議員選挙,静岡県,湖西市,20190421.0,2019.0,4.0,21.0,20190414.0,59.7,18.0,20.0,1.1111111111111112,47293.0,,,,任期満了,61.74,,,,湖西市議会議員選挙（2019年04月21日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,,,,,,,,,,,,,,,27888.999,4.0,,,,,,,,,,,,,,,,,,2242.0,,,,,,,849.0,,,,,,,23053.999,,1744.0,,,,,,,27888.999,,,,0.08039012085016031,,,,,,,0.03044211088393671,,,,,,,0.826634150619748,,0.06253361764615503,,,,,,,1.0,,,,0.08039012085016031,,,,,,,0.03044211088393671,,,,,,,0.04862553827174988,,0.06253361764615503,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,17.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,15.0,,1.0,,,,,,
