,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_みんなの党,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_新党市民,得票数_新社会党,得票数_日本共産党,得票数_日本社会党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由党,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_みんなの党,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_新党市民,得票率_新社会党,得票率_日本共産党,得票率_日本社会党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新党市民,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本社会党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由党,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新党市民,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本社会党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由党,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_みんなの党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新党市民,当選者数_新社会党,当選者数_日本共産党,当選者数_日本社会党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由党,当選者数_自由民主党
南国市議会議員選挙（2007年10月14日投票）,南国市議会議員選挙,高知県,南国市,20071014.0,2007.0,10.0,14.0,20071007.0,57.32,21.0,26.0,1.238095238095238,40190.0,,,450.0,任期満了,64.74,,,,南国市議会議員選挙（2007年10月14日投票）,1.0,26.0,21.0,1.2380952380952381,0.0,0.0,0.0,0.19230769230769232,0.19047619047619047,0.5,0.46153846153846156,0.038461538461538464,0.6190476190476191,0.38095238095238093,0.0,0.5740279828015332,0.4122493698762024,0.013722647322264315,0.044155998677041015,0.0343541141563502,0.013722647322264315,22809.010000000002,5.0,55.69230769230769,6.649287010761325,41.0,52.0,57.0,59.75,68.0,56.714285714285715,6.36315927180574,43.0,55.0,59.0,60.0,68.0,,,2439.6099999999997,,,,,4061.96,,1129.0,14040.44,1138.0,,,,22809.010000000002,,,0.10695817135421483,,,,,0.17808576523049444,,0.0494979834723208,0.6155655155572293,0.049892564385740544,,,,1.0,,,0.053479085677107414,,,,,0.03561715304609889,,0.0494979834723208,0.03620973620924878,0.049892564385740544,,,,,,2.0,,,,,5.0,,1.0,17.0,1.0,,,,,,2.0,,,,,4.0,,1.0,13.0,1.0,,,
南国市議会議員選挙（2011年10月16日投票）,南国市議会議員選挙,高知県,南国市,20111016.0,2011.0,10.0,16.0,20111009.0,55.3,21.0,25.0,1.1904761904761905,39315.0,,,-875.0,任期満了,57.32,,,,南国市議会議員選挙（2011年10月16日投票）,1.0,25.0,21.0,1.1904761904761905,0.0,0.0,0.0,0.2,0.19047619047619047,0.64,0.32,0.04,0.6666666666666666,0.3333333333333333,0.0,0.6481531468855805,0.3369588609062659,0.01488799220815361,0.04050957168034878,0.04211985761328324,0.01488799220815361,21561.0,5.0,,,,,,,,,,,,,,,,,2291.58,,,,,3369.82,,744.0,14259.6,896.0,,,,21561.0,,,0.1062835675525254,,,,,0.1562923797597514,,0.0345067482955336,0.661360790315848,0.04155651407634154,,,,1.0,,,0.0531417837762627,,,,,0.03907309493993785,,0.0345067482955336,0.03890357590093224,0.04155651407634154,,,,,,2.0,,,,,4.0,,1.0,17.0,1.0,,,,,,2.0,,,,,4.0,,1.0,13.0,1.0,,,
南国市議会議員選挙（2015年10月11日投票）,南国市議会議員選挙,高知県,南国市,20151011.0,2015.0,10.0,11.0,20151004.0,50.96,21.0,23.0,1.0952380952380951,,,,,任期満了,55.3,,,,南国市議会議員選挙（2015年10月11日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.21739130434782608,0.19047619047619047,0.7391304347826086,0.17391304347826086,0.08695652173913043,0.7619047619047619,0.14285714285714285,0.09523809523809523,0.7321570024945273,0.16358193758590844,0.10426105991956422,0.04306805897026631,0.04089548439647711,0.05213052995978211,19642.999999999996,5.0,61.21739130434783,9.021503401844374,39.0,57.0,64.0,67.0,76.0,61.42857142857143,9.409070742900065,39.0,56.0,64.0,67.0,76.0,,,2088.55,,,,,3341.4700000000003,,774.0,12627.98,811.0,,,,19643.0,,,0.10632540854248333,,,,,0.17010996283663393,,0.03940334979381968,0.6428743063686809,0.04128697245838212,,,,1.0,,,0.053162704271241666,,,,,0.04252749070915848,,0.03940334979381968,0.042858287091245395,0.04128697245838212,,,,,,2.0,,,,,4.0,,1.0,15.0,1.0,,,,,,2.0,,,,,4.0,,1.0,13.0,1.0,,,
南国市議会議員選挙（2019年10月13日投票）,南国市議会議員選挙,高知県,南国市,20191013.0,2019.0,10.0,13.0,20191006.0,43.17,21.0,24.0,1.1428571428571428,,,,,任期満了,50.96,,,,南国市議会議員選挙（2019年10月13日投票）,1.0,24.0,21.0,1.1428571428571428,0.0,0.0,0.0,0.20833333333333334,0.23809523809523808,0.7083333333333334,0.25,0.041666666666666664,0.8095238095238095,0.14285714285714285,0.047619047619047616,0.7661842375301336,0.18063250320201338,0.05318325926785293,0.04506966103118433,0.030105417200335563,0.05318325926785293,16790.998,6.0,60.25,10.49305325759222,41.0,52.0,61.5,68.5,76.0,61.76190476190476,9.937446073671051,43.0,55.0,64.0,70.0,76.0,199.0,,2037.373,,,,,2652.899,,,10588.726,728.0,585.0,,,16790.998,0.01185158857144763,,0.12133721890741694,,,,,0.1579953139176123,,,0.6306192163205546,0.04335656522620037,0.03484009705676816,,,1.0,0.01185158857144763,,0.06066860945370847,,,,,0.03949882847940307,,,0.04204128108803697,0.04335656522620037,0.03484009705676816,,,1.0,,2.0,,,,,4.0,,,15.0,1.0,1.0,,,0.0,,2.0,,,,,4.0,,,13.0,1.0,1.0,,
四万十市議会議員補欠選挙（2017年04月23日投票）,四万十市議会議員補欠選挙,高知県,四万十市,20170423.0,2017.0,4.0,23.0,20170416.0,54.3,2.0,3.0,1.5,28899.0,,,,退職,,,,,四万十市議会議員補欠選挙（2017年04月23日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,14738.0,2.0,55.333333333333336,9.463379711052259,42.0,51.5,61.0,62.0,63.0,52.5,10.5,42.0,47.25,52.5,57.75,63.0,,,,,,,,3570.0,,,11168.0,,,,,14738.0,,,,,,,,0.24223096756683404,,,0.757769032433166,,,,,1.0,,,,,,,,0.24223096756683404,,,0.378884516216583,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,0.0,,,2.0,,,,
四万十市議会議員選挙（2006年04月16日投票）,四万十市議会議員選挙,高知県,四万十市,20060416.0,2006.0,4.0,16.0,20060409.0,75.71,26.0,31.0,1.1923076923076923,30161.0,,,,任期満了,,,,,四万十市議会議員選挙（2006年04月16日投票）,1.0,31.0,26.0,1.1923076923076923,0.0,0.0,0.0,0.06451612903225806,0.07692307692307693,0.6451612903225806,0.3548387096774194,0.0,0.6923076923076923,0.3076923076923077,0.0,0.653803749108838,0.34619625089116207,,0.0326901874554419,0.0314723864446511,,22638.979999999996,4.0,58.516129032258064,8.683952451326473,33.0,56.0,60.0,65.0,71.0,58.26923076923077,9.37491617319525,33.0,55.25,60.5,65.0,71.0,,,1855.0,,,,,3732.0,,,15419.56,1632.42,,,,22638.979999999996,,,0.08193832054270998,,,,,0.1648484163155761,,,0.6811066576321019,0.0721066055096122,,,,1.0,,,0.04096916027135499,,,,,0.03296968326311522,,,0.030959393528731904,0.0360533027548061,,,,,,2.0,,,,,5.0,,,22.0,2.0,,,,,,2.0,,,,,5.0,,,17.0,2.0,,,
四万十市議会議員選挙（2010年04月18日投票）,四万十市議会議員選挙,高知県,四万十市,20100418.0,2010.0,4.0,18.0,20100411.0,69.2,22.0,23.0,1.0454545454545454,29216.0,,,-945.0,任期満了,75.71,,,,四万十市議会議員選挙（2010年04月18日投票）,1.0,23.0,22.0,1.0454545454545454,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.043478260869565216,,,20008.0,4.0,,,,,,,,,,,,,,,,,2116.56,,,,,2798.0,,,13461.140000000001,1632.3,,,,20008.0,,,0.10578568572570972,,,,,0.13984406237504998,,,0.6727878848460617,0.08158236705317873,,,,1.0,,,0.05289284286285486,,,,,0.034961015593762496,,,0.04485252565640411,0.040791183526589364,,,,,,2.0,,,,,4.0,,,15.0,2.0,,,,,,2.0,,,,,4.0,,,14.0,2.0,,,
四万十市議会議員選挙（2014年04月13日投票）,四万十市議会議員選挙,高知県,四万十市,20140413.0,2014.0,4.0,13.0,20140406.0,64.87,20.0,22.0,1.1,,,,,任期満了,69.2,,,,四万十市議会議員選挙（2014年04月13日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.045454545454545456,0.05,0.6363636363636364,0.36363636363636365,0.0,0.65,0.35,0.0,0.6083999159609245,0.3916000840390754,,0.04345713685435175,0.04895001050488443,,18538.995000000003,4.0,59.72727272727273,11.338517692850083,30.0,56.5,61.5,65.75,79.0,60.25,11.635613434623892,30.0,57.5,62.5,66.0,79.0,,,1782.0,,,,,3006.137,,,12918.023000000003,832.835,,,,18538.995000000003,,,0.09612171533570184,,,,,0.16215210155674564,,,0.6968027662772444,0.04492341683030822,,,,1.0,,,0.04806085766785092,,,,,0.04053802538918641,,,0.04645351775181629,0.04492341683030822,,,,,,2.0,,,,,4.0,,,15.0,1.0,,,,,,2.0,,,,,3.0,,,14.0,1.0,,,
四万十市議会議員選挙（2018年04月15日投票）,四万十市議会議員選挙,高知県,四万十市,20180415.0,2018.0,4.0,15.0,20180408.0,60.33,20.0,21.0,1.05,,,,,任期満了,64.87,,,,四万十市議会議員選挙（2018年04月15日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.09523809523809523,0.1,,,,,,,,,,,,,17116.998,4.0,58.57142857142857,11.235875486991821,34.0,57.0,62.0,66.0,73.0,58.05,11.262659543820012,34.0,55.25,62.0,65.25,73.0,,,1806.0,,,,,3152.0,,,11322.998,836.0,,,,17116.998,,,0.1055091552852901,,,,,0.18414443934619845,,,0.6615060654911568,0.048840339877354665,,,,1.0,,,0.05275457764264505,,,,,0.04603610983654961,,,0.04725043324936834,0.048840339877354665,,,,,,2.0,,,,,4.0,,,14.0,1.0,,,,,,2.0,,,,,4.0,,,13.0,1.0,,,
四万十町議会議員補欠選挙（2010年04月11日投票）,四万十町議会議員補欠選挙,高知県,四万十町,20100411.0,2010.0,4.0,11.0,20100406.0,,0.0,3.0,,,,,,その他,,,,,四万十町議会議員補欠選挙（2010年04月11日投票）,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,
四万十町議会議員補欠選挙（2014年04月13日投票）,四万十町議会議員補欠選挙,高知県,四万十町,20140413.0,2014.0,4.0,13.0,20140408.0,,2.0,3.0,1.5,,,,,その他,,,,,四万十町議会議員補欠選挙（2014年04月13日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,,0.3638999248362504,0.6361000751637496,,0.1819499624181252,0.6361000751637496,9313.0,1.0,60.333333333333336,2.357022603955158,57.0,59.5,62.0,62.0,62.0,59.5,2.5,57.0,58.25,59.5,60.75,62.0,,,,,,,,,,,9313.0,,,,,9313.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,
四万十町議会議員選挙（2007年01月28日投票）,四万十町議会議員選挙,高知県,四万十町,20070128.0,2007.0,1.0,28.0,20070123.0,82.78,26.0,33.0,1.2692307692307692,17334.0,,,,任期満了,,,,,四万十町議会議員選挙（2007年01月28日投票）,3.0,33.0,26.0,1.2692307692307692,0.0,0.0,0.0,0.09090909090909091,0.11538461538461539,0.9090909090909091,0.09090909090909091,0.0,0.8846153846153846,0.11538461538461539,0.0,0.8664232038766767,0.13357679612332327,,0.02888077346255589,0.04452559870777442,,14239.0,4.0,58.96969696969697,5.160953919840604,47.0,56.0,58.0,62.0,74.0,59.42307692307692,5.039635799746133,51.0,56.25,58.5,61.5,74.0,,,824.0,,,,,1832.6599999999999,,247.49,11334.85,,,,,14239.0,,,0.057869232389915023,,,,,0.12870707212585153,,0.017381136315752513,0.796042559168481,,,,,1.0,,,0.057869232389915023,,,,,0.03217676803146288,,0.017381136315752513,0.029483057746980776,,,,,,,1.0,,,,,4.0,,1.0,27.0,,,,,,,1.0,,,,,4.0,,0.0,21.0,,,,
四万十町議会議員選挙（2011年01月30日投票）,四万十町議会議員選挙,高知県,四万十町,20110130.0,2011.0,1.0,30.0,20110125.0,76.91,20.0,22.0,1.1,16688.0,,,-646.0,任期満了,82.78,,,,四万十町議会議員選挙（2011年01月30日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.05,0.8636363636363636,0.09090909090909091,0.045454545454545456,0.85,0.1,0.05,0.8150812593232315,0.11480803956975741,0.07011070110701108,0.04289901364859113,0.057404019784878704,0.07011070110701108,12737.0,3.0,59.95454545454545,5.312740028607672,41.0,59.25,62.0,63.0,68.0,59.75,5.521548695791789,41.0,58.5,62.0,63.0,68.0,,,737.0,,,,,1164.0,,,10836.0,,,,,12737.0,,,0.05786291905472246,,,,,0.09138729685169192,,,0.8507497840935856,,,,,1.0,,,0.05786291905472246,,,,,0.04569364842584596,,,0.044776304425978186,,,,,,,1.0,,,,,2.0,,,19.0,,,,,,,1.0,,,,,2.0,,,17.0,,,,
四万十町議会議員選挙（2015年01月25日投票）,四万十町議会議員選挙,高知県,四万十町,20150125.0,2015.0,1.0,25.0,20150120.0,,18.0,20.0,1.1111111111111112,,,,,任期満了,76.91,,,,四万十町議会議員選挙（2015年01月25日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.7,0.25,0.05,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.703397212543554,0.24921602787456446,0.047386759581881537,0.050242658038825286,0.04984320557491289,0.047386759581881537,11480.0,3.0,,,,,,,,,,,,,,,,,704.0,,,,,833.0,,,9943.0,,,,,11480.0,,,0.06132404181184669,,,,,0.07256097560975609,,,0.8661149825783973,,,,,1.0,,,0.06132404181184669,,,,,0.07256097560975609,,,0.04811749903213318,,,,,,,1.0,,,,,1.0,,,18.0,,,,,,,1.0,,,,,1.0,,,16.0,,,,
四万十町議会議員選挙（2019年01月27日投票）,四万十町議会議員選挙,高知県,四万十市,20190127.0,2019.0,1.0,27.0,20190122.0,68.28,16.0,20.0,1.25,,,,,任期満了,60.33,,,,四万十町議会議員選挙（2019年01月27日投票）,1.0,20.0,16.0,1.25,0.0,0.0,0.0,0.15,0.125,0.8,0.15,0.05,0.875,0.0625,0.0625,0.8758382520550545,0.07426036235309293,0.049901385591852615,0.054739890753440906,0.02475345411769764,0.049901385591852615,10139.999000000002,3.0,63.85,11.533754809254443,29.0,64.5,67.5,70.0,72.0,65.5625,9.178567085880017,32.0,65.0,68.0,70.0,72.0,,,686.0,,,,,1192.0,,,8261.999,,,,,10139.999,,,0.06765286663243261,,,,,0.11755425222428523,,,0.8147928811432822,,,,,1.0,,,0.06765286663243261,,,,,0.058777126112142614,,,0.047928993008428365,,,,,,,1.0,,,,,2.0,,,17.0,,,,,,,1.0,,,,,2.0,,,13.0,,,,
土佐市議会議員補欠選挙（2011年10月16日投票）,土佐市議会議員補欠選挙,高知県,土佐市,20111016.0,2011.0,10.0,16.0,20111009.0,36.34,1.0,2.0,2.0,24183.0,,,,その他,,,,,土佐市議会議員補欠選挙（2011年10月16日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,8667.0,1.0,61.0,1.0,60.0,60.5,61.0,61.5,62.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,8667.0,,,,,8667.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,
土佐市議会議員選挙（2006年04月23日投票）,土佐市議会議員選挙,高知県,土佐市,20060423.0,2006.0,4.0,23.0,20060416.0,68.77,20.0,21.0,1.05,24954.0,,,,任期満了,,,,,土佐市議会議員選挙（2006年04月23日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.19047619047619047,0.2,0.8571428571428571,0.14285714285714285,0.0,0.85,0.15,0.0,0.816729707506167,0.18327029249383298,,0.045373872639231504,0.06109009749794433,,17026.0,3.0,60.19047619047619,7.461769531092968,44.0,56.0,59.0,65.0,74.0,60.65,7.350340128184545,44.0,56.0,59.5,65.5,74.0,,,1253.0,,,,,1233.0,,,14540.0,,,,,17026.0,,,0.0735933278515212,,,,,0.07241865382356397,,,0.8539880183249149,,,,,1.0,,,0.0735933278515212,,,,,0.03620932691178198,,,0.0474437787958286,,,,,,,1.0,,,,,2.0,,,18.0,,,,,,,1.0,,,,,1.0,,,18.0,,,,
土佐市議会議員選挙（2010年04月25日投票）,土佐市議会議員選挙,高知県,土佐市,20100425.0,2010.0,4.0,25.0,20100418.0,66.77,16.0,18.0,1.125,24284.0,,,-670.0,任期満了,68.77,,,,土佐市議会議員選挙（2010年04月25日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.16666666666666666,0.1875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.05555555555555555,,,16082.0,3.0,,,,,,,,,,,,,,,,,1070.0,,,,,835.0,,,14177.0,,,,,16082.0,,,0.06653401318244,,,,,0.0519214028105957,,,0.8815445840069643,,,,,1.0,,,0.06653401318244,,,,,0.0519214028105957,,,0.05509653650043527,,,,,,,1.0,,,,,1.0,,,16.0,,,,,,,1.0,,,,,1.0,,,14.0,,,,
土佐市議会議員選挙（2014年04月20日投票）,土佐市議会議員選挙,高知県,土佐市,20140420.0,2014.0,4.0,20.0,20140413.0,無投票,16.0,16.0,1.0,,,,,任期満了,66.77,,,,土佐市議会議員選挙（2014年04月20日投票）,1.0,16.0,16.0,1.0,1.0,1.0,0.0,0.125,0.125,0.8125,0.1875,0.0,0.8125,0.1875,0.0,,,,,,,0.0,3.0,63.3125,8.424063375236443,47.0,59.0,63.5,69.0,76.0,63.3125,8.424063375236443,47.0,59.0,63.5,69.0,76.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,14.0,,,,,,,1.0,,,,,1.0,,,14.0,,,,
土佐市議会議員選挙（2018年04月22日投票）,土佐市議会議員選挙,高知県,土佐市,20180422.0,2018.0,4.0,22.0,20180415.0,58.77,16.0,19.0,1.1875,,,,,任期満了,,,,,土佐市議会議員選挙（2018年04月22日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.7894736842105263,0.21052631578947367,0.0,0.8125,0.1875,0.0,0.8277092314553293,0.17229076854467074,,0.05518061543035528,0.043072692136167684,,13454.0,3.0,63.10526315789474,11.20570689586387,38.0,55.0,67.0,69.5,80.0,62.125,11.379120132945253,38.0,53.25,67.0,69.25,79.0,,,833.0,,,,,867.0,,,11754.0,,,,,13454.0,,,0.06191467221644121,,,,,0.06444180169466329,,,0.8736435260888955,,,,,1.0,,,0.06191467221644121,,,,,0.06444180169466329,,,0.05139079565228797,,,,,,,1.0,,,,,1.0,,,17.0,,,,,,,1.0,,,,,1.0,,,14.0,,,,
土佐清水市議会議員補欠選挙（2017年05月21日投票）,土佐清水市議会議員補欠選挙,高知県,土佐清水市,20170521.0,2017.0,5.0,21.0,20170514.0,74.14,1.0,2.0,2.0,12557.0,,,,任期満了/岡本詠議員の土佐清水市長選挙への出馬による辞職のため,,,,,土佐清水市議会議員補欠選挙（2017年05月21日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,8630.0,0.0,61.0,1.0,60.0,60.5,61.0,61.5,62.0,62.0,0.0,62.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土佐清水市議会議員選挙（2006年08月27日投票）,土佐清水市議会議員選挙,高知県,土佐清水市,20060827.0,2006.0,8.0,27.0,20060820.0,84.15,16.0,19.0,1.1875,15014.0,,,,任期満了,,,,,土佐清水市議会議員選挙（2006年08月27日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.05263157894736842,0.0,0.631578947368421,0.15789473684210525,0.21052631578947367,0.6875,0.1875,0.125,0.6534412987843891,0.19249840051183623,0.15406030070377477,0.05445344156536575,0.06416613350394541,0.03851507517594369,12504.0,3.0,60.473684210526315,6.0294751543661835,47.0,57.0,61.0,64.0,75.0,61.25,5.595757321399848,47.0,58.5,61.5,64.0,75.0,,,,,,,,574.3,,,11341.7,588.0,,,,12504.0,,,,,,,,0.045929302623160584,,,0.9070457453614844,0.04702495201535509,,,,1.0,,,,,,,,0.045929302623160584,,,0.05335563208008732,0.04702495201535509,,,,,,,,,,,1.0,,,17.0,1.0,,,,,,,,,,,1.0,,,14.0,1.0,,,
土佐清水市議会議員選挙（2010年08月29日投票）,土佐清水市議会議員選挙,高知県,土佐清水市,20100829.0,2010.0,8.0,29.0,20100822.0,無投票,14.0,14.0,1.0,14185.0,,,-829.0,任期満了,84.15,,,,土佐清水市議会議員選挙（2010年08月29日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.07142857142857142,0.07142857142857142,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,11.0,1.0,,,,,,1.0,,,,,1.0,,,11.0,1.0,,,
土佐清水市議会議員選挙（2014年08月31日投票）,土佐清水市議会議員選挙,高知県,土佐清水市,20140831.0,2014.0,8.0,31.0,20140824.0,78.7,12.0,17.0,1.4166666666666667,13085.0,,,-1100.0,任期満了,,,,,土佐清水市議会議員選挙（2014年08月31日投票）,1.0,17.0,12.0,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.5294117647058824,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5318583610480198,0.46814163895198024,,0.06648229513100247,0.052015737661331135,,10169.999,4.0,59.588235294117645,13.814139489196915,27.0,56.0,65.0,70.0,73.0,59.833333333333336,12.30063232340336,30.0,56.0,63.5,69.25,72.0,,,833.003,,,,,593.0,,,8146.996,597.0,,,,10169.999,,,0.08190787432722461,,,,,0.058308756962512975,,,0.8010812980414256,0.05870207066883684,,,,1.0,,,0.08190787432722461,,,,,0.058308756962512975,,,0.05722009271724469,0.05870207066883684,,,,,,1.0,,,,,1.0,,,14.0,1.0,,,,,,1.0,,,,,1.0,,,9.0,1.0,,,
土佐清水市議会議員選挙（2018年08月26日投票）,土佐清水市議会議員選挙,高知県,土佐清水市,20180826.0,2018.0,8.0,26.0,20180819.0,75.06,12.0,14.0,1.1666666666666667,12352.0,,,-733.0,任期満了,78.7,,,,土佐清水市議会議員選挙（2018年08月26日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.4166666666666667,0.5,0.08333333333333333,0.32762195787405873,0.5776492415147877,0.09472880061115355,0.06552439157481174,0.07220615518934846,0.09472880061115355,9163.0,3.0,57.42857142857143,8.25239606516353,37.0,57.5,60.0,63.25,66.0,58.25,8.227241335952167,37.0,59.25,60.5,64.0,66.0,,,,,,,,610.0,,,7762.0,791.0,,,,9163.0,,,,,,,,0.06657208337880607,,,0.8471024773545782,0.08632543926661573,,,,1.0,,,,,,,,0.06657208337880607,,,0.07059187311288152,0.08632543926661573,,,,,,,,,,,1.0,,,12.0,1.0,,,,,,,,,,,1.0,,,10.0,1.0,,,
土佐町議会議員選挙（2003年04月27日投票）,土佐町議会議員選挙,高知県,土佐町,20030427.0,2003.0,4.0,27.0,20030422.0,86.54,15.0,17.0,1.1333333333333333,4169.0,,,,任期満了,,,,,土佐町議会議員選挙（2003年04月27日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.576705149391013,0.3770362160890479,0.04625863451993911,0.0576705149391013,0.06283936934817465,0.04625863451993911,3527.9900000000002,4.0,58.94117647058823,8.74118438761418,46.0,54.0,57.0,62.0,79.0,57.5,7.789645141376559,46.0,53.25,56.5,61.75,76.0,,,236.0,,,,,388.25,,,2675.49,228.25,,,,3527.99,,,0.06689361364402961,,,,,0.11004849786989193,,,0.7583609930867151,0.06469689539936338,,,,1.0,,,0.06689361364402961,,,,,0.055024248934945966,,,0.05833546100667039,0.06469689539936338,,,,,,1.0,,,,,2.0,,,13.0,1.0,,,,,,1.0,,,,,2.0,,,10.0,1.0,,,
