"","","","","/項目 コード","D3201","D320101","D320102","D320103","D320108","D320111","D320113","D320115","D320116","D320117","D320118","D320119","D320120","D320121","D320122","D3202","D3203102"
"調査年 コード","調査年","地域 コード","地域","/項目","D3201_歳入決算総額（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320103_利子割交付金（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320111_使用料（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320115_県支出金（市町村財政）【千円】","D320116_財産収入（市町村財政）【千円】","D320117_寄附金（市町村財政）【千円】","D320118_繰入金（市町村財政）【千円】","D320119_繰越金（市町村財政）【千円】","D320120_諸収入（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D320122_地方特例交付金（市町村財政）【千円】","D3202_自主財源額（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】"
"1988100000","1988年度","35203","山口県 山口市","","41557329","19080374","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35204","山口県 萩市","","25683303","5328825","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35206","山口県 防府市","","26200564","14278557","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35207","山口県 下松市","","12616577","7043777","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35208","山口県 岩国市","","45008780","17227275","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35210","山口県 光市","","15514636","7637865","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35211","山口県 長門市","","17129828","3880638","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35212","山口県 柳井市","","11936482","3706971","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35213","山口県 美祢市","","12765706","3122840","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35215","山口県 周南市","","49705429","26094717","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35216","山口県 山陽小野田市","","21889302","11093075","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35305","山口県 周防大島町","","11908194","1373130","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35321","山口県 和木町","","3267547","2048918","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35341","山口県 上関町","","2934211","247846","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35343","山口県 田布施町","","3774394","1166230","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35344","山口県 平生町","","3674955","1156486","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","35502","山口県 阿武町","","2758611","292608","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36201","徳島県 徳島市","","64001115","34052387","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36202","徳島県 鳴門市","","19451198","6780886","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36203","徳島県 小松島市","","9185846","3441870","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36204","徳島県 阿南市","","20981881","7127929","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36205","徳島県 吉野川市","","12610970","3027078","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36206","徳島県 阿波市","","11795403","2224632","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36207","徳島県 美馬市","","12944408","2212303","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36208","徳島県 三好市","","19472226","2555122","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36301","徳島県 勝浦町","","2612672","377472","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36302","徳島県 上勝町","","2359270","102201","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36321","徳島県 佐那河内村","","1999279","121654","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36341","徳島県 石井町","","4685731","1604088","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36342","徳島県 神山町","","4452962","394676","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36368","徳島県 那賀町","","10159780","754284","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36383","徳島県 牟岐町","","2168763","370531","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36387","徳島県 美波町","","4572229","501373","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36388","徳島県 海陽町","","6234672","568004","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36401","徳島県 松茂町","","4957346","1387778","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36402","徳島県 北島町","","3695507","1797065","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36403","徳島県 藍住町","","6061089","2210051","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36404","徳島県 板野町","","3449732","749879","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36405","徳島県 上板町","","3193846","716536","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36468","徳島県 つるぎ町","","6756748","790890","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","36489","徳島県 東みよし町","","5703757","735787","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37201","香川県 高松市","","97605597","53697217","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37202","香川県 丸亀市","","30959844","10708094","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37203","香川県 坂出市","","18539897","9771672","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37204","香川県 善通寺市","","9861318","3048004","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37205","香川県 観音寺市","","18138562","6478536","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37206","香川県 さぬき市","","17260055","4070025","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37207","香川県 東かがわ市","","10804350","3047374","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37208","香川県 三豊市","","23328096","5503204","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37322","香川県 土庄町","","5286195","1611842","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37324","香川県 小豆島町","","6516517","1647084","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37341","香川県 三木町","","6603188","1446582","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37364","香川県 直島町","","1975397","635176","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37386","香川県 宇多津町","","4588072","1305638","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37387","香川県 綾川町","","8100094","1584848","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37403","香川県 琴平町","","2862983","1177370","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37404","香川県 多度津町","","7070433","2710935","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","37406","香川県 まんのう町","","8234485","1244795","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38201","愛媛県 松山市","","105183125","49686477","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38202","愛媛県 今治市","","58739002","15590047","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38203","愛媛県 宇和島市","","31209454","6998660","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38204","愛媛県 八幡浜市","","15804162","3549821","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38205","愛媛県 新居浜市","","32584037","14534950","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38206","愛媛県 西条市","","30628716","11531479","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38207","愛媛県 大洲市","","20759659","3677516","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38210","愛媛県 伊予市","","12270986","2598647","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38213","愛媛県 四国中央市","","27698316","12522085","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38214","愛媛県 西予市","","22048765","2354728","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38215","愛媛県 東温市","","7792249","1959842","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38356","愛媛県 上島町","","6733294","493540","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38386","愛媛県 久万高原町","","10174544","1007104","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38401","愛媛県 松前町","","6857867","2408850","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38402","愛媛県 砥部町","","4800656","1155364","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38422","愛媛県 内子町","","10226652","1070755","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38442","愛媛県 伊方町","","8838272","2283839","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38484","愛媛県 松野町","","2988275","208990","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38488","愛媛県 鬼北町","","5900546","646687","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","38506","愛媛県 愛南町","","13246568","1662171","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39201","高知県 高知市","","92245496","35241617","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39202","高知県 室戸市","","11264394","1260128","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39203","高知県 安芸市","","11099057","1512851","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39204","高知県 南国市","","15562512","3800913","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39205","高知県 土佐市","","9423241","1989218","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39206","高知県 須崎市","","12115553","2807767","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39208","高知県 宿毛市","","9735493","1740572","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39209","高知県 土佐清水市","","8192416","1192964","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39210","高知県 四万十市","","13427758","2969915","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","39211","高知県 香南市","","12188311","1935446","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
