"","","","","/項目 コード","B1101","B1103"
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1103_可住地面積【ｈａ】"
"1983100000","1983年度","07541","福島県 広野町","","5843","1424"
"1983100000","1983年度","07542","福島県 楢葉町","","10421","2313"
"1983100000","1983年度","07543","福島県 富岡町","","6935","2685"
"1983100000","1983年度","07544","福島県 川内村","","19710","2250"
"1983100000","1983年度","07545","福島県 大熊町","","7857","2825"
"1983100000","1983年度","07546","福島県 双葉町","","5147","2049"
"1983100000","1983年度","07547","福島県 浪江町","","22355","6189"
"1983100000","1983年度","07548","福島県 葛尾村","","8460","1278"
"1983100000","1983年度","07561","福島県 新地町","","4562","2819"
"1983100000","1983年度","07564","福島県 飯舘村","","23100","4350"
"1983100000","1983年度","08201","茨城県 水戸市","","14596","12234"
"1983100000","1983年度","08202","茨城県 日立市","","15303","7172"
"1983100000","1983年度","08203","茨城県 土浦市","","9154","7253"
"1983100000","1983年度","08204","茨城県 古河市","","2103","2038"
"1983100000","1983年度","08205","茨城県 石岡市","","6331","5358"
"1983100000","1983年度","08207","茨城県 結城市","","6521","6186"
"1983100000","1983年度","08208","茨城県 龍ケ崎市","","7447","6091"
"1983100000","1983年度","08210","茨城県 下妻市","","6163","5781"
"1983100000","1983年度","08211","茨城県 常総市","","7962","7406"
"1983100000","1983年度","08212","茨城県 常陸太田市","","11011","5578"
"1983100000","1983年度","08214","茨城県 高萩市","","19379","3576"
"1983100000","1983年度","08215","茨城県 北茨城市","","18641","5480"
"1983100000","1983年度","08216","茨城県 笠間市","","13087","5234"
"1983100000","1983年度","08217","茨城県 取手市","","3684","3345"
"1983100000","1983年度","08302","茨城県 茨城町","","12084","9309"
"1983100000","1983年度","08309","茨城県 大洗町","","2251","1682"
"1983100000","1983年度","08341","茨城県 東海村","","3544","2835"
"1983100000","1983年度","08364","茨城県 大子町","","32507","6045"
"1983100000","1983年度","08442","茨城県 美浦村","","7068","2683"
"1983100000","1983年度","08443","茨城県 阿見町","","7072","5187"
"1983100000","1983年度","08447","茨城県 河内町","","4441","4441"
"1983100000","1983年度","08521","茨城県 八千代町","","5783","5542"
"1983100000","1983年度","08542","茨城県 五霞町","","2332","2300"
"1983100000","1983年度","08546","茨城県 境町","","4626","4282"
"1983100000","1983年度","08564","茨城県 利根町","","2502","2410"
"1983100000","1983年度","09201","栃木県 宇都宮市","","31253","24688"
"1983100000","1983年度","09202","栃木県 足利市","","17768","9547"
"1983100000","1983年度","09203","栃木県 栃木市","","12222","7490"
"1983100000","1983年度","09204","栃木県 佐野市","","8491","7007"
"1983100000","1983年度","09205","栃木県 鹿沼市","","31174","11797"
"1983100000","1983年度","09206","栃木県 日光市","","32089","3443"
"1983100000","1983年度","09208","栃木県 小山市","","17380","16626"
"1983100000","1983年度","09209","栃木県 真岡市","","11149","9860"
"1983100000","1983年度","09210","栃木県 大田原市","","13488","11675"
"1983100000","1983年度","09211","栃木県 矢板市","","16994","6850"
"1983100000","1983年度","09301","栃木県 上三川町","","5375","5121"
"1983100000","1983年度","09321","（旧）栃木県 西方町","","3182","1592"
"1983100000","1983年度","09342","栃木県 益子町","","8996","4803"
"1983100000","1983年度","09343","栃木県 茂木町","","17251","5369"
"1983100000","1983年度","09344","栃木県 市貝町","","6526","3787"
"1983100000","1983年度","09345","栃木県 芳賀町","","7035","6039"
"1983100000","1983年度","09361","栃木県 壬生町","","6012","5492"
"1983100000","1983年度","09364","栃木県 野木町","","3044","2734"
"1983100000","1983年度","09367","（旧）栃木県 岩舟町","","4669","2980"
"1983100000","1983年度","09384","栃木県 塩谷町","","17464","5902"
"1983100000","1983年度","09386","栃木県 高根沢町","","7109","6480"
"1983100000","1983年度","09407","栃木県 那須町","","37270","13417"
"1983100000","1983年度","10201","群馬県 前橋市","","14739","14464"
"1983100000","1983年度","10202","群馬県 高崎市","","11048","10080"
"1983100000","1983年度","10203","群馬県 桐生市","","13193","3419"
"1983100000","1983年度","10204","群馬県 伊勢崎市","","6579","6576"
"1983100000","1983年度","10205","群馬県 太田市","","9752","9009"
"1983100000","1983年度","10206","群馬県 沼田市","","13665","5274"
"1983100000","1983年度","10207","群馬県 館林市","","6083","6024"
"1983100000","1983年度","10208","群馬県 渋川市","","5184","3213"
"1983100000","1983年度","10209","群馬県 藤岡市","","12771","6164"
"1983100000","1983年度","10210","群馬県 富岡市","","9363","5837"
"1983100000","1983年度","10211","群馬県 安中市","","10156","6643"
"1983100000","1983年度","10344","群馬県 榛東村","","2766","1473"
"1983100000","1983年度","10345","群馬県 吉岡町","","2068","1683"
"1983100000","1983年度","10366","群馬県 上野村","","18207","1225"
"1983100000","1983年度","10382","群馬県 下仁田町","","18944","2957"
"1983100000","1983年度","10383","群馬県 南牧村","","11933","1570"
"1983100000","1983年度","10384","群馬県 甘楽町","","5845","2777"
"1983100000","1983年度","10421","群馬県 中之条町","","23736","4535"
"1983100000","1983年度","10424","群馬県 長野原町","","13318","3282"
"1983100000","1983年度","10425","群馬県 嬬恋村","","33605","8401"
"1983100000","1983年度","10426","群馬県 草津町","","4970","1828"
"1983100000","1983年度","10428","群馬県 高山村","","6428","1349"
"1983100000","1983年度","10443","群馬県 片品村","","39150","3230"
"1983100000","1983年度","10444","群馬県 川場村","","8536","1282"
"1983100000","1983年度","10448","群馬県 昭和村","","6371","3638"
"1983100000","1983年度","10464","群馬県 玉村町","","2550","2531"
"1983100000","1983年度","10521","群馬県 板倉町","","4134","4129"
"1983100000","1983年度","10522","群馬県 明和町","","1914","1910"
"1983100000","1983年度","10523","群馬県 千代田町","","2180","2142"
"1983100000","1983年度","10524","群馬県 大泉町","","1841","1837"
"1983100000","1983年度","10525","群馬県 邑楽町","","3047","2995"
"1983100000","1983年度","11201","埼玉県 川越市","","10910","10441"
"1983100000","1983年度","11202","埼玉県 熊谷市","","8597","8461"
"1983100000","1983年度","11203","埼玉県 川口市","","5566","5441"
"1983100000","1983年度","11206","埼玉県 行田市","","6075","6050"
"1983100000","1983年度","11207","埼玉県 秩父市","","13403","3892"
"1983100000","1983年度","11208","埼玉県 所沢市","","7184","6309"
"1983100000","1983年度","11209","埼玉県 飯能市","","13406","3859"
"1983100000","1983年度","11210","埼玉県 加須市","","5880","5855"
"1983100000","1983年度","11211","埼玉県 本庄市","","3652","3594"
"1983100000","1983年度","11212","埼玉県 東松山市","","6609","5908"
"1983100000","1983年度","11214","埼玉県 春日部市","","3796","3718"
"1983100000","1983年度","11215","埼玉県 狭山市","","4965","4438"
"1983100000","1983年度","11216","埼玉県 羽生市","","5929","5857"
"1983100000","1983年度","11217","埼玉県 鴻巣市","","3556","3521"
"1983100000","1983年度","11218","埼玉県 深谷市","","7037","6992"
"1983100000","1983年度","11219","埼玉県 上尾市","","4560","4101"
"1983100000","1983年度","11221","埼玉県 草加市","","2755","2753"
"1983100000","1983年度","11222","埼玉県 越谷市","","5973","5934"
"1983100000","1983年度","11223","埼玉県 蕨市","","509","509"
"1983100000","1983年度","11224","埼玉県 戸田市","","1801","1801"
"1983100000","1983年度","11225","埼玉県 入間市","","4483","3718"
"1983100000","1983年度","11226","（旧）埼玉県 鳩ヶ谷市","","620","620"
"1983100000","1983年度","11227","埼玉県 朝霞市","","1778","1731"
"1983100000","1983年度","11228","埼玉県 志木市","","897","897"
"1983100000","1983年度","11229","埼玉県 和光市","","1158","1153"
"1983100000","1983年度","11230","埼玉県 新座市","","2289","2077"
"1983100000","1983年度","11231","埼玉県 桶川市","","2525","2363"
"1983100000","1983年度","11232","埼玉県 久喜市","","2503","2485"
"1983100000","1983年度","11233","埼玉県 北本市","","1963","1828"
"1983100000","1983年度","11234","埼玉県 八潮市","","1812","1812"
"1983100000","1983年度","11235","埼玉県 富士見市","","1952","1942"
"1983100000","1983年度","11237","埼玉県 三郷市","","3041","3035"
"1983100000","1983年度","11238","埼玉県 蓮田市","","2728","2562"
"1983100000","1983年度","11239","埼玉県 坂戸市","","4109","4006"
"1983100000","1983年度","11301","埼玉県 伊奈町","","1495","1362"
"1983100000","1983年度","11324","埼玉県 三芳町","","1556","1327"
"1983100000","1983年度","11326","埼玉県 毛呂山町","","3374","1772"
"1983100000","1983年度","11327","埼玉県 越生町","","4020","1250"
"1983100000","1983年度","11341","埼玉県 滑川町","","2948","2054"
"1983100000","1983年度","11342","埼玉県 嵐山町","","3002","1908"
"1983100000","1983年度","11343","埼玉県 小川町","","5994","2622"
"1983100000","1983年度","11346","埼玉県 川島町","","4211","4211"
"1983100000","1983年度","11347","埼玉県 吉見町","","3877","3625"
"1983100000","1983年度","11348","埼玉県 鳩山町","","2591","1429"
"1983100000","1983年度","11361","埼玉県 横瀬町","","4949","814"
"1983100000","1983年度","11362","埼玉県 皆野町","","6307","1606"
"1983100000","1983年度","11363","埼玉県 長瀞町","","3014","813"
"1983100000","1983年度","11365","埼玉県 小鹿野町","","10002","1935"
"1983100000","1983年度","11369","埼玉県 東秩父村","","3694","852"
"1983100000","1983年度","11381","埼玉県 美里町","","3380","2406"
"1983100000","1983年度","11383","埼玉県 神川町","","2341","2022"
"1983100000","1983年度","11385","埼玉県 上里町","","2890","2867"
"1983100000","1983年度","11408","埼玉県 寄居町","","6401","3722"
"1983100000","1983年度","11442","埼玉県 宮代町","","1626","1596"
"1983100000","1983年度","11464","埼玉県 杉戸町","","2964","2954"
"1983100000","1983年度","11465","埼玉県 松伏町","","1658","1647"
"1983100000","1983年度","12202","千葉県 銚子市","","8511","6855"
"1983100000","1983年度","12203","千葉県 市川市","","5631","5493"
"1983100000","1983年度","12204","千葉県 船橋市","","8503","7846"
"1983100000","1983年度","12205","千葉県 館山市","","10981","6146"
"1983100000","1983年度","12206","千葉県 木更津市","","13841","8679"
"1983100000","1983年度","12207","千葉県 松戸市","","6120","5860"
"1983100000","1983年度","12208","千葉県 野田市","","7385","6592"
"1983100000","1983年度","12210","千葉県 茂原市","","9979","7738"
"1983100000","1983年度","12211","千葉県 成田市","","13050","9574"
"1983100000","1983年度","12212","千葉県 佐倉市","","10226","7577"
"1983100000","1983年度","12213","千葉県 東金市","","8998","6859"
"1983100000","1983年度","12215","千葉県 旭市","","5045","4820"
"1983100000","1983年度","12216","千葉県 習志野市","","2080","2075"
"1983100000","1983年度","12217","千葉県 柏市","","7300","6617"
"1983100000","1983年度","12218","千葉県 勝浦市","","9491","3570"
"1983100000","1983年度","12219","千葉県 市原市","","36668","21377"
"1983100000","1983年度","12220","千葉県 流山市","","3531","3097"
"1983100000","1983年度","12221","千葉県 八千代市","","5120","4300"
"1983100000","1983年度","12222","千葉県 我孫子市","","4407","3943"
"1983100000","1983年度","12223","千葉県 鴨川市","","14686","6396"
"1983100000","1983年度","12224","千葉県 鎌ケ谷市","","2053","1875"
